Author,Date,Region,Sentence,translation
Zanobi da Strada,1361,tosc.,"Non lo volle cognoscere per nimico. Qesta è quella, la quale diede ardire al profeta Natan a riprendere con grande autoritade quello re, il quale avea peccato.",Non lo volle conoscere come nemico. Ciò è quella che gli diede ardire al profeta Nathan per far riprendere con grande autorità quello re che aveva peccato.
Frontino volg.,1381,bologn.,"l'armi et insieme con loro passaseno tra li nimici, perçò se alcuno non avesse ardire de questo et sì avevano questo animo.","L'armi e insieme con loro passarono tra i nemici, perché se qualcuno non avesse ardire di questo e sì aveva questo animo."
Giovanni da San Miniato,1415,tosc.,Unde ragionevolemente Iob è interpretato dolente;,"Reasonabilmente, Iob è interpretato come un uomo triste."
Filippo da Santa Croce,1323,tosc.,"quello che sopra tutti gli altri perdonasse a' cittadini, e a cui più sicuramente possiate credere; poi ch'egli fu vostro comandatore.",Quello che sopra tutti gli altri perdonò ai cittadini e a cui più certamente poteste credere; poi ch'egli fu vostro comandatore.
Zanobi da Strada,1361,tosc.,"in vano si domanda chi questo Libro scrivesse, con ciò sia cosa che fedelmente si debba credere che l'Auttore di quello fusse lo Spirito santo.","Invano si domanda chi questo libro scrivesse, con ciò sia cosa che fedelmente si deve credere che l'Autore di quello fosse lo Spirito Santo."
Agostino da Scarperia (?),1390,tosc.,"se non fosse usatissima, ciò parrebbe certo molto più incredibile: certo più agevolmente si può credere quello, posto che l'umano spirito al divino, ed il mutabile allo incommutabile","Se non fosse così insaziabile, ciò sarebbe certo molto più incredibile. Certo più facilmente si può credere quello, dato che l'animo umano al divino e lo mutabile allo incommutabile."
Brunetto Latini,1260-61,fior.,che prendessero la paga dal camarlingo per loro dispensa et immantenente andassero alla presenzia di messer lo papa per contradiare il passamento de' cavalieri che veniano di Cecilia in Toscana,Che prendessero la paga dal camarlingo per la loro dispensa e contemporaneamente andassero alla presenza di Messer lo Papa per contrastare il passaggio dei cavalieri che venivano da Cecilia in Toscana.
Bonsignori,1375-77,umbr.-tosc.,"Teseo reguardò Achelao fortemente meravigliandose e disse così: ""O messer Achelao, io vi prego che voi me diciate in che modo voi perdeste",Tesero chiese ad Achelao di dirgli come perdeva.
Giovanni da San Miniato,1415,tosc.,"Io spero in messer Iesù di mandare tosto a voi Timoteo, acciocché io sia d'animo buono","Speravo che il signore IESù mi mandi presto a voi Timoteo, perché io sono felice di cuore."
Brunetto Latini,1260-61,fior.,sanza fallo lo porco salvatico avanza l' uomo d' udire e 'l lupo cerviere del vedere,"Senso fallo, il maiale selvatico avanza l'uomo d'udere e il lupo cerviere del vedere."
Bono Giamboni,1292,fior.,uno luogo si mandano lancioni;  la quale cosa i cavalieri l' appellano capo di porco,Un luogo si mandano lancioni; la quale cosa i cavalieri l'appellano capo di porco.
Arte Am. Ovid. (B),1310/13,fior.,tenda le reti a li cerbi e sa bene in quali valle dimori il furioso porco cinghiare.,Attraversa le reti ai cervi e sai bene in quale valle dimora il furioso cinghiale.
Rim. Am. Ovid. (B),1310/13,fior.,"Ora spaventerai li disidirosi cervi con varie e diverse paure, o lo porco cenghiare caggia in terra passato collo spiedo.","Ora spaventerai i disidriosi cervi con varie e diverse paure, oppure il porco cenga la coda in terra passato collo spiedo."
Brunetto Latini,1260-61,fior.,"tratta la natura delle cose incorporali le quali non conversano intra lle corpora, sì come Dio e le divine cose.","Si tratta della natura delle cose incorpóree, le quali non conversano all'interno delle proprie masse, come Dio e le cose divine."
Bono Giamboni,1292,fior.,"Dio, per la quale si dispensano et iudicano tutte le cose.","Dio, per cui si distribuiscono e vengono giudicate tutte le cose."
Bonsignori,1375-77,umbr.-tosc.,"Unde gli poeti, parlando de lloro, dicono le virtute loro e dicono fabolosamente gli loro difetti, quando alcuna passava l'ordine a lloro deputato","Quando chiunque passava l'ordine a loro deputato, i poeti parlavano dei loro difetti e delle loro virtute."
Giovanni dalle Celle (?),1396,tosc.,"e quella cosa, la quale è diricta et onesta, e con virtute, quella sola penso essere lo bene.","Quello che è diretto, onesto e virtuoso, solo questo pensano essere il bene."
Fatti de' Romani (H+R),1313,fior.,"Quando li serpenti invellenava di giorno alcuno Romano, allora iera la maraviglia a vedere come li Psille si combattevano al veleno, ché elli imolavano tutto inazzi della loro salive","Quando le serpenti si avvicinano di giorno a qualcuno Romano, era una meraviglia vedere come i Psille si combattevano al veleno e li mordivano di loro stesse saliva."
Chiose a Rim. Am. (B),1310-,fior.,"Dice il poeta: oh, che bella cosa è vedere apertamente con gli occhi quando tu glel fai diretro o in culo o in altro","Il poeta dice: oh, quanto bella cosa è vedere di open eyes quando tu glel fai diretro o in culo o in altro."
Cavalca,1330,tosc.,"ma pur questo fu colpa tua, però che volesti cercare di vedere con gli occhi corporali la cosa invisibile.","Anche se ciò è stato causato da te, tu vorresti vedere la cosa invisibile con i tuoi occhi corporei."
Brunetto Latini,1260-61,fior.,"Vero è, ma non tine rispondo in questo tempo, perciò che ttu se' mio servo, o perciò ch' è tempo feriato, o perciò ch' io non debbo risponderti","È vero, ma non ti risposto in questo momento, perché sei il mio servo oppure perché è tempo di farmi del male oppure perché non devo rispondere a te."
Fatti de' Romani (H+R),1313,fior.,sì convene che lli desse grande avere perché · lasciasse andare via.,"Sì, è vero che lui dà grande gioia perché le lascia andare via."
Filippo da Santa Croce,1323,tosc.,"notabile esemplo a ciascuno che si guardasse di fare e di pensar tradigione, il servo, il quale gli avea accusati, fu francato, e fugli donata grande quantità di moneta","Un esempio noto a chiunque è di far attenzione a fare e a pensare alla tradizione, il servo che gli era stato accusato, fu liberato e fuggì con una grande quantità di moneta."
Valerio Massimo (red. Va),1336,tosc.,che sarebbe a llui cosa sconcia se ll'avesse commesso sì che lla colpa del servo e 'l gastigamento di Platone avesse meritato egualmente.,"Ci sarebbe stato un motivo di disturbo per lui se avesse commesso azioni pari a quelle del servo e del gastaggio di Platone, meritando entrambi lo stesso livello di colpa."
Valerio Massimo (red. V1,1336,fior.,"mostroe massimamente le forze sue, dando lui re a questa cittade ne la quale nacque servo; al quale avvenne lunghissimamente lo imperio tenere",Molto spesso le forze sue gli diedero re a questa città nella quale nacque servo; al quale avvenne lunghissimamente lo stato tenere.
Brunetto Latini,1260-61,fior.,l' anima muta la sua forza per la propietade di quello corpo a cui ella si congiunge.,L'anima muta la sua forza per la propriezza del corpo a cui essa si connette.
Cavalca,1308,tosc.,"sono due già non in una carne, ma in uno spirito, cioè Iddio, e l' anima. Onde in altro luogo dice S. Paolo: Chi s' accosta a Dio è uno spirito",Chi si avvicina a Dio è uno spirito.
Fatti de' Romani (H+R),1313,fior.,"per tanto che Lucano il disse, il vi racontiamo. Ivi, quando l'anima di Pompeo ebe sentito la chiarità di lasusso, ella sì cognobe prima in  grande","Pertanto, come disse Lucano, lo raccontiamo. In quel luogo, quando l'anima di Pompeo sentì la chiarezza della lasciatura, essa si cognosce prima in grande."
Bono Giamboni,1292,fior.,"Sicchè dolore è a udire, quando l' usare l' arme e la fatica ricusano, con grandissimo disonore come pecore essere","È una grande sofferenza sentire dolore quando si usa la arma e la fatica ricusano, con un grande disonore come pecore."
Bono Giamboni,1292,fior.,et nonn ebbe in fastido Cristo cotali parole d'udire.,Cristo non ebbe mai tante parole da dire.
Prima catilinaria volg. (red. A),1294,fior.,"la moltitudine de' quali tu ài potuto vedere e riguardare lo studio e poco dinanzi udire le voci, e lle cui mani e lance apena posso ritenere.","La moltitudine di coloro i cui tu hai potuto vedere e riguardare lo studio e poco dinanzi udire le voci, e le cui mani e lance apena posso ritenere."
T. Alderotti (?),1295,fior.,"udire di belle novelle et odorare di belli fiori, come et quando et quanto si conviene","Sentirsi di bell'e nuove notizie e odore di fiori belli, come quando e quanto è conveniente."
Filippo da Santa Croce,1323,tosc.,"Il re entrò in uno giardino dietro al suo albergo, quasi come s'egli andasse pensando alla risposta.","Il re entrò nel giardino dietro al suo hotel, come se fosse pensando alla risposta."
Ceffi,1325,fior.,"Ma io disioso colà dove io non posso col corpo andare, con la mente vi volo","Ma io desidero stare là dove non posso andare di corpo, con la mente vi vo."
Guido da Pisa,1337,tosc.,Ed ecco di subito tutta questa turba degli uccelli si levò a volo dietro all'aquila,E voila di subito tutta questa turba degli uccelli si alzò in volo dietro all'aquila.
Grazia di Meo,1343,tosc.,Vede anche le ragioni del volo degli uccielli e di tutte le cose sa rendere vero giudicio.,Vede anche le ragioni del volo degli uccelli e di tutte le cose che sa rendere vero giudizio.
Zanobi da Strada,1361,tosc.,Or ecco quanto per la sua superbia questo uccello volava in alto.,"Ecco quanto per la tua superbia, questo uccello volava in alto."
Bonsignori,1375-77,umbr.-tosc.,"Gorgone, e ho questa proprietà che io volo per l'aire sì come uno ucello"".","Gorgone, ho questa proprietà che mi agisce come un uccello e mi fa volare per l'aria."
Bono Giamboni,1292,fior.,"quando nella matricola si scrivono giurano per Dio, e per Cristo, e per lo Spirito Santo","Quando nella matrice si scrivono giuramenti per Dio, e per Cristo, e per lo Spirito Santo."
Bono Giamboni,1292,fior.,"per necessitade i' ridico ke, secondo il comandamento tuo, padre santo Agostino, le battaglie già state nel mondo [..]","Per necessità, il ridicolo compì, secondo il comandamento tuo, padre santo Agostino, le battaglie già state nel mondo."
Brunetto Latini,1294,fior.,"molto di maggiore memoria saranno faccendole al re, perciò che nella nostra cittade sempre fue santo e glorioso il nome reale, e sse furono compagni fue il loro nome santissimo;","Molto di più memoria saranno fatte al re, perché nella nostra città sempre fu santo e glorioso il nome reale, e quando furono compagni, fu il loro nome santissimo."
Cavalca,1308,tosc.,"Non voglio, che insuperbischi per lo santo proposito, e voto della verginità vedendo le sue laudi","Non voglio che tu sia superstite al sacro scopo, e voto della verginità vedendo le sue lode."
Fatti de' Romani (H+R),1313,fior.,"Santo Agostino fece u· libro ch'avea nome ""Agostino Della Città di Dio"".","Santo Agostino scris un libro che aveva il nome ""Agostino della Città di Dio""."
Cavalca,1330,tosc.,Gregorio. Non udii mai che egli avesse maestro; ma il dono dello Spirito Santo non si può stringere a legge.,Gregorio. Mai hai udito che nessuno abbia mai avuto un maestro; ma il dono dello Spirito Santo non può essere limitato da alcuna legge.
Brunetto Latini,1260-61,fior.,Verbigrazia: Mercatanti fiorentini passavano in nave per andare oltramare.,I mercanti fiorentini passavano in nave per andare oltremare.
Bono Giamboni,1292,fior.,"Quando averai nel cavaliere i detti segni veduti non andare a grandezza caendo, perchè nelle battaglie sono più utili i forti che i grandi.","Quando avrai nel cavallo i detenuti segni visti non andranno a grandezza cadendo, perché nelle battaglie sono più utili i forti che i grandi."
Bono Giamboni,1292,fior.,"e, cosa che anche è più grave, cioè essere preso, o vero fuggire, e suo Comune lasciare vincere.","Ecce, ciò che è anche più grave è essere preso o fuggire e lasciare vincere il Comune."
Filippo da Santa Croce,1323,tosc.,"Sappiate veramente, che se noi non ci fossimo sì affrettati del fuggire, noi saremmo tutti morti.","Certamente, se non fossimo stati veloci nel fuggire, sarebbe morti tutti noi."
Deca quarta,1346,fior.,"Tarco cretense che in aiuto era alli nimici avrebbe potuto fuggire, ma la vergogna d'abbandonare li nobilissimi cavalieri della gente achea poco avanti da lui","Tarco creonte che era stato di aiuto ai nemici avrebbe potuto fuggire, ma la vergogna di lasciarli paladin di nobili cavalieri della gente achea poco avanti di lui."
Brunetto Latini,1260-61,fior.,"e l' acconciamento a fare grandissime cose, cioè a ttenere pace et amare Idio e 'l proximo, a ffare cittadi, castella e magioni","L'acconciamento di fare grandi cose significa tenersi pace e amare gli altri, e fare città, castelli e magioni."
Giovanni da San Miniato,1415,tosc.,colui che ancora non sa amare il prossimo come sé medesimo già cominci a temere i giudicii di Dio. ,Chi non ama il prossimo come se stesso già inizia a temere i judgements di Dio.
Arte Am. Ovid. (B),1310/13,fior.,"L'ucello, poi che hae impaniate le ali, non fugge salvamente, né llo porco salvatico esce bene delle reti ove cade.","Quando le ali sono impaniate, l'uccello non fugge di corsa, né un maiale selvatico esce facilmente dalle reti in cui cade."
Cavalca,1308,tosc.,"Io gli apersi, e quelli fuggitte. E che bisogno è, che lo cuore tuo stia chiuso al tuo sposo Cristo?",Ho aperto le porte e quelli sono fuggiti. Quante volte è necessario che il tuo cuore sia chiuso al tuo modo di vivere?
Prima catilinaria volg. (red. A),1294,fior.,"E dunque, da che queste cose son così, Catellina, e tu non puoi buonamente qui dimorare, dubiti tu d'andartene in alcuna terra ed usare questa vita fuggendo per li diserti","Pertanto, visto che queste cose sono tali, Catellina, non puoi più rimanere qui. Dubiti di andarti in qualsiasi luogo e vivere la vita fuggendo i dispersi."
Chiose a Valerio Massimo (D - L. I-V),1346,tosc.,"Questi due, volendo contra la voglia del senato dimorare ne l'ufficio del tribunato, furono morti da la plebe, incitandola i padri coscritti.","Questi due volendo contra la voglia del Senato dimorare nell'ufficio del tribunato, furono morti dalla plebe, incitandola i padri coscritti."
Bono Giamboni,1292,fior.,"i giovani, a cui il difendimento delle provincie, e la ventura di tutta la battaglia si commette",I giovani sono responsabili della difesa delle province e della fortuna della battaglia.
Bono Giamboni,1292,fior.,"da' monti de' Romani si feciero nuovi nemici; contra i quali è conbactuto cum diversa ventura: perké nela primaia battaglia, essendo consolo Valerio, MMMD ne moriro de' Romani;","Dal Monte di Roma si formarono nuovi nemici; contro i quali è conbattuto come con diversa fortuna: perché nella prima battaglia, essendo console Valerio, ne morì mille e cinque hundredi di Romani."
Fatti de' Romani (H+R),1313,fior.,"noi iscaciati e dipartiti per debito dela cittade, e tutti iscaciati da fama e da ventura buona.","Noi siamo stati accusati e partiti di dovere alla città, e tutti accusati dalla fama e dalla buona fortuna."
Simintendi,1333,tosc.,pregaste gli dei per me; e' vostri preghieri valsono: e se voi domandate chi ebbe ventura di questa battaglia; io non fui vinto da colui.,"Prega i divinità per me; i vostri preghieri hanno valore: e se vi chieste chi ha avuto la ventura di questa battaglia, non fui vinto da coloro."
Valerio Massimo (red. V1,1336,fior.,"una villa chiamata Vitermina, con ciò fosse cosa che piusori principi di scherani corressero per ventura a quel tempo a vederlo, Scipione, stimando che venissero per isforzarlo, allogò ne la casa","Una villa chiamata Vitermina, e sebbene cosa piacesse più di scherani correnti, li lasciò nella casa."
Brunetto Latini,1260-61,fior.,contra lui e contra le sue sorelle  e contra il reame e contra l' alto pregio della sua ingenerazione e della sua familia,"Contro di lui e contro le sue sorelle, contro il reame e contro l'alto pregio della sua genealogia e della sua famiglia."
Fatti de' Romani (H+R),1313,fior.,"Allora che il navilio si fue impinto e messo in alto mare per andare diritto per mezo questo trapasso periglioso, l'aira divenne nuvolosa e pioveginosa","Quando il naveggio si era impinto e messo in alto mare per andare dritto attraverso questo passaggio pericolosissimo, l'aria divenne nuvolosa e pioveginosa."
Filippo da Santa Croce,1323,tosc.,"ne salìo in su l'argine del fosso, e in su lo steccato, se da alto si potessero difendere, o per alcuna maniera passare oltre e scampare.",Non salì in su l'argine del fosso e sul steccato; se da alto potevano difendersi o passare oltre e scampare.
Alberto della Piagentina,1330/32,fior.,"Ma l' occhio della intelligenza è più alto. Perciò che, passata la grandezza della universitade, quella medesima semplice forma vede nella sottil vista","L'occhio della intelligenza è più alto. Ciò che passò la grandezza dell'università, quella stessa forma semplice la vede nella vista sottile."
Brunetto Latini,1260-61,fior.,"Et se l' occhio è nobile membro del corpo dell' uomo, dunque la salutazione è nobile parte della pistola, c' altressì allumina tutta la lettera come l' occhio allumina l' uomo.","Se gli occhi sono un membro nobile del corpo umano, la saluti è una parte nobile della pistola: come gli occhi illuminano l'uomo, la saluti illumina la lettera."
Bono Giamboni,1292,fior.,"Tarentini, i quali erano nati di quegli di Lacedemonia et facta da lloro nobile cittade de' Greci.","I Tarantini, nati di Lacedemonia e fondati dai loro nobili cittadini greci."
Fatti de' Romani (H+R),1313,fior.,"Ulecois, ebe un uomo rico e nobile: Orgentore fue chiamato per nome.",Ulecois era un uomo ricco e nobile: Orgentore era chiamato per nome.
Valerio Massimo (red. Va),1336,tosc.,"però che, sse nobile cosa e alta è abatte il nimico, ampoi nonn è meno laudabile sapere avere misiricordia","Tuttavia, se nobile cosa e alta è abbattuta il nemico, non è meno lodevole sapere avere misericordia."
Bono Giamboni,1292,fior.,"Alexandri, ciò è il genero e 'l figliuolo, da Phausonia, gentile iovane di Macedonia, stando in uno luogo strecto sanza guardia, fue morto.","Alessandro, questo è il genero e il fratello, da Phausonia, gentiluomo giovane di Macedonia, stava in un luogo stretto senza guardia, fu morto."
Grazia di Meo,1343,tosc.,"Alchuno è riccho e gentile, ma lamentasi che vorebbe avere altra moglie che quella ch'egli à.","Alchuno è ricco e gentile, ma si lamentò di avere un'altra moglie di quella che ne ha."
Zanobi da Strada,1361,tosc.,"Pietro, essendogli mostrato in figura il populo Gentile, sì gli fu detto: ammazza, e mangia","Pietro, comegli mostrato in figura il popolo Gentile, sì gli fu detto: uccidi e mangia."
Declamazioni di Seneca,1392,tosc.,"pregollo che lo liberasse di quella obbligazione, in che egli l' aveva lasciato ubbligato. El gentile uomo assentì, e liberollo, e fecene carta.","Prego di liberarlo da quella obbligazione, in cui l'aveva lasciato legato. Il gentile uomo acconsò, e lo liberò, facendo una carta."
Giovanni da San Miniato,1415,tosc.,"L'oro verrà dall'Aquilone. Che figuriamo noi per l'Aquilone, se non il populo Gentile congelato dal freddo del peccato, il qual populo tenne sotto il giogo della sua tirannia","L'oro arriva dall'Aquila. Che figure abbiamo noi verso l'Aquila, se non il popolo dei Genti congelati dal freddo del peccato, che tenne sotto il giogo della sua tirannia."
Prima catilinaria volg. (red. A),1294,fior.,"sia in mezzo tra me e te: con noi non puo' tu già più lungamente dimorare, ch'io non lo sofferrò e non lo lascerò.","Sia anche nel mezzo tra me e te: non potrai dimorare più a lungo con noi, perché non lo soffermerò e non lo lascerò."
