Author,Date,Region,Sentence,translation
Brunetto Latini,1260-61,fior.,sanza fallo lo porco salvatico avanza l' uomo d' udire e 'l lupo cerviere del vedere,"«senza errore il selvaggio cinghiale supera l'uomo nella capacità di ascoltare, mentre il lupo da cervia eccelle nel vedere»."
Bono Giamboni,1292,fior.,uno luogo si mandano lancioni;  la quale cosa i cavalieri l' appellano capo di porco,"«Si invia un luogo dove vengono lanciati segnali; questo nome gli danno i cavalieri chiamandolo ""capo di maiale""»."
Arte Am. Ovid. (B),1310/13,fior.,tenda le reti a li cerbi e sa bene in quali valle dimori il furioso porco cinghiare.,"«Stenderà le reti ai cervi e saprà bene in quale valle si cela il feroce cinghiale.»

(Note: I've kept the translation as close to the original meaning and style as possible, while still using modern Italian)"
Rim. Am. Ovid. (B),1310/13,fior.,"Ora spaventerai li disidirosi cervi con varie e diverse paure, o lo porco cenghiare caggia in terra passato collo spiedo.","Ora i cervi disarmati si faranno spaventare con varie e diverse paure, o il cinghiale che abbia superato la testa del palo con il giogo (sperone) in terra."
Brunetto Latini,1260-61,fior.,"tratta la natura delle cose incorporali le quali non conversano intra lle corpora, sì come Dio e le divine cose.","La natura delle sostanze incorporee che non hanno rapporti con i corpi, così come Dio e le cose divine."
Bono Giamboni,1292,fior.,"Dio, per la quale si dispensano et iudicano tutte le cose.",«Dio giudica e decide ogni cosa».
Bonsignori,1375-77,umbr.-tosc.,"Unde gli poeti, parlando de lloro, dicono le virtute loro e dicono fabolosamente gli loro difetti, quando alcuna passava l'ordine a lloro deputato","Dove i poeti, parlando di sé stessi, elogiano le loro virtù e raccontano in modo mitico i loro difetti, quando qualcuno andava oltre il limite assegnato loro."
Giovanni dalle Celle (?),1396,tosc.,"e quella cosa, la quale è diricta et onesta, e con virtute, quella sola penso essere lo bene.","«E credo che solo il bene sia la cosa onesta e diretta, accompagnata dalla virtù.»

(Note: I've tried to preserve the original meaning and tone of the archaic Italian sentence while translating it into modern Italian.)"
Fatti de' Romani (H+R),1313,fior.,"Quando li serpenti invellenava di giorno alcuno Romano, allora iera la maraviglia a vedere come li Psille si combattevano al veleno, ché elli imolavano tutto inazzi della loro salive","Quando un romano veniva avvelenato durante il giorno, allora era la meraviglia guardare come i PSilli si scontravano contro il veleno, poiché essi sacrificavano tutto in nome della loro salute."
Chiose a Rim. Am. (B),1310-,fior.,"Dice il poeta: oh, che bella cosa è vedere apertamente con gli occhi quando tu glel fai diretro o in culo o in altro","Il poeta dice: ""Oh, che bello è vedere chiaramente con gli occhi ciò che gli altri ti dicono, sia dietro o davanti a sé."""
Cavalca,1330,tosc.,"ma pur questo fu colpa tua, però che volesti cercare di vedere con gli occhi corporali la cosa invisibile.","Ma nonostante ciò, fu un tuo errore voluto, poiché desiderasti vedere con i tuoi occhi la realtà invisibile."
Brunetto Latini,1260-61,fior.,"Vero è, ma non tine rispondo in questo tempo, perciò che ttu se' mio servo, o perciò ch' è tempo feriato, o perciò ch' io non debbo risponderti","Veramente è, ma non ti rispondo in questo momento, giacché tu sei il mio servo, oppure perché si tratta di un giorno festivo, oppure perché non ho l'obbligo di risponderti."
Fatti de' Romani (H+R),1313,fior.,sì convene che lli desse grande avere perché · lasciasse andare via.,Era necessario che gli dessero un grande beneficio in cambio di permettergli di partire.
Filippo da Santa Croce,1323,tosc.,"notabile esemplo a ciascuno che si guardasse di fare e di pensar tradigione, il servo, il quale gli avea accusati, fu francato, e fugli donata grande quantità di moneta",Esempio notevole per ogni persona che si assicurava di non commettere tradimento: lo schiavo che lo aveva denunciato venne graziato e gli fu data una grande quantità di danaro.
Valerio Massimo (red. Va),1336,tosc.,che sarebbe a llui cosa sconcia se ll'avesse commesso sì che lla colpa del servo e 'l gastigamento di Platone avesse meritato egualmente.,"Se lo avesse fatto, gli sarebbe stato imputabile un gesto indecoroso, perché la colpa del servo e il castigo di Platone sarebbero stati meritevoli di uguale punizione."
Valerio Massimo (red. V1,1336,fior.,"mostroe massimamente le forze sue, dando lui re a questa cittade ne la quale nacque servo; al quale avvenne lunghissimamente lo imperio tenere","Mostrò massimamente le proprie forze, concedendo il trono a questo luogo in cui nacque e governando per molto tempo."
Brunetto Latini,1260-61,fior.,l' anima muta la sua forza per la propietade di quello corpo a cui ella si congiunge.,"«L'anima rende efficace la sua forza in base alla proprietà del corpo con il quale si unisce.»

(Translation: The soul renders its power effective based on the property of the body with which it is united.)"
Cavalca,1308,tosc.,"sono due già non in una carne, ma in uno spirito, cioè Iddio, e l' anima. Onde in altro luogo dice S. Paolo: Chi s' accosta a Dio è uno spirito","Sono due già non in una carne, ma in uno spirito, cioè Dio, e l'anima. Onde siamo uniti da un'unione spirituale, non fisica.

(Note: I've preserved the original meaning by translating ""non in una carne"" to ""non fisica"", emphasizing that the connection between God and the soul is a spiritual one, not physical.)"
Fatti de' Romani (H+R),1313,fior.,"per tanto che Lucano il disse, il vi racontiamo. Ivi, quando l'anima di Pompeo ebe sentito la chiarità di lasusso, ella sì cognobe prima in  grande","Per questo, Lucano lo racconta; là, quando l’anima di Pompeo si rese conto della magnificenza del luogo, essa si accorse subito di essere grande."
Bono Giamboni,1292,fior.,"Sicchè dolore è a udire, quando l' usare l' arme e la fatica ricusano, con grandissimo disonore come pecore essere","""Siccome il dolore è doloroso ascoltare, quando rifiutare l'utilizzo delle armi e la fatica è difficile, ciò comporta un grande disonore come essere pecore."""
Bono Giamboni,1292,fior.,et nonn ebbe in fastido Cristo cotali parole d'udire.,"""Era tediato dal sentire parole simili a quelle di Cristo.""

(He was bored by hearing words similar to those of Christ.)"
Prima catilinaria volg. (red. A),1294,fior.,"la moltitudine de' quali tu ài potuto vedere e riguardare lo studio e poco dinanzi udire le voci, e lle cui mani e lance apena posso ritenere.","La folla di cui hai avuto modo di vedere e osservare l'attività e poco tempo fa ascoltare le voci, e quegli a cui mani e lance è difficile tenere."
T. Alderotti (?),1295,fior.,"udire di belle novelle et odorare di belli fiori, come et quando et quanto si conviene",Ascoltare bellissime storie e sentire l'odore di bei fiori nel momento giusto
Filippo da Santa Croce,1323,tosc.,"Il re entrò in uno giardino dietro al suo albergo, quasi come s'egli andasse pensando alla risposta.","Il re entrò nel giardino appresso all'albergo, come se stesse riflettendo sulla risposta."
Ceffi,1325,fior.,"Ma io disioso colà dove io non posso col corpo andare, con la mente vi volo","Ma io vorrei essere là dove non posso recarmi con il corpo, ma con la mia immaginazione ci sono."
Guido da Pisa,1337,tosc.,Ed ecco di subito tutta questa turba degli uccelli si levò a volo dietro all'aquila,"Ecco il mio tentativo!

Modern Italian: ""E improvvisamente tutta quell'armata di uccelli decollò in inseguimento dell'aquila"".

(Let me know if you'd like any explanations or corrections!)"
Grazia di Meo,1343,tosc.,Vede anche le ragioni del volo degli uccielli e di tutte le cose sa rendere vero giudicio.,"«Capisce anche le motivazioni del volo degli uccelli e di ogni cosa, e sa render giudizio veritiero.»"
Zanobi da Strada,1361,tosc.,Or ecco quanto per la sua superbia questo uccello volava in alto.,"Ecco il risultato della traduzione:

«Ma ecco fino a che punto la sua vanità lo portò ad alzarsi così in alto»."
Bonsignori,1375-77,umbr.-tosc.,"Gorgone, e ho questa proprietà che io volo per l'aire sì come uno ucello"".","""Gorgone, e ho la proprietà di volare nell'aria come un uccello""."
Bono Giamboni,1292,fior.,"quando nella matricola si scrivono giurano per Dio, e per Cristo, e per lo Spirito Santo","«Quando si registrano nei registri ufficiali, si impegnavano a testimonianza di Dio, Cristo e dello Spirito Santo.»

(Note: I preserved the original meaning by translating ""matricola"" to ""registri ufficiali"", as it likely referred to an official record or register, and ""giurano"" to ""si impegnavano a testimonianza"", which conveys the idea of making a solemn oath or swearing.)"
Bono Giamboni,1292,fior.,"per necessitade i' ridico ke, secondo il comandamento tuo, padre santo Agostino, le battaglie già state nel mondo [..]","«secondo il tuo comando, santissimo Agostino, come richiesto dalle precedenti battaglie del mondo»

(Note: I've tried to preserve the original meaning and tone of the archaic Italian sentence. Let me know if you'd like any adjustments or clarifications!)"
Brunetto Latini,1294,fior.,"molto di maggiore memoria saranno faccendole al re, perciò che nella nostra cittade sempre fue santo e glorioso il nome reale, e sse furono compagni fue il loro nome santissimo;","«Molte persone con una maggiore capacità di memoria saranno incaricate del compito reale, poiché sempre è stato onorato e celebrato il nome del sovrano nella nostra città, e i loro nomi sono stati considerati particolarmente santi.»

(Note: I've preserved the original meaning by translating ""faccendole al re"" as ""incaricate del compito reale"", assuming that ""faccendole"" refers to tasks or responsibilities entrusted to someone, and ""saranno faccendole"" means they will be in charge of carrying out these tasks.)"
Cavalca,1308,tosc.,"Non voglio, che insuperbischi per lo santo proposito, e voto della verginità vedendo le sue laudi","Non voglio che si vaniti dietro al Santo proposito e voto di verginità solo perché vede i suoi elogi.

(Note: I tried to preserve the original meaning by translating ""insuperbischi"" as ""si vaniti"", which means to boast or be vain, and also kept the phrase ""vedendo le sue laudi"" to maintain the idea of being proud seeing one's own praises)"
Fatti de' Romani (H+R),1313,fior.,"Santo Agostino fece u· libro ch'avea nome ""Agostino Della Città di Dio"".","«San Agustín escribió el libro titulado ""La Ciudad de Dios""»."
Cavalca,1330,tosc.,Gregorio. Non udii mai che egli avesse maestro; ma il dono dello Spirito Santo non si può stringere a legge.,"«Non ho mai sentito dire che Gregorio avesse un insegnante; tuttavia, il dono dello Spirito Santo è insondabile e non può essere circoscritto da regole.»"
Brunetto Latini,1260-61,fior.,Verbigrazia: Mercatanti fiorentini passavano in nave per andare oltramare.,"Modern Italian: ""I mercatanti fiorentini si recavano all'estero in navigazione."""
Bono Giamboni,1292,fior.,"Quando averai nel cavaliere i detti segni veduti non andare a grandezza caendo, perchè nelle battaglie sono più utili i forti che i grandi.","«When you see those signs in a knight, don't seek grandeur by falling, because in battles, strength is more useful than size.»

Modern Italian translation: «Quando vedi quei segni nel cavaliere, non cerca di raggiungere la grandezza cadendo, perché nelle battaglie il vigore è più utile della grandezza.»"
Bono Giamboni,1292,fior.,"e, cosa che anche è più grave, cioè essere preso, o vero fuggire, e suo Comune lasciare vincere.","E, cosa ancor più grave, ciò è essere fatto prigioniero o fuggiasco, e lasciar vinto il proprio Comune."
Filippo da Santa Croce,1323,tosc.,"Sappiate veramente, che se noi non ci fossimo sì affrettati del fuggire, noi saremmo tutti morti.","Sappiatelo veramente, che se non avessimo eseguito la fuga con tanta premura, saremmo stati tutti uccisi."
Deca quarta,1346,fior.,"Tarco cretense che in aiuto era alli nimici avrebbe potuto fuggire, ma la vergogna d'abbandonare li nobilissimi cavalieri della gente achea poco avanti da lui","«Talmente il Tarco cretese, che in aiuto era per gli avversari, avrebbe potuto fuggire, ma la vergogna di abbandonare quei nobilissimi cavalieri achei poco tempo prima lo impediva»."
Brunetto Latini,1260-61,fior.,"e l' acconciamento a fare grandissime cose, cioè a ttenere pace et amare Idio e 'l proximo, a ffare cittadi, castella e magioni","E l'intenzione era quella di compiere grandi opere, cioè di mantenere la pace e amare Dio e il prossimo, edificando città, castelli e fortezze."
Giovanni da San Miniato,1415,tosc.,colui che ancora non sa amare il prossimo come sé medesimo già cominci a temere i giudicii di Dio. ,"Lui che ancora non conosce l'amore per il prossimo come per sé, è già sul punto di iniziare a temere i giudizi di Dio."
Arte Am. Ovid. (B),1310/13,fior.,"L'ucello, poi che hae impaniate le ali, non fugge salvamente, né llo porco salvatico esce bene delle reti ove cade.","«L'uccello, dopo aver esteso le ali, non può volare in sicurezza e il cinghiale selvaggio non riesce a liberarsi dalle reti nella quale è caduto.»

Note: I've kept the original meaning and structure of the sentence while translating it into modern Italian."
Cavalca,1308,tosc.,"Io gli apersi, e quelli fuggitte. E che bisogno è, che lo cuore tuo stia chiuso al tuo sposo Cristo?","""Io gli aprissi il mio cuore, ma lui non lo accolse. E perché è necessario che il tuo cuore resti chiuso a Cristo tuo sposo?""

(Note: I tried to preserve the original meaning by translating ""apersi"" as ""apprissi"", assuming it means to open or reveal one's heart, and not just to open something in general. Let me know if you have any further questions!)"
Prima catilinaria volg. (red. A),1294,fior.,"E dunque, da che queste cose son così, Catellina, e tu non puoi buonamente qui dimorare, dubiti tu d'andartene in alcuna terra ed usare questa vita fuggendo per li diserti","E allora, dato che queste cose sono così, Caterina, poiché non puoi più rimanere qui, hai paura di recarti in qualche luogo e vivere una vita evitando i desolati terreni."
Chiose a Valerio Massimo (D - L. I-V),1346,tosc.,"Questi due, volendo contra la voglia del senato dimorare ne l'ufficio del tribunato, furono morti da la plebe, incitandola i padri coscritti.","«Questi due vollero resistere alla volontà del Senato e rimanere al potere del tribunato, ma la plebe li uccise, spinta dai consiglieri patrizii.»

(Note: I've tried to preserve the original meaning and tone of the archaic sentence, while using modern Italian grammar and vocabulary.)"
Bono Giamboni,1292,fior.,"i giovani, a cui il difendimento delle provincie, e la ventura di tutta la battaglia si commette",I giovani a cui è affidato il compito di difendere le province e il successo della battaglia intera.
Bono Giamboni,1292,fior.,"da' monti de' Romani si feciero nuovi nemici; contra i quali è conbactuto cum diversa ventura: perké nela primaia battaglia, essendo consolo Valerio, MMMD ne moriro de' Romani;","«Da Roma si crearono nuovi avversari; contro di loro è stata combattuta con diverso esito: infatti nella prima battaglia, essendoci stato il console Valerio, circa 3.000 romani persero la vita»."
Fatti de' Romani (H+R),1313,fior.,"noi iscaciati e dipartiti per debito dela cittade, e tutti iscaciati da fama e da ventura buona.","«Noi ci separammo e fummo allontanati dalla città a causa di un debito, e tutti noi lasciammo la fama e la fortuna alle spalle.»

(Note: I've preserved the original meaning and tried to provide an equivalent translation that conveys the same sense of departure and loss of reputation.)"
Simintendi,1333,tosc.,pregaste gli dei per me; e' vostri preghieri valsono: e se voi domandate chi ebbe ventura di questa battaglia; io non fui vinto da colui.,"Mi pregaste dio per me; i vostri preghi hanno avuto valore: e se chiedete a chi è stato favorevole in questa battaglia, io non sono stato sconfitto da lui."
Valerio Massimo (red. V1,1336,fior.,"una villa chiamata Vitermina, con ciò fosse cosa che piusori principi di scherani corressero per ventura a quel tempo a vederlo, Scipione, stimando che venissero per isforzarlo, allogò ne la casa","«Scipione, pensando che i principi di scheranza stessero arrivando per assediare lui, accolse loro nella sua casa.»

(Note: I tried to preserve the original meaning and context of the sentence, while translating it into modern Italian.)"
Brunetto Latini,1260-61,fior.,contra lui e contra le sue sorelle  e contra il reame e contra l' alto pregio della sua ingenerazione e della sua familia,"Contro di lui, contro le sue sorelle, contro il regno e contro il prestigio elevato della sua nascita e della sua famiglia."
Fatti de' Romani (H+R),1313,fior.,"Allora che il navilio si fue impinto e messo in alto mare per andare diritto per mezo questo trapasso periglioso, l'aira divenne nuvolosa e pioveginosa","""Allora che il naviglio si avviò in alto mare per procedere dritto attraverso questo passaggio pericoloso, l'aria si fece nuvolosa e pioggiosa."""
Filippo da Santa Croce,1323,tosc.,"ne salìo in su l'argine del fosso, e in su lo steccato, se da alto si potessero difendere, o per alcuna maniera passare oltre e scampare.","«Salì sul margine del fossato e sul parapetto, e se si poteva difendere da una certa altezza o trovare un modo per attraversare e fuggire.»"
Alberto della Piagentina,1330/32,fior.,"Ma l' occhio della intelligenza è più alto. Perciò che, passata la grandezza della universitade, quella medesima semplice forma vede nella sottil vista","«Ma l'intuizione è più elevata. Per questo, oltrepassata la grandezza dell'università, lo stesso sguardo semplice riesce a vedere nella profonda visione.»

(Note: I've tried to preserve the original meaning and tone of the archaic Italian sentence, while using modern Italian terminology and grammar.)"
Brunetto Latini,1260-61,fior.,"Et se l' occhio è nobile membro del corpo dell' uomo, dunque la salutazione è nobile parte della pistola, c' altressì allumina tutta la lettera come l' occhio allumina l' uomo.","Se l'occhio è un membro nobile del corpo umano, quindi la salutazione è un aspetto importante della pistola, e altrettanto illumina tutta la lettera come il mio sguardo illumina la mia anima.

(Note: I preserved the original meaning and translation while making some minor adjustments to make it more readable in modern Italian.)"
Bono Giamboni,1292,fior.,"Tarentini, i quali erano nati di quegli di Lacedemonia et facta da lloro nobile cittade de' Greci.","Here is the translation:

«Gli abitanti della Tarento, che provenivano da Sparta e avevano ricevuto la cultura dalla nobilissima città dei Greci.»

Let me know if you'd like me to explain any of the translation choices!"
Fatti de' Romani (H+R),1313,fior.,"Ulecois, ebe un uomo rico e nobile: Orgentore fue chiamato per nome.",«Eulogio era un uomo ricco e nobile: Originario fu chiamato con questo nome.»
Valerio Massimo (red. Va),1336,tosc.,"però che, sse nobile cosa e alta è abatte il nimico, ampoi nonn è meno laudabile sapere avere misiricordia","Però, se una cosa nobilissima e elevata ha vinto l'avversario, neppure ciò diminuisce la sua lodevolezza nel sapere avere compassione."
Bono Giamboni,1292,fior.,"Alexandri, ciò è il genero e 'l figliuolo, da Phausonia, gentile iovane di Macedonia, stando in uno luogo strecto sanza guardia, fue morto.","«Da Faunsone, il genero e il figlio, un giovane macedone gentile, rimasto senza guardie in un posto stretto, fu ucciso.»

(Note: I've tried to preserve the original meaning and context of the sentence)"
Grazia di Meo,1343,tosc.,"Alchuno è riccho e gentile, ma lamentasi che vorebbe avere altra moglie che quella ch'egli à.","«Alcuni sono ricchi e nobili, ma si lagna di non avere una moglie diversa da quella che ha.»

(Note: I tried to preserve the original meaning and nuance of the archaic Italian sentence, which seems to be expressing a sense of dissatisfaction or regret on behalf of the speaker.)"
Zanobi da Strada,1361,tosc.,"Pietro, essendogli mostrato in figura il populo Gentile, sì gli fu detto: ammazza, e mangia","«Pietro le fu detto: ""uccidi il popolo gentile"" e poi gli fu ordinato di mangiare»."
Declamazioni di Seneca,1392,tosc.,"pregollo che lo liberasse di quella obbligazione, in che egli l' aveva lasciato ubbligato. El gentile uomo assentì, e liberollo, e fecene carta.","«Chiese di essere libero da quell'obbligazione, in cui si era lasciato coinvolgere. Il gentiluomo acconsentì e lo liberò, stilando un accordo.»"
Giovanni da San Miniato,1415,tosc.,"L'oro verrà dall'Aquilone. Che figuriamo noi per l'Aquilone, se non il populo Gentile congelato dal freddo del peccato, il qual populo tenne sotto il giogo della sua tirannia","«L'oro verrà dall'Aquilone. Noi ci figuriamo come il popolo gentile congelato dal freddo del peccato che era oppresso dalla tirannia, se non per l'Aquilone.»

(Note: I've tried to preserve the original meaning and tone of the archaic Italian sentence, but please keep in mind that translations can always be subject to interpretation.)"
