Author,Date,Region,Sentence,translation
Filippo da Santa Croce,1323,tosc.,"Marco Cornelio ch'era de' dieci compagni, studiosamente  si riservò di parlare all'ultimo.","Marco Cornelio, che era tra i dieci compagni, deliberatamente si astenne dal parlare all'ultimo."
Cavalca,1330,tosc.,cose ch'io sapeva che erano fatte in Italia.,Ciò di cui ero a conoscenza era fatto in Italia.
Valerio Massimo (red. V1,1336,fior.,Corbio nipote d' Ortensio menò sua vita più bassa e più viziosa,"Il nipote di Ortensio trascinò una vita peggiore e più immorale.

(Note: ""nipote"" remains the same in modern Italian, but I replaced ""menò"" with ""trascinò"", which is a more common way to express ""led"" or ""lived"" in this context. I also used ""peggiore"" instead of ""più bassa"" to convey the idea of ""worse"" rather than ""lower"", and ""immorale"" instead of ""viziosa"" to translate ""immoral"".)"
Brunetto Latini,1260-61,fior.,"Altressì uno amante chiamando merzé alla sua donna dice parole e ragioni molte, et ella si difende in suo dire.","Inoltre, un amante chiamando la propria donna dice molte parole e ragioni, e lei si difende con le sue parole."
Arte Am. Ovid. (B),1310/13,fior.,"Io mi ricordo (ch. 347) che essendo adirato scapigliai la mia donna. Ohi, quanti dì questa ira mi tolse!","Mi ricordo (cap. 347) che essendo in collera lasciai la mia donna. Oh, quanti giorni questa rabbia mi tolse!"
Rim. Am. Ovid. (B),1310/13,fior.,colui del quale tu tti solevi dolere ch' era amante della tua donna;,"Quello del quale ti addoloravi per essere stato l'amante della tua donna.

(Note: ""soleri"" is an archaic form of ""addolorarsi"", which means ""to grieve or be saddened"".)"
Fatti de' Romani (H+R),1313,fior.,"Ma no sapeano già le nomora di coloro dela congiurazione, ché la donna no nominava già li nomi.","Ma non sapevano già i nomi di quelli della congiura, perché la donna non li nominava ancora.

(Note: I've kept the translation as literal as possible to preserve the original meaning and tone.)"
Ceffi,1325,fior.,"Creti?  Certo quand'elli si mosse, elli ti dixe: ""O fedele mia donna, fa' che in mio luogo ti sia racomandato il nostro hoste troiano"".","""Cresti? Certamente quando se ne andò, gli disse: 'Oh, fedele signora mia, fai in modo che in mio luogo si sia raccomandato il nostro ospite troiano'""."
Valerio Massimo (red. V1,1336,fior.,"A Milano fue ripressa la malvagità d' una donna in simile bugìa, nel tempo medesimo di questo signore della republica, in questo modo: ","A Milano è stata denunciata l'indecenza di una donna per un falso reato, nello stesso momento in cui era presente il signor della repubblica, in questo modo."
Filippo da Santa Croce,1323,tosc.,"E lamentavansi dell'iniquità d'Appio, e ripiagnevano la malavventurata beltà della pulcella e la necessità del padre.","Si lamentavano dell'inquinamento di Appio, e si consolavano per la sfortunata bellezza della fanciulla e la necessità del padre."
Brunetto Latini,1294,fior.,"Nella quale battaglia, certo io ebbi sempre ardire di ragionare di pace e sempre mi dolfi che non solamente la pace era schifata,","In quel momento, sono sempre stato pronto a parlare di pace e mi è sempre dispiaciuto che la pace fosse rifiutata.

(Note: ""Ardire di ragionare"" is an idiomatic expression that roughly translates to ""to be willing to discuss"", and ""dolfi"" is an archaic verb that means ""to grieve or regret"".)"
Bart. da San Concordio,1313,tosc.,"la seconda suole talora per la grande provedenzia fare timoroso, e la prima per l'ardire rendere altrui matto.","La seconda scelta spesso fa paura, e la prima rende audace e frena gli altri."
Valerio Massimo (red. V1,1336,fior.,Andò nel campo de' Cartaginesi e tutta la legione trasse seco.,È andato nel campo dei cartaginesi e ha portato con sé tutta la legione.
Zanobi da Strada,1361,tosc.,"Non lo volle cognoscere per nimico. Qesta è quella, la quale diede ardire al profeta Natan a riprendere con grande autoritade quello re, il quale avea peccato.","Non lo volle conoscere come nemico. Questo è l'unico esempio, della persona che diede coraggio al profeta Natan per riprendere duramente quell'uomo reo di errore.

(Note: I've provided the translation in modern Italian, but keep in mind that the original sentence is already quite formal and poetic, so the translation may not be a direct equivalent but rather an adaptation to modern Italian.)"
Frontino volg.,1381,bologn.,"l'armi et insieme con loro passaseno tra li nimici, perçò se alcuno non avesse ardire de questo et sì avevano questo animo.","Le armi e insieme con loro procedettero tra i nemici, quindi se qualcuno non avrebbe avuto il coraggio di questo e aveva quest'animo.

(Note: ""passaseno"" is an archaic verb form that has been replaced with the modern verb ""procedettero"", and ""alcuno"" is a more literal translation of ""qualcuno"".)"
Giovanni da San Miniato,1415,tosc.,Unde ragionevolemente Iob è interpretato dolente;,"Dove logicamente Giobbe è interpretato con sofferenza.

(Note: ""ragionevolemente"" is an archaic way of saying ""logicamente"", and ""dolente"" means ""with sorrow"" or ""sorrowfully"". The translation aims to preserve the original meaning while using modern Italian.)"
Filippo da Santa Croce,1323,tosc.,"quello che sopra tutti gli altri perdonasse a' cittadini, e a cui più sicuramente possiate credere; poi ch'egli fu vostro comandatore.","Quel che concedeva maggiormente ai cittadini perdono e a cui potete credere con maggiore sicurezza; poi egli fu il vostro comandante.

(Note: I've kept the translation as close as possible to the original meaning, but with modern Italian syntax and vocabulary."
Zanobi da Strada,1361,tosc.,"in vano si domanda chi questo Libro scrivesse, con ciò sia cosa che fedelmente si debba credere che l'Auttore di quello fusse lo Spirito santo.","Inutilmente si chiede chi abbia scritto questo libro, dal momento che bisogna credergli con fede sincera che lo spirito santo sia stato l'autore di esso."
Agostino da Scarperia (?),1390,tosc.,"se non fosse usatissima, ciò parrebbe certo molto più incredibile: certo più agevolmente si può credere quello, posto che l'umano spirito al divino, ed il mutabile allo incommutabile","Se non fosse comune, ciò apparirebbe sicuramente molto più incredibile. In effetti, è più facile credere a ciò che postula l'unione dell'umano spirito con il divino e del mutevole con l'invariabile.

(Note: The translation is not word-for-word, but rather an attempt to convey the same meaning and tone in modern Italian.)"
Brunetto Latini,1260-61,fior.,che prendessero la paga dal camarlingo per loro dispensa et immantenente andassero alla presenzia di messer lo papa per contradiare il passamento de' cavalieri che veniano di Cecilia in Toscana,Che prendessero la paga dal camarlingo e immediatamente si recassero alla presenza di Papa Francesco per contrastare l'avanzata dei cavalieri che giungevano da Cecilia in Toscana.
Bonsignori,1375-77,umbr.-tosc.,"Teseo reguardò Achelao fortemente meravigliandose e disse così: ""O messer Achelao, io vi prego che voi me diciate in che modo voi perdeste","Here is the translation from Archaic Italian to Modern Italian:

Teseo guardò Achelao con grande meraviglia e disse così: ""Signor Achelao, ti prego di dirmi come hai perso..."""
Giovanni da San Miniato,1415,tosc.,"Io spero in messer Iesù di mandare tosto a voi Timoteo, acciocché io sia d'animo buono","Spero che Messia Gesù mi aiuti a darti presto notizia, affinché il mio animo resti sereno."
Brunetto Latini,1260-61,fior.,sanza fallo lo porco salvatico avanza l' uomo d' udire e 'l lupo cerviere del vedere,"Senza sbagliare, il cinghiale selvaggio procede nell'uomo di udire e il lupo cerviero nel vedere.

(Note: ""sanzafallo"" is an archaic way of saying ""senza sbagliare"", which means ""without mistake"". ""Porco salvatico"" is equivalent to the modern term ""cinghiale selvaggio"", meaning ""wild boar"". ""Lupo cerviere"" is a poetic way of describing a wolf, and its meaning remains the same in the translated sentence.)"
Bono Giamboni,1292,fior.,uno luogo si mandano lancioni;  la quale cosa i cavalieri l' appellano capo di porco,Un posto si mandano i lanzoni; la quale cosa i cavalieri la chiamano testa di maiale.
Arte Am. Ovid. (B),1310/13,fior.,tenda le reti a li cerbi e sa bene in quali valle dimori il furioso porco cinghiare.,"Stendi le reti tra i cervi e sai bene in quale valle dimora l'asino selvaggio.

Note: ""Cerbi"" is an archaic word for deer, and ""cinghiare"" is an archaic verb meaning to chase or pursue. In modern Italian, the equivalent phrase would use ""cervi"" (deer) instead of ""cerbi"", and ""inseguire"" or ""pursuire"" instead of ""cinghiare""."
Rim. Am. Ovid. (B),1310/13,fior.,"Ora spaventerai li disidirosi cervi con varie e diverse paure, o lo porco cenghiare caggia in terra passato collo spiedo.","Adesso i cervi selvaggi ti faranno paura con differenti e multiple paure, o il maiale cadendo dalla sedia si getterà a terra dopo essere stato colpito da una freccia.

(Note: I've kept the translation as literal as possible while still making it readable in modern Italian. The original sentence has a poetic and somewhat fantastical tone, which might not be fully preserved in the translation.)"
Brunetto Latini,1260-61,fior.,"tratta la natura delle cose incorporali le quali non conversano intra lle corpora, sì come Dio e le divine cose.","Tratta la natura delle cose immateriali che non hanno relazione tra loro, così come Dio e le divinità.

(Note: I've used a more literal translation to preserve the original meaning and syntax, rather than attempting to modernize the language excessively.)"
Bono Giamboni,1292,fior.,"Dio, per la quale si dispensano et iudicano tutte le cose.","""Dio, per cui tutto viene giudicato e dispensato.""

(Note: I've provided a translation that is as close as possible to the original meaning and intent. However, please keep in mind that archaic Italian can be quite different from modern Italian, and some nuances might be lost in translation.)"
Bonsignori,1375-77,umbr.-tosc.,"Unde gli poeti, parlando de lloro, dicono le virtute loro e dicono fabolosamente gli loro difetti, quando alcuna passava l'ordine a lloro deputato","Dove i poeti, parlando di sé, elogiano le loro virtù e descrivono in modo romanzesco i loro difetti, quando qualcuno superava il loro giudizio consueto.

(Note: ""lloro"" is an archaic form of ""loro"", which refers to the poets. I translated it to the modern Italian ""di sé"", meaning ""of themselves"".)"
Giovanni dalle Celle (?),1396,tosc.,"e quella cosa, la quale è diricta et onesta, e con virtute, quella sola penso essere lo bene.","E quel che è retto e onesto, e accompagnato da virtù, credo solo essere il bene."
Fatti de' Romani (H+R),1313,fior.,"Quando li serpenti invellenava di giorno alcuno Romano, allora iera la maraviglia a vedere come li Psille si combattevano al veleno, ché elli imolavano tutto inazzi della loro salive","Quando i serpenti attaccavano un Romano di giorno, allora era la meraviglia vedere come gli Psilli si battessero contro il veleno, poiché essi offrivano tutto in cambio della loro salvezza."
Chiose a Rim. Am. (B),1310-,fior.,"Dice il poeta: oh, che bella cosa è vedere apertamente con gli occhi quando tu glel fai diretro o in culo o in altro","Il poeta dice: Oh, quanto bello è guardare sinceramente con gli occhi quando ti fa direttamente o indirettamente o in qualsiasi modo.

(Note: I've kept the translation as close to the original meaning and tone as possible, while also making it clear and understandable for a modern Italian speaker. The archaic language used in the original sentence is quite poetic and expressive, so some nuances were lost in translation.)"
Cavalca,1330,tosc.,"ma pur questo fu colpa tua, però che volesti cercare di vedere con gli occhi corporali la cosa invisibile.","Ma proprio questo è colpa tua, però volevi cercare di vedere con gli occhi della mente la realtà invisibile."
Brunetto Latini,1260-61,fior.,"Vero è, ma non tine rispondo in questo tempo, perciò che ttu se' mio servo, o perciò ch' è tempo feriato, o perciò ch' io non debbo risponderti","Il vero è, ma non ti risponderò in questo momento, proprio perché tu sei il mio servo, oppure perché è tempo festivo, oppure perché non devo risponderti.

(Note: I've kept the translation as close to the original as possible, while also making it sound more natural and idiomatic in modern Italian.)"
Fatti de' Romani (H+R),1313,fior.,sì convene che lli desse grande avere perché · lasciasse andare via.,Sì è convenuto che lui dovesse avere un grande impatto perché lo lasciò andare avanti.
Filippo da Santa Croce,1323,tosc.,"notabile esemplo a ciascuno che si guardasse di fare e di pensar tradigione, il servo, il quale gli avea accusati, fu francato, e fugli donata grande quantità di moneta","Esempio notevole per ogni persona che si sforzi di evitare la tradizione, lo schiavo che aveva accusato il servo in questione fu assolto e gli fu data una grande quantità di denaro.

(Note: I've translated ""ciascuno che si guardasse"" as ""ogni persona che si sforzi"", and ""freggiò donata"" as ""fu data"", to make the sentence more natural-sounding in modern Italian.)"
Valerio Massimo (red. Va),1336,tosc.,che sarebbe a llui cosa sconcia se ll'avesse commesso sì che lla colpa del servo e 'l gastigamento di Platone avesse meritato egualmente.,"Se lo avesse fatto, gli sarebbe stata accollata la responsabilità e il castigo se non avesse meritato ugualmente la colpa del servo e il castigo di Platone."
Valerio Massimo (red. V1,1336,fior.,"mostroe massimamente le forze sue, dando lui re a questa cittade ne la quale nacque servo; al quale avvenne lunghissimamente lo imperio tenere","Mostra massimamente le tue forze, dandogli il riconoscimento in questo paese dove è nato e servì; al quale è successo di governare per molto tempo.

(Note: I've kept the translation as close as possible to the original meaning and style of Archaic Italian."
Brunetto Latini,1260-61,fior.,l' anima muta la sua forza per la propietade di quello corpo a cui ella si congiunge.,L'anima muove tutta la sua forza per la proprietà del corpo al quale si unisce.
Cavalca,1308,tosc.,"sono due già non in una carne, ma in uno spirito, cioè Iddio, e l' anima. Onde in altro luogo dice S. Paolo: Chi s' accosta a Dio è uno spirito","Sono due già non in una carne, ma nello spirito, cioè Dio, e l'anima. E quindi, come dice san Paolo, chi si avvicina a Dio è uno spirito.

(Note: I've kept the translation as close to the original as possible while still making it sound natural in modern Italian.)"
Fatti de' Romani (H+R),1313,fior.,"per tanto che Lucano il disse, il vi racontiamo. Ivi, quando l'anima di Pompeo ebe sentito la chiarità di lasusso, ella sì cognobe prima in  grande","Perché Lucano lo ha detto, ti racconteremo. Là, quando l'anima di Pompeo ebbe sentito la chiarezza dellasso, ella si conobbe per la prima volta in grande.

(Note: I've kept the translation as close to the original sentence structure and wording as possible, while still making it understandable in modern Italian.)"
Bono Giamboni,1292,fior.,"Sicchè dolore è a udire, quando l' usare l' arme e la fatica ricusano, con grandissimo disonore come pecore essere","Così il dolore è odioso quando non si può più armarsi della forza e della resistenza, con un enorme scompello come pecore.

(Note: I used a dictionary and my knowledge of Italian to make this translation. If you're interested in knowing more about the context or the original sentence, please let me know!)"
Bono Giamboni,1292,fior.,et nonn ebbe in fastido Cristo cotali parole d'udire.,"E non ne ebbe a noia Cristo di ascoltare parole simili.

(Note: ""in fastido"" is equivalent to ""di noia"" in modern Italian, which means ""with annoyance"" or ""with impatience"".)"
Prima catilinaria volg. (red. A),1294,fior.,"la moltitudine de' quali tu ài potuto vedere e riguardare lo studio e poco dinanzi udire le voci, e lle cui mani e lance apena posso ritenere.","La tua massa di persone delle quali hai potuto vedere e guardare lo studio e poco prima sentire le voci, e quelle mani e lance che quasi non riesco a trattenermi."
T. Alderotti (?),1295,fior.,"udire di belle novelle et odorare di belli fiori, come et quando et quanto si conviene","Ascoltare bei racconti e annusare bei fiori, come e quando e quanto si conviene.

(Note: I've translated ""belle novelle"" to ""bei racconti"", as ""novelle"" in archaic Italian can also mean ""stories"" or ""tales"", and ""belli fiori"" remains the same, as it's a metaphorical expression.)"
Filippo da Santa Croce,1323,tosc.,"Il re entrò in uno giardino dietro al suo albergo, quasi come s'egli andasse pensando alla risposta.","Il re entrò in un giardino dietro all'albergo, quasi come se stesse pensando alla risposta."
Ceffi,1325,fior.,"Ma io disioso colà dove io non posso col corpo andare, con la mente vi volo","Ma io ci vado là dove non posso arrivare con il corpo, ma con la mente vi arrivo.

(Note: ""disioso"" is likely an archaic form of ""desidero"", so I've replaced it with its modern equivalent.)"
Guido da Pisa,1337,tosc.,Ed ecco di subito tutta questa turba degli uccelli si levò a volo dietro all'aquila,"E così, improvvisamente, tutta quella folla di uccelli decollò in volo dietro all'aquila.

(Note: I've tried to preserve the original meaning and tone of the sentence, while using modern Italian syntax and vocabulary.)"
Grazia di Meo,1343,tosc.,Vede anche le ragioni del volo degli uccielli e di tutte le cose sa rendere vero giudicio.,La vede anche le ragioni dei voli degli uccelli e di tutte le cose e la rende un giudizio veritiero.
Zanobi da Strada,1361,tosc.,Or ecco quanto per la sua superbia questo uccello volava in alto.,"Ecco quant'è alto che vola questo uccello per la sua superbia.

(Note: ""Quanto"" is an old-fashioned way of saying ""quanto è"", which means ""how much"" or ""to what extent"". In modern Italian, it's more common to use the phrase ""quant'è"" instead.)"
Bonsignori,1375-77,umbr.-tosc.,"Gorgone, e ho questa proprietà che io volo per l'aire sì come uno ucello"".","La Medusa, e ho questa proprietà che volo nell'aria come un uccello."
Bono Giamboni,1292,fior.,"quando nella matricola si scrivono giurano per Dio, e per Cristo, e per lo Spirito Santo","When translating from Archaic Italian, we need to consider the historical context and the evolution of language over time. Here's my attempt:

quando nella matricola si firmano per Dio, per Cristo e per il Santo Spirito

Let me know if you have any further questions or if there's anything else I can help with!"
Bono Giamboni,1292,fior.,"per necessitade i' ridico ke, secondo il comandamento tuo, padre santo Agostino, le battaglie già state nel mondo [..]","Per necessità io ridevo che, secondo il tuo comando, Santo Padre Agostino, le battaglie già state nel mondo...

(Note: ""ridico"" is an archaic verb form equivalent to modern Italian ""ridevo"", and ""necessitade"" is an archaic phrase equivalent to modern Italian ""per necessità"".)"
Brunetto Latini,1294,fior.,"molto di maggiore memoria saranno faccendole al re, perciò che nella nostra cittade sempre fue santo e glorioso il nome reale, e sse furono compagni fue il loro nome santissimo;","Saranno molto riconoscenti del re in memoria di ciò che hanno compiuto, poiché nel nostro paese è sempre stato venerato e glorificato il suo nome reale, e i loro nomi sono stati santificati.

(Note: ""molto di maggiore"" is an archaic way to express ""molto più grandi"", which means ""much greater"". I translated it as ""in memoria di ciò che hanno compiuto"", trying to preserve the original meaning."
Cavalca,1308,tosc.,"Non voglio, che insuperbischi per lo santo proposito, e voto della verginità vedendo le sue laudi","Non voglio che ti innalzi per il progetto santo e il voto di castità, visto che cantano le sue lodi.

(Note: I've kept the translation as close to the original meaning and tone as possible, while still using modern Italian. Let me know if you'd like any adjustments!)"
Fatti de' Romani (H+R),1313,fior.,"Santo Agostino fece u· libro ch'avea nome ""Agostino Della Città di Dio"".","San Agostino scrisse il libro che si chiamava ""La Città di Dio""."
Cavalca,1330,tosc.,Gregorio. Non udii mai che egli avesse maestro; ma il dono dello Spirito Santo non si può stringere a legge.,"Gregorio. Non ho mai sentito dire che lui avesse un maestro; tuttavia, il dono dello Spirito Santo è qualcosa che non può essere circoscritto da regole.

(Note: I've provided the translation in standard Italian, without any intentional archaisms or old-fashioned expressions.)"
Brunetto Latini,1260-61,fior.,Verbigrazia: Mercatanti fiorentini passavano in nave per andare oltramare.,Venditori itineranti: I commercianti fiorentini viaggiavano in nave per recarsi all'estero.
Bono Giamboni,1292,fior.,"Quando averai nel cavaliere i detti segni veduti non andare a grandezza caendo, perchè nelle battaglie sono più utili i forti che i grandi.","When you'll have these signs in the knight, don't go to greatness by falling, because in battles stronger ones are more useful than tall ones.

Translated sentence:

Non andare a grandezza caendo, quando avrai nel cavaliere i detti segni, perchè nei combattimenti sono più utili i forti che gli alti."
Bono Giamboni,1292,fior.,"e, cosa che anche è più grave, cioè essere preso, o vero fuggire, e suo Comune lasciare vincere.","Ecco la traduzione:

E, in effetti, ciò che è ancora più grave, è essere catturato o fuggire, e lasciare il proprio comune alla mercé."
Filippo da Santa Croce,1323,tosc.,"Sappiate veramente, che se noi non ci fossimo sì affrettati del fuggire, noi saremmo tutti morti.","Sapete veramente che se non avessimo fatto in fretta a fuggire, tutti saremmo morti."
Deca quarta,1346,fior.,"Tarco cretense che in aiuto era alli nimici avrebbe potuto fuggire, ma la vergogna d'abbandonare li nobilissimi cavalieri della gente achea poco avanti da lui","Il tarco cretese che aveva aiutato i nemici avrebbe potuto fuggire, ma la vergogna di abbandonare quei nobilissimi cavalieri achei poco prima glielo impediva.

(Note: ""Tarco"" is an archaic term for a Cretan, so I've replaced it with the more modern term ""cretese"". Additionally, ""li"" has been replaced with ""quei"", as ""li"" is an archaic possessive article that is no longer used in Modern Italian.)"
Brunetto Latini,1260-61,fior.,"e l' acconciamento a fare grandissime cose, cioè a ttenere pace et amare Idio e 'l proximo, a ffare cittadi, castella e magioni","E il nostro compito è quello di fare grandi cose, cioè mantenere la pace e amare Dio e il prossimo, edificare città, castelli e monumenti.

(Note: I've used a more literal translation to preserve the original meaning and tone of the sentence.)"
Giovanni da San Miniato,1415,tosc.,colui che ancora non sa amare il prossimo come sé medesimo già cominci a temere i giudicii di Dio. ,"Quello che ancora non sa amare l'altro come se stesso è sul punto di temere i giudizi di Dio.

(Note: I've kept the translation as close to the original meaning and style as possible, while still making it understandable in modern Italian.)"
Arte Am. Ovid. (B),1310/13,fior.,"L'ucello, poi che hae impaniate le ali, non fugge salvamente, né llo porco salvatico esce bene delle reti ove cade.","L'uccello, dopo aver aperto le ali, non fuggisce prontamente, né il cinghiale selvatico esce agevolmente dalle reti in cui incappa."
Cavalca,1308,tosc.,"Io gli apersi, e quelli fuggitte. E che bisogno è, che lo cuore tuo stia chiuso al tuo sposo Cristo?","Non ti aprirò, e loro scapperanno. E cosa c'è di bisogno, se il tuo cuore resta chiuso al tuo sponsale Cristo?

(Note: I've used the most common modern Italian translation for the given archaic Italian text. However, please keep in mind that the original sentence might not be a direct quote or a standard phrase, and different translations may exist depending on the context.)"
Prima catilinaria volg. (red. A),1294,fior.,"E dunque, da che queste cose son così, Catellina, e tu non puoi buonamente qui dimorare, dubiti tu d'andartene in alcuna terra ed usare questa vita fuggendo per li diserti","E quindi, dal momento che queste cose stanno così, Caterina, e non puoi rimanere qui con onestà, dubiti tu di andartene in qualunque paese e di vivere questa vita fuggendo per i deserti?

(Note: I translated ""Catellina"" to ""Caterina"", which is the most common modern Italian equivalent. However, it's worth noting that ""Catellina"" might be an archaic or regional variant of the name, and a more accurate translation would depend on the specific context and dialect.)"
Chiose a Valerio Massimo (D - L. I-V),1346,tosc.,"Questi due, volendo contra la voglia del senato dimorare ne l'ufficio del tribunato, furono morti da la plebe, incitandola i padri coscritti.","I questi due, volendo stare contro il volere del Senato nell'incarico di Tribuno, furono uccisi dalla folla, spinti dai consiglieri anziani."
Bono Giamboni,1292,fior.,"i giovani, a cui il difendimento delle provincie, e la ventura di tutta la battaglia si commette",I giovani a cui si affida la difesa delle province e il successo della battaglia nel suo complesso.
Bono Giamboni,1292,fior.,"da' monti de' Romani si feciero nuovi nemici; contra i quali è conbactuto cum diversa ventura: perké nela primaia battaglia, essendo consolo Valerio, MMMD ne moriro de' Romani;","I Monti dei Romani hanno creato nuovi nemici; contro i quali è combattuto con varie sorti: perchè nella prima battaglia, essendo console Valerio, molti uomini della Romani sono morti."
Fatti de' Romani (H+R),1313,fior.,"noi iscaciati e dipartiti per debito dela cittade, e tutti iscaciati da fama e da ventura buona.","Noi ci dividiamo e ci allontaniamo per dovere della città, e tutti ci lasciamo alle spalle la fama e la fortuna buona."
Simintendi,1333,tosc.,pregaste gli dei per me; e' vostri preghieri valsono: e se voi domandate chi ebbe ventura di questa battaglia; io non fui vinto da colui.,"Pregate per me i grandi; il mio caso è importante. E se volete sapere chi ha avuto fortuna in questa battaglia, non sono stato sconfitto da quel tale.

(Note: I've kept the translation close to the original sense and wording, while making it more understandable for a modern Italian speaker.)"
Valerio Massimo (red. V1,1336,fior.,"una villa chiamata Vitermina, con ciò fosse cosa che piusori principi di scherani corressero per ventura a quel tempo a vederlo, Scipione, stimando che venissero per isforzarlo, allogò ne la casa","Una villa chiamata Vitermina, con ciò fosse cosa che più principi di scherani corressero per ventura a vederla, Scipione stimò che venissero per isforzarla, allogò nella casa.

(Note: I've kept the translation as literal as possible to preserve the archaic tone of the original sentence. If you'd like a more modern and idiomatic translation, please let me know!)"
Brunetto Latini,1260-61,fior.,contra lui e contra le sue sorelle  e contra il reame e contra l' alto pregio della sua ingenerazione e della sua familia,"Contro di lui e contro le sue sorelle, contro il regno e contro la alta stima della sua discendenza e della sua famiglia."
Fatti de' Romani (H+R),1313,fior.,"Allora che il navilio si fue impinto e messo in alto mare per andare diritto per mezo questo trapasso periglioso, l'aira divenne nuvolosa e pioveginosa","Quando il naviglio si diresse verso il largo e venne messo in alto mare per proseguire dritto attraverso questo tratto pericoloso, la zona divenne nuvolosa e precipitosa.

(Note: I've used a modern Italian dictionary and syntax to provide the translation. The archaic Italian sentence is quite poetic and might have different nuances depending on the context.)"
Filippo da Santa Croce,1323,tosc.,"ne salìo in su l'argine del fosso, e in su lo steccato, se da alto si potessero difendere, o per alcuna maniera passare oltre e scampare.",Salì sulla riva del fossato e sull'altra parte dello stecchione; se si poteva difendere da alta quota oppure in qualche modo passare oltre e fuggire.
Alberto della Piagentina,1330/32,fior.,"Ma l' occhio della intelligenza è più alto. Perciò che, passata la grandezza della universitade, quella medesima semplice forma vede nella sottil vista","Il mio suggerimento è il seguente:

Ma l'occhio dell'intuizione è più alto. Perciò che, passato il fascino dell'università, la stessa forma semplice vede nella visione sottile.

Note: ""Intelligenza"" is not a direct translation of ""occhio della intelligenza"", which seems to refer to a higher level of understanding or intuition."
Brunetto Latini,1260-61,fior.,"Et se l' occhio è nobile membro del corpo dell' uomo, dunque la salutazione è nobile parte della pistola, c' altressì allumina tutta la lettera come l' occhio allumina l' uomo.","E se l'occhio è un membro nobile del corpo umano, quindi la canna d'arma è una parte nobile della pistola, altrettanto essa illumina tutta la lettera come l'occhio illumina l'uomo.

(Note: I've used a more modern and concise translation while preserving the original meaning)"
Bono Giamboni,1292,fior.,"Tarentini, i quali erano nati di quegli di Lacedemonia et facta da lloro nobile cittade de' Greci.","Tarantini, che erano nati da quelli della Laconia e fatti dalla nobilissima città dei Greci."
