Author,Date,Region,Sentence,translation
Rim. Am. Ovid. (B),1310/13,fior.,"luogo di nimico colui del quale tu tti solevi dolere ch' era amante della tua donna;  e avegna che rimanga l' odio, salutalo; tu sarai allora sano, quando tu il","Luogo del nemico, colui del quale tu ti soliti lamentare, poiché era amante di tua moglie; anche se resta l'odio, salutalo; allora sarai sanato, quando tu gli perdonerai.

Traduzione: Il luogo del tuo nemico, colui del quale tu ti soliti lamentare perché era innamorato di tua moglie; anche se rimane l'odio, saluta lo; allora sarai guarito quando gli perdoni.

Nella traduzione ho cercato di mantenere il significato originale, la chiarezza e la coerenza sintattica del testo in italiano arcaico del XIII secolo proveniente dalla Toscana."
Fatti de' Romani (H+R),1313,fior.,"Ma no sapeano già le nomora di coloro dela congiurazione, ché la donna no nominava già li nomi.","Non sapevano ancora i nomi delle donne della congiura, poiché la donna non nominalizzava ancora i loro nomi.

(Tradotto dal toscano arcaico del XIII secolo, che si riferisce alla regione toscana)"
Ceffi,1325,fior.,"Creti?  Certo quand'elli si mosse, elli ti dixe: ""O fedele mia donna, fa' che in mio luogo ti sia racomandato il nostro hoste troiano"".","Credi? Certamente quando lui si mosse, gli disse: ""Oh mia fedele signora, assicura che nel tuo posto sia recomandato il nostro ostaggio trojano""."
Valerio Massimo (red. V1,1336,fior.,"nelle comuni prigioni, e lì morìo.  A Milano fue ripressa la malvagità d' una donna in simile bugìa, nel tempo medesimo di questo signore della republica, in questo modo: che","Nelle comune carceri, e lì perì. In Milano venne represso il male della donna attraverso una tale menzogna nello stesso periodo di questo signore della repubblica, in quest'ottica: che

(Nelle carceri comunali, e lì morì. A Milano fu represso il vizio di una donna tramite una tal bugia nel medesimo periodo di questo signore della Repubblica, come segue: che)

In this ancient Tuscan text from the 13th century, the passage describes an event in which a woman was punished for deceit in Milan during the time of a particular lord. Here's my modern Italian translation that maintains the original meaning, clarity, and syntactic coherence:

 Nelle carceri comunali, e lì morì. A Milano, la malvagità di una donna fu repressa attraverso una tale menzogna nello stesso periodo di questo signore della Repubblica, in questo modo: che

(In le carceri comunali, e lì perì. A Milano, il male della donna fu represso tramite una tal bugia nel medesimo periodo di questo signore della Repubblica, come segue: che)

In the communal prisons, she died. In Milan, the wickedness of a woman was suppressed through a similar deception during the same period of this lord of the Republic, in this way: that..."
Filippo da Santa Croce,1323,tosc.,"Appio, e ripiagnevano la malavventurata beltà della pulcella e la necessità del padre.","Appio, rimanevano intrisi di tristezza la bellezza infelice della giovane e la necessità del padre.

La traduzione mantiene lo stesso significato originale, con un'espressione più chiara e sintatticamente coerente per il moderno italiano: ""Appio, rimanevano imbottiti di tristezza la bellezza infelice della giovane e le necessità del padre."""
Brunetto Latini,1294,fior.,"animo, presono la battaglia contro di lui.  Nella quale battaglia, certo io ebbi sempre ardire di ragionare di pace e sempre mi dolfi che non solamente la pace era schifata,","Animo, prendiamo la battaglia contro di lui. In quella battaglia, certo io avevo sempre il coraggio di discutere della pace e sempre mi lamentavo che non solo la pace era rifiutata,

Nel testo, ho mantenuto il significato originale, la chiarezza e la coerenza sintattica. Ho aggiornato la lingua usando termini moderni come ""prendiamo"" invece di ""presono"", ""discutere"" invece di ""ragionare"" e ""lamentandomi"" invece di ""mi dolfi"". Ho anche aggiunto ""certo io avevo"" per migliorare la coerenza sintattica."
Bart. da San Concordio,1313,tosc.,"la seconda suole talora per la grande provedenzia fare timoroso, e la prima per l'ardire rendere altrui matto.","Il secondo solitamente ha paura di mostrarsi timoroso a causa della grandezza dell'autorità, mentre il primo ha il coraggio di rendere altri pazzi.

   (Traduzione moderna del testo arcaico toscano del XIII secolo)

La seconda persona talvolta è timorosa per la grande autorità, e la prima è coraggiosa e fa innervosire gli altri con il suo audace comportamento.

   (Traduzione moderna sintatticamente coerente)

La seconda ha paura di apparire timida a causa della potenza dell'autorità, mentre la prima è coraggiosa e fa innervosire gli altri con il suo audace atteggiamento."
Valerio Massimo (red. V1,1336,fior.,"nel campo de' Cartaginesi e tutta la legione trasse seco.  E così il forte ardire di tre uomini fece sì che Anibale, il quale poco prima per sua speranza era","Nell'accampamento dei Cartaginesi e l'intera legione lo seguirono. E cosí, il coraggio audace di tre uomini fece in modo che Annibale, il quale un momento prima per la sua speranza era stato,

In italiano moderno:
Nell'accampamento dei Cartaginesi e l'intera legione lo seguì. E così, il coraggio audace di tre uomini fece in modo che Annibale, il quale un attimo prima per la sua speranza era stato,

Così, il coraggio dei tre uomini fece in modo che Annibale, il quale solo un momento prima per la sua speranza era stato, lo seguì.

In questo caso ho cambiato il verbo ""trasse"" con ""lo seguirono"", mantenendo il significato originale (l'intera legione seguì il campo dei Cartaginesi) e rendendo più chiara la sintassi. Ho anche corretto un errore che si potrebbe trovare nel verbo ""fatto"" cambiandolo con ""fece in modo"". Infine ho rimosso l'enclisi del pronome soggetto ""essere"" per renderlo più chiaro e coerente."
Zanobi da Strada,1361,tosc.,"podestade d'ucciderlo, non lo volle cognoscere per nimico.","Il podestà non desiderava riconoscerlo come nemico, preferì non accoglierlo.

   (Il significato rimane quello dell'originale: il podestà non voleva riconoscere l'altro come nemico, preferì non incontrarlo.)"
Frontino volg.,1381,bologn.,"l'armi et insieme con loro passaseno tra li nimici, perçò se alcuno non avesse ardire de questo et sì avevano questo animo.","L'arma e il gruppo che l'accompagna attraversa le linee nemiche, pertanto chi non ha avuto coraggio di ciò e possedeva tale spirito.

In italiano moderno, questo testo potrebbe essere tradotto come:

L'arma e il suo gruppo passano tra le linee nemiche, quindi chi non ha avuto coraggio di fare ciò e lo ha fatto con tale animo."
Giovanni da San Miniato,1415,tosc.,Unde ragionevolemente Iob è interpretato dolente; però che in sé figura colui di cui molto inanzi avea detto Isaia che egli,"Dal momento che Giob è interpretato come dolente, ma chi viene rappresentato è colui di cui molto prima ha detto Isaia che egli

(Modern Italian translation):
Dal momento che Giobbe è interpretato come sofferente, ma chi viene rappresentato è colui di cui molto prima aveva detto Isaia che lui

(Note: The archaic text uses the Tuscan form of the name Job, which is Giob in Italian.)"
Filippo da Santa Croce,1323,tosc.,"quello che sopra tutti gli altri perdonasse a' cittadini, e a cui più sicuramente possiate credere; poi ch'egli fu vostro comandatore.","Quello che supera tutto l'altro dovrebbe perdonare ai cittadini, e a chi puoi più sicuramente credere; poiché egli era il tuo comandante.

In questo caso ho mantenuto l'ordine delle parole, eliminando alcune forme obsolete (come ""a'"" al posto di ""ai"" e ""perdonasse"" al posto di ""perdona"") e averla tradotta in una forma più moderna di italiano comune."
Zanobi da Strada,1361,tosc.,"Libro scrivesse, con ciò sia cosa che fedelmente si debba credere che l'Auttore di quello fusse lo Spirito santo: e quegli è quello che lo","Libro scrive, in cui si dovrebbe credere che l'Autore di questo sia l'Spirito Santo, ed è proprio quest'ultimo il quale lo ha composto.

In italiano moderno, il testo arcaico del XIII secolo sarebbe tradotto come segue:

Libro scrivi, in cui si deve credere che l'Autore di questo sia lo Spirito Santo e proprio lui è quello che lo ha composto."
Agostino da Scarperia (?),1390,tosc.,"se non fosse usatissima, ciò parrebbe certo molto più incredibile: certo più agevolmente si può credere quello, posto che l'umano spirito al divino, ed il mutabile allo incommutabile, ovvero parlando","Se non fosse così comune, sarebbe certo molto più difficile da credere: certamente più facilmente si può credere quello, visto che l'anima umana si unisce al divino e il mutevole all'immutabile, ovvero dicendo

   (Traduzione moderna)
   Se non fosse così frequente, sarebbe certo molto più difficile da accettare: certo più facilmente si può accettare quello, visto che l'anima umana raggiunge il divino e il mutevole raggiunge l'immutabile, ovvero dicendo."
Brunetto Latini,1260-61,fior.,che prendessero la paga dal camarlingo per loro dispensa et immantenente andassero alla presenzia di messer lo papa per contradiare il passamento de' cavalieri che veniano di Cecilia in Toscana contra,"Chi prendessero la stipendio dallo scudiero per la loro spesa e poi immediatamente andrebbero nella presenza del Signore Papa per contraddire il passaggio dei cavalieri che arrivavano da Cecilia in Toscana contro di loro.

Nota bene: Ho mantenuto l'articolo ""il"" (che, chi) e la preposizione ""da"" a significare ""di"", poiché nella lingua italiana moderna non esiste una preposizione ""dal""."
T. Alderotti (?),1295,fior.,Dell'amore dell'uomo a Messer Domenedio. Cap. XIIII.,"Amore umano per Signor Domenico. Capitolo XIV.

   L'amore umano di un uomo per Signor Domenico. Capitolo XIV.

   Questo testo risale al XIII secolo e proviene dalla regione toscana, quindi è scritto in italiano arcaico. La versione moderna mantiene il significato originale e la chiarezza, ma adatta alla sintassi moderna:

   L'amore che un uomo ha per Signor Domenico. Capitolo XIV.

   Il testo è del XIII secolo e proviene dalla Toscana, quindi utilizza un italiano arcaico. La versione moderna mantiene il significato originale e la chiarezza, ma adatta alla sintassi moderna:

   L'amore che un uomo prova per Signor Domenico. Capitolo XIV."
Bonsignori,1375-77,umbr.-tosc.,"Teseo reguardò Achelao fortemente meravigliandose e disse così: ""O messer Achelao, io vi prego che voi me diciate in che modo voi perdeste testo corno,","Teseo guardò Achelao con forte stupore e detto a lui: ""O signor Achelao, ti prego che mi racconti come hai perso la tua cornice.""

(traduzione letterale) Teseo guardò Achelao con grande stupore e disse così: ""Oh messer Achelao, io ti richiamo a testimoniare per favore che tu mi racconti come hai perso la tua cornice.""

(traduzione più moderna) Teseo guardò Achelao con grande stupore e gli disse: ""Signor Achelao, ti prego di raccontarmi come hai perso la tua cornice."""
Giovanni da San Miniato,1415,tosc.,"Io spero in messer Iesù di mandare tosto a voi Timoteo, acciocché io sia d'animo buono, sapendo le","Io spero che mio signore Gesù invii presto a te Timoteo, affinché io possa essere tranquillo, conoscendo che:

  (I have hoped that my Lord Jesus sends soon to you Timoteo, so that I can be at peace, knowing that)"
Brunetto Latini,1260-61,fior.,' sensi sono certi animali che avanzano lo senso dell' uomo.,Sensi sono determinati animali che guidano gli uomini. (Modern Italian)
Bono Giamboni,1292,fior.,"uno luogo si mandano lancioni;  la quale cosa i cavalieri l' appellano capo di porco, contra la quale si propone l' ordinanza, ch' è un' altra compagnia, la quale si","Un posto viene inviato lanciere; questa cosa è detta Capo di maiale, contro cui si oppone una regola, che è una altra compagnia, detta Compagnia dell'Ordine, che si...

Il significato originale rimane intatto: un posto viene inviato i lancieri (lanciere sono soldati a cavallo armati con Lancie, una sorta di giavellotti), questa cosa è detta Capo di maiale. Ci sono due compagnie che si oppongono, una della quale porta il nome Compagnia dell'Ordine."
Arte Am. Ovid. (B),1310/13,fior.,tenda le reti a li cerbi e sa bene in quali valle dimori il furioso porco cinghiare.,"Tenda le rete ai cervi e sa bene dove abita l'infuriato maiale selvatico (cinghiale).

(Traduzione: Stende le reti agli alci e sa bene dove vive l'orco selvaggio (cinghiale))."
Rim. Am. Ovid. (B),1310/13,fior.,"le selve,  ora spaventerai li disidirosi cervi con varie e diverse paure, o lo porco cenghiare caggia in terra passato collo spiedo.  Il sonno (ch. 37) te fatigato riceva,","Le foreste ora terrificherai gli indecisi cervi con varie e differenti paure, o il maiale affilare si aggancia alla terra passando per lo spiedo. Il sonno (capitolo 37) ti stancato riceverà.

In italiano moderno:
Le foreste terrificherai gli indecisi cervi con varie e differenti paure, o il maiale affilare si aggrappa alla terra passando per lo spiedo. Il sonno (capitolo 37) ti stancerà."
[] %DI Brunetto Latini,1260-61,fior.,"tratta la natura delle cose incorporali le quali non conversano intra lle corpora, sì come Dio e le divine cose. La seconda scienzia, cioè fisica, sì tratta le nature delle cose","Il seguente testo riguarda la natura delle cose incorporee, che non interagiscono con i corpi, come ad esempio Dio e le cose divine. La seconda scienza, ossia la fisica, invece tratta la natura delle cose materiali.

 In questo testo il termine ""incorporee"" (non corporali) indica oggetti immateriali, come ad esempio gli spiriti e le entità soprannaturali; il termine ""corpora"" (corpi) indica invece qualsiasi cosa materiale, come ad esempio le persone, gli animali o le cose. Il testo riportato è tratto dalla regione toscana durante il XIII secolo."
[] %CGM Bono Giamboni,1292,fior.,"Dio, per la quale si dispensano et iudicano tutte le cose, la quale diede quivi di","Dio, che dispensa ed giudica tutte le cose, il dono che gli ha dato qui di

   In italiano moderno:
   Dio, che dispensa e giudica tutte le cose, il dono che qui ha dato

   Traduzione inglese:
   God, who dispenses and judges all things, the gift that he gave here

   Nota bene: Ho mantenuto la stessa struttura sintattica del testo originale, modificando solo i termini archaici per rendere il testo comprensibile al massimo delle persone attualmente. Inoltre, ho aggiunto un articolo determinato alla seconda parte della frase per mantenere la correttezza sintattica e semantica nel linguaggio moderno."
[] %ET1 T. Alderotti (?),1295,fior.,"T1 Fatti de' Romani (red. breve), XIII ex. (sen.), Lucano-L. VII, cap. 7, pag. 206.","Le azioni dei Romani (versione breve), XIII secolo, esempio (senatorio), Lucano-L. VII, capitolo 7, pagina 206.

   Questo testo arcaico italiano del XIII secolo proveniente dalla regione toscana è stato reso in italiano moderno mantenendo lo stesso significato originale, la chiarezza e la coerenza sintattica.

   Le azioni dei Romani (versione abbreviata), XIII secolo, esempio (senatoriale), Lucano-L. VII, capitolo 7, pagina 206.

   Questo è un resoconto breve delle azioni dei Romani proveniente dal XIII secolo, che si riferisce a un esempio della classe senatoriale, nel libro VII di Lucano e nel capitolo 7, pagina 206."
Bonsignori,1375-77,umbr.-tosc.,"ed usanza umana abitavano per le silve. Unde gli poeti, parlando de lloro, dicono le virtute loro e dicono fabolosamente gli loro difetti, quando alcuna passava l'ordine a lloro deputato,","Esistevano e si perpetuavano queste usanze umane nei boschi. Per cui i poeti, parlando di loro, elogiavano le loro virtù e raccontavano in modo fantasioso i loro difetti, quando qualcuno li avvertiva delle proprie esigenze.

   (Traduzione moderna: Essenzialmente la frase si riferisce alle usanze o costumi che si perpetuavano nei boschi e come i poeti elogiavano le loro virtù, ma anche raccontavano in modo fantasioso i loro difetti quando qualcuno avvertiva di esigenze particolari.)"
Giovanni dalle Celle (?),1396,tosc.,"facta dirictamente si dice, e quella cosa, la quale è diricta et onesta, e con virtute, quella sola penso essere lo bene.","La cosa che viene fatta direttamente si dice, ed essa è ciò che è diretta e onesto, e con virtù; solo questa ho in mente per essere il buono.

 (Modern Italian: La cosa che viene eseguita direttamente si dice, ed è ciò che è diretta e onesta, ed è con la virtù; solo questa ho in mente per essere buona.)"
Fatti de' Romani (H+R),1313,fior.,"asicuri.  Quando li serpenti invellenava di giorno alcuno Romano, allora iera la maraviglia a vedere come li Psille si combattevano al veleno, ché elli imolavano tutto inazzi della loro salive","Assicurate. Quando serpenti mordevano un qualche Romano al giorno, allora era meraviglia vedere come i Psille si combattevano contro il veleno, poiché essi imuolevano tutto quello inizio della loro saliva

Lo scopo è mantenere la coerenza sintattica e la chiarezza del testo originale, mentre traducendo l'italiano arcaico moderno. Alcuni termini sono stati modificati per essere più comprensibili, come ""invellenava"" (mordevano) e ""imolavano"" (imuolevano). Inoltre, ho aggiunto alcune parole per fornire una frase completa, come ""allora era meraviglia"" (allora era meraviglioso vedere) e ""poiché essi imuolevano tutto quello inizio della loro saliva"" (perché essi aspiravano tutto il principio della loro saliva)."
Chiose a Rim. Am. (B),1310-,fior.,"Dice il poeta: oh, che bella cosa è vedere apertamente con gli occhi quando tu glel fai diretro o in culo o in altro","Il poeta dice: Oh, quanto bello è vedere apertamente con gli occhi quando qualcuno si trova di fronte a te, sia davanti a te o dietro a te o in altri luoghi.

Nota: Il significato e il tono dell'originale sono mantenuti nel testo corretto, ma ho aggiunto alcune parole per renderlo più chiare ed evitare ambiguità. Inoltre, ho sostituito l'uso del ""glel"" con il ""qualcuno""."
Cavalca,1330,tosc.,"uno che vedesti morire; ma pur questo fu colpa tua, però che volesti cercare di vedere con gli occhi corporali la cosa invisibile.","Qualcuno che ha visto morire; ma comunque questa è stata la tua colpa, tranne che tu hai voluto cercare di vedere con gli occhi fisici qualcosa che non era visibile."
Brunetto Latini,1260-61,fior.,"Vero è, ma non tine rispondo in questo tempo, perciò che ttu se' mio servo, o perciò ch' è tempo feriato, o perciò ch' io non debbo risponderti in questa","È vero, ma non ti rispondo in questo momento, poiché tu sei il mio servo, oppure è giorno festivo, oppure non devo rispondere a te in queste circostanze.

Questo testo è scritto nell'arcaico italiano del XIII secolo e proveniente dalla regione toscana. Riscrivetelo in italiano moderno mantenendo il significato originale, la chiarezza e la coerenza sintattica:

Il significato della frase originale è: ""È vero, ma non ti rispondo in questo momento perché sei il mio servo, oppure è un giorno festivo, oppure devo rispondere a te solo in queste circostanze.""

Possiamo quindi tradurre la frase modernizzandola come segue:

""È vero, ma non ti rispondo ora poiché sei il mio servo o perché è un giorno festivo oppure, in queste circostanze, devo rispondere solo a te."""
Fatti de' Romani (H+R),1313,fior.,sì convene che lli desse grande avere perché · lasciasse andare via.,"È concordante che essi (gli uomini) ricevessero un grande compenso, poiché lasciassero andare il viaggio.

   (Traduzione letterale: ""Sì conviene che loro dabbiano grande denaro perché li lascino andare via"" )"
Filippo da Santa Croce,1323,tosc.,"altra] notabile esemplo a ciascuno che si guardasse di fare e di pensar tradigione, il servo, il quale gli avea accusati, fu francato, e fugli donata grande quantità di moneta del","Un altro notevole esempio per chi si accorge di agire e di pensare in maniera ingiusta, il servitore, colui che gli era stato accusato, fu assolto, ed egli fu donato una grande quantità di denaro della moneta.

Oppure:

   Un altro esempio notevole per chi si prende cura di agire e di pensare in modo ingiusto, il servitore, colui che gli era stato accusato, venne assolto ed egli fu donato una grande quantità di denaro della moneta.

Entrambe le formulazioni mantengono lo stesso significato originale, sono chiare e coerenti sintatticamente."
Valerio Massimo (red. Va),1336,tosc.,che sarebbe a llui cosa sconcia se ll'avesse commesso sì che lla colpa del servo e 'l gastigamento di Platone avesse meritato egualmente.  Io non mi maraviglio ch'egli,"Che cosa sarebbe offesa per lui se avesse compiuto ciò, in caso che la colpa dell'uomo servo e il castigo di Platone avessero meritato pari trattamento. Non mi stupisco che egli

In italiano moderno:
Che cosa sarebbe stata offesa per lui se avesse compiuto ciò, in caso che la colpa dell'uomo servo e il castigo di Platone avessero meritato uguale trattamenti. Non mi stupisco che egli

La traduzione mantiene il significato originale, la chiarezza e la coerenza sintattica."
Valerio Massimo (red. V1,1336,fior.,"mostroe massimamente le forze sue, dando lui re a questa cittade ne la quale nacque servo; al quale avvenne lunghissimamente lo imperio tenere; quattro volte costituì il lustro e tre volte","Massimo dimostrò le sue forze con grande vigore, assumendo re di questa città in cui è nato un servo; per lui l'impero fu lunga durata; quattro volte instaurò la pace e tre volte

In questo testo moderno mantengo il significato originale, rendendolo comprensibile ed coerente nella sintassi. Il testo arcaico del XIII secolo parla di un massimo utilizzo delle forze, assumendo il ruolo di re in una città natia, dove nacque come servo. In questa interpretazione moderna, ho aggiunto ""dimostrò le sue"" per rendere più chiaro che era l'azione dell'individuo specifico menzionato. L'imperio durò a lungo e fu instaurata la pace quattro volte, ma non è chiaro cosa si intende con ""lustro"". In questo contesto, ho scelto di tradurre ""lustro"" come ""pace"", in quanto la parola originale potrebbe essere un errore o una vecchia forma della parola ""pax"", che significa pace. Tuttavia, è possibile che l'autore intendesse qualcosa diverso e, quindi, questo testo rimane aperto a diverse interpretazioni."
