Author,Date,Region,Sentence,translation
Brunetto Latini,1294,fior.,"Nella quale battaglia, certo io ebbi sempre ardire di ragionare di pace e sempre mi dolfi che non solamente la pace era schifata,","In quella battaglia, certamente io ho sempre avuto coraggio di parlare della pace e sempre mi sono lamentato perché non solo la pace era rifiutata,

or alternatively, using a more modern form of the verb ""lamentarsi"" (to complain or regret):

In quella battaglia, certamente io ho sempre avuto coraggio di parlare della pace e sempre mi sono lamentato del fatto che la pace non solo era rifiutata, ma anche rifiutata."
Bart. da San Concordio,1313,tosc.,"la seconda suole talora per la grande provedenzia fare timoroso, e la prima per l'ardire rendere altrui matto.","La seconda può talvolta far timorosa a causa della grande importanza, mentre la prima può rendere un altro pazzo a causa dell'audacia. (Modern Italian)

The second one can sometimes make someone fearful due to its great importance, while the first one can make someone crazy due to its audacity."
Valerio Massimo (red. V1,1336,fior.,Andò nel campo de' Cartaginesi e tutta la legione trasse seco.,Andò nel campo dei Cartaginesi e tutta la legione lo seguì. (He went to the field of the Carthaginians and all the legion followed him.)
Zanobi da Strada,1361,tosc.,"Non lo volle cognoscere per nimico. Qesta è quella, la quale diede ardire al profeta Natan a riprendere con grande autoritade quello re, il quale avea peccato.","Non voleva riconoscerlo come nemico. Questo era il caso che diede coraggio al profeta Natania per ricattare con grande autorità quel re, il quale aveva peccato."
Frontino volg.,1381,bologn.,"l'armi et insieme con loro passaseno tra li nimici, perçò se alcuno non avesse ardire de questo et sì avevano questo animo.","Armi e insieme con loro transita tra gli enemy, pertanto chi non aveva coraggio di questo e si erano questi animo.

Modern Italian translation:
Armi e insieme passano attraverso i nemici, quindi chi non aveva coraggio di questa situazione e si avventuravano in essa."
Giovanni da San Miniato,1415,tosc.,Unde ragionevolemente Iob è interpretato dolente;,Perché ragionevolmente Giobbe è stato interpretato come afflitto; (literally: Because Job was interpreted in a reasonable manner as suffering)
Filippo da Santa Croce,1323,tosc.,"quello che sopra tutti gli altri perdonasse a' cittadini, e a cui più sicuramente possiate credere; poi ch'egli fu vostro comandatore.","Quello di cui si poteva più confidare ad assolvere i cittadini, e il quale in tutto era più affidabile; poiché egli divenne il tuo comandante. (or alternatively, Quello che dimostrò di essere più affidabile a perdonare ai cittadini e al quale potevate più fidarsi; poiché diventò il vostro comandante.)"
Zanobi da Strada,1361,tosc.,"in vano si domanda chi questo Libro scrivesse, con ciò sia cosa che fedelmente si debba credere che l'Auttore di quello fusse lo Spirito santo.","Inutilmente si chiede chi ha scritto questo libro, in quanto è cosa certa che l'autore di questo fosse lo Spirito Santo. (Literally: ""In vain is asked who wrote this book, since it is a certain thing that the author of it was the Holy Spirit."")"
Agostino da Scarperia (?),1390,tosc.,"se non fosse usatissima, ciò parrebbe certo molto più incredibile: certo più agevolmente si può credere quello, posto che l'umano spirito al divino, ed il mutabile allo incommutabile","Se non fosse comune, ciò sembra certamente molto più incredibile: certamente più facilmente si può credere quel fatto, poiché l'animo umano si accosta al divino e il mutevole alla immutabile."
Brunetto Latini,1260-61,fior.,che prendessero la paga dal camarlingo per loro dispensa et immantenente andassero alla presenzia di messer lo papa per contradiare il passamento de' cavalieri che veniano di Cecilia in Toscana,"Che avrebbero ricevuto la paghe dal camarlingo per loro disposizione e subito sarebbero andati in presenza del Papa per contrastare il passaggio dei cavalieri che provenivano da Cecilia in Toscana. (The modern Italian translation is more idiomatic and grammatically correct, but I've tried to preserve the archaic language style.)"
Bonsignori,1375-77,umbr.-tosc.,"Teseo reguardò Achelao fortemente meravigliandose e disse così: ""O messer Achelao, io vi prego che voi me diciate in che modo voi perdeste","Teseo guardò Achille fortemente, meravigliandosi e dice: ""Oh signor Achille, mi pregho di dirtomi come hai perso""."
Giovanni da San Miniato,1415,tosc.,"Io spero in messer Iesù di mandare tosto a voi Timoteo, acciocché io sia d'animo buono","Io spero che il Signor Gesù invii presto a voi Timoteo, affinché io sia tranquillo d'animo."
Brunetto Latini,1260-61,fior.,sanza fallo lo porco salvatico avanza l' uomo d' udire e 'l lupo cerviere del vedere,"Senza errore, il maiale selvatico avanza l'uomo di ascolto e il lupo cervato è quello che viene visto. (Without error, the wild boar advances the man of listening and the spotted wolf is the one that is seen.)"
Bono Giamboni,1292,fior.,uno luogo si mandano lancioni;  la quale cosa i cavalieri l' appellano capo di porco,"Un posto veniva pieno di lance; questa cosa era chiamata testa di maiale dai cavalleri.

Literally, ""A place was filled with spears; this thing was called the head of a pig by the knights.""

The archaic term ""lancioni"" has evolved into modern Italian as ""lance"", and ""capo di porco"" in modern Italian is ""testa di maiale"". The meaning remains the same: a place filled with spears was called the head of a pig by the knights."
Arte Am. Ovid. (B),1310/13,fior.,tenda le reti a li cerbi e sa bene in quali valle dimori il furioso porco cinghiare.,"Tendete le rete ai cervi e sapete bene dove abita il selvaggio maiale per catturarlo.

This sentence, translated into modern Italian, means ""set the nets for the deer and you know where the wild boar lives to capture it."" The word 'tenda' in archaic Italian is equivalent to 'tendete' in modern Italian (you set), 'le reti' translates to 'le rete', 'li cerbi' becomes 'i cervi' and 'sa bene' remains the same as 'sapete bene'. The verb 'dimori' changes to 'abita' for the subject 'il furioso porco' (the wild boar)."
Rim. Am. Ovid. (B),1310/13,fior.,"Ora spaventerai li disidirosi cervi con varie e diverse paure, o lo porco cenghiare caggia in terra passato collo spiedo.","Ora spaventerebbero i cervi disporsi con varie e diverse paure oppure il maiale, cinghiando, si calcava a terra passato collo spiedo.
(Now, the deer will be startled and scatter with various and diverse fears, or the pig, having speared it, would have fallen to the ground.)"
Brunetto Latini,1260-61,fior.,"tratta la natura delle cose incorporali le quali non conversano intra lle corpora, sì come Dio e le divine cose.","Le cose incorporee non si possono definire a livello fisico; esse includono Dio e le cose divine. (literally, ""The incorporeal things cannot be defined in terms of the body, and include God and divine things."")"
Bono Giamboni,1292,fior.,"Dio, per la quale si dispensano et iudicano tutte le cose.","Dio, per cui si dispensa e giudica tutte le cose. (Modern Italian)"
Bonsignori,1375-77,umbr.-tosc.,"Unde gli poeti, parlando de lloro, dicono le virtute loro e dicono fabolosamente gli loro difetti, quando alcuna passava l'ordine a lloro deputato","I poeti, parlando di sé, dicono le loro virtù e dichiarano fantasiosamente i loro difetti, quando veniva ordinato qualcosa ad essi affidato

In modern Italian, it would be: I poeti, parlando di sé, dicevano le loro virtù e dichiaravano in modo fantasioso i loro difetti, quando era assegnato qualcosa a loro."
Giovanni dalle Celle (?),1396,tosc.,"e quella cosa, la quale è diricta et onesta, e con virtute, quella sola penso essere lo bene.","E quella cosa, la quale è diretta e onesta, e con virtù, quella sola penso sia buona. (in modern Italian)"
Fatti de' Romani (H+R),1313,fior.,"Quando li serpenti invellenava di giorno alcuno Romano, allora iera la maraviglia a vedere come li Psille si combattevano al veleno, ché elli imolavano tutto inazzi della loro salive","Quando i serpenti avvelenavano un qualche Romano di giorno, allora era meraviglia vedere come i Psille si battevano contro il veleno, poiché essi sacrificavano tutto quanto avevano sulla loro saliva

In modern Italian: Quando i serpenti avvelenavano un romano qualche giorno, allora era meraviglia vedere come i Psille combattevano contro il veleno, poiché essi sacrificavano tutto quello che avevano sulla loro saliva."
Chiose a Rim. Am. (B),1310-,fior.,"Dice il poeta: oh, che bella cosa è vedere apertamente con gli occhi quando tu glel fai diretro o in culo o in altro","Il poeta dice: oh, quanto bello è vedere apertamente con gli occhi quando il tuo volto ti rivolge verso di me o in qualquer altra parte."
Cavalca,1330,tosc.,"ma pur questo fu colpa tua, però che volesti cercare di vedere con gli occhi corporali la cosa invisibile.","ma pur questa era colpa tuo, poiché voleste cercare di vedere con gli occhi fisici una cosa invisibile. (In modern Italian, ""ma pur questa fu colpa tua, perché vuoi cercare di vedere con gli occhi corporei una cosa invisibile."")"
Brunetto Latini,1260-61,fior.,"Vero è, ma non tine rispondo in questo tempo, perciò che ttu se' mio servo, o perciò ch' è tempo feriato, o perciò ch' io non debbo risponderti","È vero, ma non ti rispondo in questo momento, perché tu sei mio servo, oppure perché è tempo festivo, oppure perché devo rispondere a te. (It is true, but I am not answering at this moment, because you are my servant, or because it is holiday time, or because I must answer to you.)"
Fatti de' Romani (H+R),1313,fior.,sì convene che lli desse grande avere perché · lasciasse andare via.,È convenuto che gli dovessero dare grandi denaro perché lasciassero andare via. (It is agreed that they should have given him great money so that they would let him go away.)
Filippo da Santa Croce,1323,tosc.,"notabile esemplo a ciascuno che si guardasse di fare e di pensar tradigione, il servo, il quale gli avea accusati, fu francato, e fugli donata grande quantità di moneta","Esempio notevole per tutti quelli che si prendessero a cautela di agire e pensare ingannoso, il servo, colpevole di avergli denunciati, fu graziato e concessa una grande quantità di moneta."
Valerio Massimo (red. Va),1336,tosc.,che sarebbe a llui cosa sconcia se ll'avesse commesso sì che lla colpa del servo e 'l gastigamento di Platone avesse meritato egualmente.,"Se l'avesse commesso, non sarebbe stata cosa ignota a lui se il fatto avesse meritato la stessa punizione del servo e del giudizio di Platone. (If it had been done, it would not have been unknown to him if the act deserved the same punishment as that of the servant and the judgment of Plato.)"
Valerio Massimo (red. V1,1336,fior.,"mostroe massimamente le forze sue, dando lui re a questa cittade ne la quale nacque servo; al quale avvenne lunghissimamente lo imperio tenere","Mostra le sue forze massimamente, dandosi re a questa città nella quale nacque schiavo; e quest'uomo tenne per lungo tempo l'impero.

Modern Italian:   Mostrò le sue forze massimamente, dandosi re a questa città in cui nacque schiavo; e questo uomo mantenne per un lungo periodo l'impero."
Brunetto Latini,1260-61,fior.,l' anima muta la sua forza per la propietade di quello corpo a cui ella si congiunge.,L'anima cambia la sua forza in base alla proprietà del corpo a cui essa si unisce. (Modern Italian)
Cavalca,1308,tosc.,"sono due già non in una carne, ma in uno spirito, cioè Iddio, e l' anima. Onde in altro luogo dice S. Paolo: Chi s' accosta a Dio è uno spirito","Sono due già non in un corpo, ma in uno spirito, cioè Dio, e l'anima. Così in altri luoghi, San Paolo dice: chi si avvicina a Dio è uno spirito.

In modern Italian: I sono due già non nel corpo, ma nell'anima, cioè Dio, e lo Spirito Santo. Perciò in altre parti, San Paolo dice: chi si avvicina a Dio è uno spirito."
Fatti de' Romani (H+R),1313,fior.,"per tanto che Lucano il disse, il vi racontiamo. Ivi, quando l'anima di Pompeo ebe sentito la chiarità di lasusso, ella sì cognobe prima in  grande","Poiché Lucano lo ha detto, noi vi ne raccontiamo. Lì, quando l'anima di Pompeo sentì la chiarezza della luce, essa riconobbe subito grandemente.

In this translation, I have preserved the original meaning of the sentence while adapting it to modern Italian. The meaning of the original sentence is that since Lucano told it (the story), we will tell it to you. There, when Pompeo's soul heard the clarity of light, it recognized it greatly."
Bono Giamboni,1292,fior.,"Sicchè dolore è a udire, quando l' usare l' arme e la fatica ricusano, con grandissimo disonore come pecore essere","È molto triste ascoltare quando si rifiuta di utilizzare le armi e la fatica porta a grande vergogna, come se fossero pecore (essere)"
Bono Giamboni,1292,fior.,et nonn ebbe in fastido Cristo cotali parole d'udire.,"Egli (Cristo) non fu offeso da quelle parole ascoltare.

In modern Italian, ""egli"" is used instead of ""nonn"" to maintain a more formal and respectful tone when referring to Jesus Christ. However, the original meaning remains the same: ""He was not offended by those words to hear."""
Prima catilinaria volg. (red. A),1294,fior.,"la moltitudine de' quali tu ài potuto vedere e riguardare lo studio e poco dinanzi udire le voci, e lle cui mani e lance apena posso ritenere.","La folla dei quali puoi aver visto e guardato lo studio è stata pochi alla volta a sentire le voci, e quelli che le mani e lance solo posso tenere in considerazione.

This means: The crowd that you could have seen and watched the study were only able to hear the voices on rare occasions, and those whose hands and lances I can only take into account."
T. Alderotti (?),1295,fior.,"udire di belle novelle et odorare di belli fiori, come et quando et quanto si conviene","Aspirare a sentire delle belle notizie e profumare dei bellissimi fiori, in modo e momento e quantità appropriata.

This sentence roughly translates to ""to hear good news and to smell beautiful flowers, at the right time, quantity and manner."" It preserves the original meaning by using modern Italian expressions that convey the same sentiment as the archaic Italian phrase."
Filippo da Santa Croce,1323,tosc.,"Il re entrò in uno giardino dietro al suo albergo, quasi come s'egli andasse pensando alla risposta.","Il re entró in un giardino dietro all'albergo, quasi come se andasse a riflettere sulla risposta. (The king entered a garden behind his hotel, as if he were thinking about the response.)"
Ceffi,1325,fior.,"Ma io disioso colà dove io non posso col corpo andare, con la mente vi volo","Ma io desideroso mi trovo lì dove io non posso andare con il corpo, e con la mente vi vado. (I long to be there where I cannot go with my body, and with my mind, I go there.)"
Guido da Pisa,1337,tosc.,Ed ecco di subito tutta questa turba degli uccelli si levò a volo dietro all'aquila,"Ed ecco subito, questa marea di uccelli si alzò in volo dietro all'aquila. (Modern Italian)"
Grazia di Meo,1343,tosc.,Vede anche le ragioni del volo degli uccielli e di tutte le cose sa rendere vero giudicio.,"Il volo degli uccelli e tutte le altre cose riesce a rendere un giudizio veritiero. (In this modern version, I've used ""riesce"" instead of ""sa"", as it is more commonly used in modern Italian to express the idea that something can do or achieve something.)"
Zanobi da Strada,1361,tosc.,Or ecco quanto per la sua superbia questo uccello volava in alto.,"Or vedi come, a causa della sua superbia, questo uccello volava in alto. (Or see how, due alla sua superbia, questo uccello volava in alto.)"
Bonsignori,1375-77,umbr.-tosc.,"Gorgone, e ho questa proprietà che io volo per l'aire sì come uno ucello"".","Gorgona (o Gorgona è), e ho questa proprietà che voglio volare nell'aria come un uccello. (O in alternativa: Ho la capacità di volare nell'aria come un uccello, caratteristica della Gorgona.)

The sentence ""Gorgone"" is an archaic form of the name ""Gorgona"", which refers to a mythological figure, likely Medusa. The second part of the sentence indicates that someone possesses the quality or characteristic of flying in the air like a bird. In modern Italian, I've used ""voglio volare"" (I want to fly) and ""volare nell'aria come un uccello"" (to fly in the air like a bird) to convey the same meaning as the original sentence."
Bono Giamboni,1292,fior.,"quando nella matricola si scrivono giurano per Dio, e per Cristo, e per lo Spirito Santo","Quando nella matricola si giurano in nome di Dio, di Gesù Cristo, e dello Spirito Santo. (When in the matriculation, one swears by God, Jesus Christ, and the Holy Spirit.)"
Bono Giamboni,1292,fior.,"per necessitade i' ridico ke, secondo il comandamento tuo, padre santo Agostino, le battaglie già state nel mondo [..]","Per necessità ho dovuto ridimere a te, come ti avevo detto, San' Agostino, le battaglie già combattute in tutto il mondo. (Literal translation: For necessity I have returned to you, as I said, Saint Augustine, the battles already fought in all the world)"
Brunetto Latini,1294,fior.,"molto di maggiore memoria saranno faccendole al re, perciò che nella nostra cittade sempre fue santo e glorioso il nome reale, e sse furono compagni fue il loro nome santissimo;","Essere molto più celebre saranno quelle azioni al re, perché nel nostro comune sempre è stato sacro e glorioso il nome regale, e se furono compagni furono loro nomi sacrificiali.

This sentence translates to: ""Those actions will be much more famous towards the king because in our city the royal name was always sacred and glorious, and if they were companions, their names were also sacred."""
Cavalca,1308,tosc.,"Non voglio, che insuperbischi per lo santo proposito, e voto della verginità vedendo le sue laudi","Non voglio che superbi per il sacro proposito e votazione della verginità, guardando le sue lodi.

Modern Italian: Non voglio essere superbo per l'idea santificata e promessa di castità guardando i suoi elogi."
Fatti de' Romani (H+R),1313,fior.,"Santo Agostino fece u· libro ch'avea nome ""Agostino Della Città di Dio"".","San Agostino scrisse un libro che si chiamava ""Agostino della Città di Dio."" (In modern Italian, it would be more common to say ""San Agostino scrisse il libro intitolato 'Agostino della Città di Dio'"".)"
Cavalca,1330,tosc.,Gregorio. Non udii mai che egli avesse maestro; ma il dono dello Spirito Santo non si può stringere a legge.,"Gregorio. Non ho mai sentito che lui avesse un maestro, ma il dono dello Spirito Santo non può essere regolato da una legge. (Gregory. I have never heard that he had a teacher, but the gift of the Holy Spirit cannot be governed by a law.)"
Brunetto Latini,1260-61,fior.,Verbigrazia: Mercatanti fiorentini passavano in nave per andare oltramare.,"I merchants of Florence were sailing by ship to go overseas.
In modern Italian: ""I mercanti fiorentini navigavano in nave per andare all'estero."""
Bono Giamboni,1292,fior.,"Quando averai nel cavaliere i detti segni veduti non andare a grandezza caendo, perchè nelle battaglie sono più utili i forti che i grandi.","Quando avrai nel cavaliere i detti segni e vedrai che non va a grandezza crollando, perché nella battaglia sono più utili i forti che i grandi. (In modern Italian)

This translation preserves the original meaning and structure of the sentence while using modern Italian grammar."
Bono Giamboni,1292,fior.,"e, cosa che anche è più grave, cioè essere preso, o vero fuggire, e suo Comune lasciare vincere.","E, ciò che è ancora più grave, cioè essere catturato, oppure fuggire e il proprio comune abbandonare alla vittoria. (literally translated to preserve the original structure)

In modern Italian:
E, infatti, essere catturato o fuggire e lasciare il proprio comune sconfigto è ancora più grave.

Or a more concise version:
E più grave di tutti, essere catturati oppure fuggire e abbandonare il nostro comune alla vittoria dell'avversario."
Filippo da Santa Croce,1323,tosc.,"Sappiate veramente, che se noi non ci fossimo sì affrettati del fuggire, noi saremmo tutti morti.","Sappiate davvero che, se noi non ci fossemmo cosí presto nel fuggire, noi saremmo tutti morti. (You really know that, if we hadn't been so hasty to flee, we would all be dead.)"
Deca quarta,1346,fior.,"Tarco cretense che in aiuto era alli nimici avrebbe potuto fuggire, ma la vergogna d'abbandonare li nobilissimi cavalieri della gente achea poco avanti da lui","Tarco cretese, che poteva fuggire in aiuto dei nemici, ma preferì restare per non abbandonare i nobili cavallieri achei che erano poco prima di lui."
Brunetto Latini,1260-61,fior.,"e l' acconciamento a fare grandissime cose, cioè a ttenere pace et amare Idio e 'l proximo, a ffare cittadi, castella e magioni","Egli aveva l'abitudine di compiere grandi cose, cioè di mantenere la pace e l'amore per Dio e il prossimo, di costruire città, castelli e magnifiche opere. (He had the habit of performing great things, that is, maintaining peace and love for God and the neighbor, building cities, castles and magnificent structures.)"
Giovanni da San Miniato,1415,tosc.,colui che ancora non sa amare il prossimo come sé medesimo già cominci a temere i giudicii di Dio. ,Colui che ancora non sa amare il prossimo come se stesso sta iniziando a temere i giudizi di Dio. (In modern Italian)
Arte Am. Ovid. (B),1310/13,fior.,"L'ucello, poi che hae impaniate le ali, non fugge salvamente, né llo porco salvatico esce bene delle reti ove cade.","L'uccello, una volta che ha aperto le ali, non riesce a fuggire in salvo, e nemmeno il selvatico maiale uscirà bene dalle rete in cui cade. (The bird, once it has opened its wings, cannot escape safely, and neither will the wild boar get out well from the net where it falls.)"
Cavalca,1308,tosc.,"Io gli apersi, e quelli fuggitte. E che bisogno è, che lo cuore tuo stia chiuso al tuo sposo Cristo?","Io gli ho aperto, e loro sono fuggiti. E perché deve essere, che il tuo cuore resti chiuso al tuo sposo Cristo?

The original sentence is using past tense (Io gli apersi) which in modern Italian requires the auxiliary verb ""ho"" at the beginning instead of in the middle of the sentence. Also, the modern usage would be ""il tuo cuore resti chiuso al tuo sposo Cristo"" instead of ""che lo cuore tuo stia chiuso al tuo sposo Cristo""."
Prima catilinaria volg. (red. A),1294,fior.,"E dunque, da che queste cose son così, Catellina, e tu non puoi buonamente qui dimorare, dubiti tu d'andartene in alcuna terra ed usare questa vita fuggendo per li diserti","E quindi, poiché queste cose sono così, Caterina, e tu non puoi bene qui rimanere, dubita di andartene in qualche terra e utilizzare questa vita fuggiendo nei boschi (o attraverso le campagne desertate)

Translation: And therefore, since these things are so, Catherine, if you cannot live well here, consider going to some land and using this life by fleeing into the woods (or through the deserted countryside)."
Chiose a Valerio Massimo (D - L. I-V),1346,tosc.,"Questi due, volendo contra la voglia del senato dimorare ne l'ufficio del tribunato, furono morti da la plebe, incitandola i padri coscritti.","Questi due, vogliendo contro la volontà del Senato dimorare nell'ufficio del tribunato, furono uccisi dalla plebe, incoraggiando i padri coscritti. (In modern Italian)

This sentence means: These two, wanting against the will of the senate to reside in the office of the tribunate, were killed by the plebeians, inciting the enlisted fathers."
Bono Giamboni,1292,fior.,"i giovani, a cui il difendimento delle provincie, e la ventura di tutta la battaglia si commette","I giovani, ai quali viene affidato il difendimento delle province e l'esito totale della battaglia. (In modern Italian, we don't use ""a cui"" in this context, but ""ai quali"" is grammatically correct.)"
Bono Giamboni,1292,fior.,"da' monti de' Romani si feciero nuovi nemici; contra i quali è conbactuto cum diversa ventura: perké nela primaia battaglia, essendo consolo Valerio, MMMD ne moriro de' Romani;","Da' monti romani si sono creati nuovi nemici; contro di loro è stato combattuto con varie fortunasche: perché nella prima battaglia, essendo console Valerio, molti dei Romani persero la vita.

Or in a more contemporary style:

Dal Monte Romano si sono generati nuovi nemici; contro di loro è stato combattuto con diversi risultati: infatti, nella prima battaglia, essendo console Valerio, molti Romani persero la vita."
Fatti de' Romani (H+R),1313,fior.,"noi iscaciati e dipartiti per debito dela cittade, e tutti iscaciati da fama e da ventura buona.","Noi siamo stati esiliati e separati a causa del debito della città, e tutti noi sono stati esiliati per ragione di fama e fortuna buona.

In modern Italian: We were exiled and separated due to the city's debt, and all of us were exiled for reasons of reputation and good fortune."
