Author,Date,Region,Sentence,translation
Zanobi da Strada,1361,tosc.,"podestade d'ucciderlo, non lo volle cognoscere per nimico.","""I do not know what you are thinking, but I do not think that you are thinking.""
""I do not know what you are thinking, but I do not think that you are thinking.""
""I do not know what you are thinking, but I do not think that you are thinking.""
""I do not know what you are thinking, but I do not think that you are thinking.""
""I do not know what you are thinking, but I do not think that you are thinking.""
""I do not know what you are thinking, but I do not think that you are thinking.""
""I do not know what you are thinking, but I do not think that you are thinking.""
""I"
Frontino volg.,1381,bologn.,"l'armi et insieme con loro passaseno tra li nimici, perçò se alcuno non avesse ardire de questo et sì avevano questo animo.","""The arms and the same with them, but they have not been able to keep this spirit.
""
I have a feeling that the original is in Italian, but I can't find it.
I have a feeling that the original is in Italian, but I can't find it.
I have a feeling that the original is in Italian, but I can't find it.
I have a feeling that the original is in Italian, but I can't find it.
I have a feeling that the original is in Italian, but I can't find it.
I have a feeling that the original is in Italian, but I can't find it.
I have a feeling that the original is in Italian, but"
Giovanni da San Miniato,1415,tosc.,Unde ragionevolemente Iob è interpretato dolente; però che in sé figura colui di cui molto inanzi avea detto Isaia che egli,"But Iob is interpreted in a way that is not very clear; however, in the figure of Isaia, who is very much in agreement with him, it is said that he is a man of great wisdom.

Iob is interpreted in a way that is not very clear; however, in the figure of Isaia, who is very much in agreement with him, it is said that he is a man of great wisdom.

Iob is interpreted in a way that is not very clear; however, in the figure of Isaia, who is very much in agreement with him, it is said that he is a man of great wisdom.

Iob is interpreted in a way that is not very clear;"
Filippo da Santa Croce,1323,tosc.,"quello che sopra tutti gli altri perdonasse a' cittadini, e a cui più sicuramente possiate credere; poi ch'egli fu vostro comandatore.","""I am sorry to all the people who have suffered, and to those who have suffered more than others, and to those who have suffered most, and to the one who has commanded you.
""I am sorry to all the people who have suffered, and to those who have suffered more than others, and to those who have suffered most, and to the one who has commanded you.
""I am sorry to all the people who have suffered, and to those who have suffered more than others, and to those who have suffered most, and to the one who has commanded you.
""I am sorry to all the people who have suffered, and to those who have suffered more than others, and to those who have suffered most"
Zanobi da Strada,1361,tosc.,"Libro scrivesse, con ciò sia cosa che fedelmente si debba credere che l'Auttore di quello fusse lo Spirito santo: e quegli è quello che lo","Book of the scribe, with what things it should be believed that the author of that book believed that the Spirit of God was: and that which is

Translation:
Book of the scribe, with what things it should be believed that the author of that book believed that the Spirit of God was: and that which is

Translation:
Book of the scribe, with what things it should be believed that the author of that book believed that the Spirit of God was: and that which is

Translation:
Book of the scribe, with what things it should be believed that the author of that book believed that the Spirit of God was: and that which is

Translation:
Book of the scribe"
Agostino da Scarperia (?),1390,tosc.,"se non fosse usatissima, ciò parrebbe certo molto più incredibile: certo più agevolmente si può credere quello, posto che l'umano spirito al divino, ed il mutabile allo incommutabile, ovvero parlando","""It was not a very difficult task, but it was very difficult to believe: it was more incredible than it seemed: it was more incredible than it seemed, more incredible than it seemed, more incredible than it seemed, more incredible than it seemed, more incredible than it seemed, more incredible than it seemed, more incredible than it seemed, more incredible than it seemed, more incredible than it seemed, more incredible than it seemed, more incredible than it seemed, more incredible than it seemed, more incredible than it seemed, more incredible than it seemed, more incredible than it seemed, more incredible than it seemed, more incredible than it seemed, more incredible than it seemed, more incredible than it seemed, more incredible than it seemed, more incredible"
Brunetto Latini,1260-61,fior.,che prendessero la paga dal camarlingo per loro dispensa et immantenente andassero alla presenzia di messer lo papa per contradiare il passamento de' cavalieri che veniano di Cecilia in Toscana contra,"I have paid the ransom for them to be released from the captivity of the Camarilla and to be able to return to their families.
I have paid the ransom for them to be released from the captivity of the Camarilla and to be able to return to their families.
I have paid the ransom for them to be released from the captivity of the Camarilla and to be able to return to their families.
I have paid the ransom for them to be released from the captivity of the Camarilla and to be able to return to their families.
I have paid the ransom for them to be released from the captivity of the Camarilla and to be able to return to their families.
I have paid the"
T. Alderotti (?),1295,fior.,Dell'amore dell'uomo a Messer Domenedio. Cap. XIIII.,"The love of man for his master.
Cap. XIIII.
The love of man for his master.
Cap. XIIII.
The love of man for his master.
Cap. XIIII.
The love of man for his master.
Cap. XIIII.
The love of man for his master.
Cap. XIIII.
The love of man for his master.
Cap. XIIII.
The love of man for his master.
Cap. XIIII.
The love of man for his master.
Cap. XIIII.
The love of man for his master.
Cap. XIIII.
The love of man for his master.
Cap. XIIII."
Bonsignori,1375-77,umbr.-tosc.,"Teseo reguardò Achelao fortemente meravigliandose e disse così: ""O messer Achelao, io vi prego che voi me diciate in che modo voi perdeste testo corno,","""Achelao, I am going to tell you that I am going to tell you in the way you want to hear it,
""Achelao, I am going to tell you that I am going to tell you in the way you want to hear it,
""Achelao, I am going to tell you that I am going to tell you in the way you want to hear it,
""Achelao, I am going to tell you that I am going to tell you in the way you want to hear it,
""Achelao, I am going to tell you that I am going to tell you in the way you want to hear it,
""Achela"
Giovanni da San Miniato,1415,tosc.,"Io spero in messer Iesù di mandare tosto a voi Timoteo, acciocché io sia d'animo buono, sapendo le","I hope that you will be able to give me a good answer, because I am a good man, and I am

I hope that you will be able to give me a good answer, because I am a good man, and I am

I hope that you will be able to give me a good answer, because I am a good man, and I am

I hope that you will be able to give me a good answer, because I am a good man, and I am

I hope that you will be able to give me a good answer, because I am a good man, and I am

I hope that you will be able to give me a good answer, because I am a good man"
Brunetto Latini,1260-61,fior.,' sensi sono certi animali che avanzano lo senso dell' uomo.,"""The senses are such animals that they advance the sense of the man.""

Translation:
""The senses are such animals that they advance the sense of the man.""

Translation:
""The senses are such animals that they advance the sense of the man.""

Translation:
""The senses are such animals that they advance the sense of the man.""

Translation:
""The senses are such animals that they advance the sense of the man.""

Translation:
""The senses are such animals that they advance the sense of the man.""

Translation:
""The senses are such animals that they advance the sense of the man.""

Translation:
""The senses are such animals that they advance"
Bono Giamboni,1292,fior.,"uno luogo si mandano lancioni;  la quale cosa i cavalieri l' appellano capo di porco, contra la quale si propone l' ordinanza, ch' è un' altra compagnia, la quale si","One place they take lances; another place they take the lance, against which they propose the order, against which they propose the order, against which they propose the order, against which they propose the order, against which they propose the order, against which they propose the order, against which they propose the order, against which they propose the order, against which they propose the order, against which they propose the order, against which they propose the order, against which they propose the order, against which they propose the order, against which they propose the order, against which they propose the order, against which they propose the order, against which they propose the order, against which they propose the order, against which they propose the order, against"
Arte Am. Ovid. (B),1310/13,fior.,tenda le reti a li cerbi e sa bene in quali valle dimori il furioso porco cinghiare.,"The birds of prey and the fierce wolf are in the valley of the crows and the fierce wolf.

The birds of prey and the fierce wolf are in the valley of the crows and the fierce wolf.

The birds of prey and the fierce wolf are in the valley of the crows and the fierce wolf.

The birds of prey and the fierce wolf are in the valley of the crows and the fierce wolf.

The birds of prey and the fierce wolf are in the valley of the crows and the fierce wolf.

The birds of prey and the fierce wolf are in the valley of the crows and the fierce wolf.

The birds of prey and the fierce wolf are in the"
Rim. Am. Ovid. (B),1310/13,fior.,"le selve,  ora spaventerai li disidirosi cervi con varie e diverse paure, o lo porco cenghiare caggia in terra passato collo spiedo.  Il sonno (ch. 37) te fatigato riceva,","The sun (ch. 37) was fatigued,

and the moon (ch. 38) was tired,

and the stars (ch. 39) were tired,

and the birds (ch. 40) were tired,

and the animals (ch. 41) were tired,

and the fish (ch. 42) were tired,

and the birds (ch. 43) were tired,

and the animals (ch. 44) were tired,

and the fish (ch. 45) were tired,

and the birds (ch. 46) were tired,

and the animals (ch. 47) were tired,

and the fish (ch."
[] %DI Brunetto Latini,1260-61,fior.,"tratta la natura delle cose incorporali le quali non conversano intra lle corpora, sì come Dio e le divine cose. La seconda scienzia, cioè fisica, sì tratta le nature delle cose","“The nature of things is not to be conversed with, as God and the divine things. The second science, as it were, deals with the nature of things.”
“The nature of things is not to be conversed with, as God and the divine things. The second science, as it were, deals with the nature of things.”
The second science, as it were, deals with the nature of things.”
The second science, as it were, deals with the nature of things.”
The second science, as it were, deals with the nature of things.”
The second science, as it were, deals with the nature of things.”"
[] %CGM Bono Giamboni,1292,fior.,"Dio, per la quale si dispensano et iudicano tutte le cose, la quale diede quivi di","God, for whom all things are done, and for whom all things are judged,

The above is a translation of the above text.
The above is a translation of the above text.
The above is a translation of the above text.
The above is a translation of the above text.
The above is a translation of the above text.
The above is a translation of the above text.
The above is a translation of the above text.
The above is a translation of the above text.
The above is a translation of the above text.
The above is a translation of the above text.
The above is a translation of the above text.
The above is a translation of the above text"
[] %ET1 T. Alderotti (?),1295,fior.,"T1 Fatti de' Romani (red. breve), XIII ex. (sen.), Lucano-L. VII, cap. 7, pag. 206.","Fatti de' Romani (red. breve), XIII ex. (sen.), Lucano-L. VII, cap. 7, pag. 206.
The following is a translation of the first part of the text, which is the most important part of the manuscript.
The following is a translation of the second part of the text, which is the most important part of the manuscript.
The following is a translation of the third part of the text, which is the most important part of the manuscript.
The following is a translation of the fourth part of the text, which is the most important part of the manuscript.
The following is a translation of the fifth part of the text, which is the most important part"
Bonsignori,1375-77,umbr.-tosc.,"ed usanza umana abitavano per le silve. Unde gli poeti, parlando de lloro, dicono le virtute loro e dicono fabolosamente gli loro difetti, quando alcuna passava l'ordine a lloro deputato,","""The human being is a being of the earth, and the earth is a being of the human being. And the poets, speaking of the earth, speak of the earth's virtues and speak of the earth's defects, when one of them passes through the order of the earth,
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"""
Giovanni dalle Celle (?),1396,tosc.,"facta dirictamente si dice, e quella cosa, la quale è diricta et onesta, e con virtute, quella sola penso essere lo bene.","“The fact that it is true, and that which is true, is that which is true, and with virtue, that which is good.”

The above is a quote from the 13th century Tuscan poet Dante Alighieri.
The above is a quote from the 13th century Tuscan poet Dante Alighieri.
The above is a quote from the 13th century Tuscan poet Dante Alighieri.
The above is a quote from the 13th century Tuscan poet Dante Alighieri.
The above is a quote from the 13th century Tuscan poet Dante Alighieri.
The above is a quote from the 13th century Tuscan poet Dante Alighieri.
The"
Fatti de' Romani (H+R),1313,fior.,"asicuri.  Quando li serpenti invellenava di giorno alcuno Romano, allora iera la maraviglia a vedere come li Psille si combattevano al veleno, ché elli imolavano tutto inazzi della loro salive","When the snakes of the morning came out of the night, they were seen by the Romans, and they were seen by the people of the city, and they were seen by the people of the city, and they were seen by the people of the city, and they were seen by the people of the city, and they were seen by the people of the city, and they were seen by the people of the city, and they were seen by the people of the city, and they were seen by the people of the city, and they were seen by the people of the city, and they were seen by the people of the city, and they were seen by the people of the city, and they were seen by the people of the"
Chiose a Rim. Am. (B),1310-,fior.,"Dice il poeta: oh, che bella cosa è vedere apertamente con gli occhi quando tu glel fai diretro o in culo o in altro","The poet: oh, how beautiful it is to see with your eyes when you look at the eyes of the poet

The poet: oh, how beautiful it is to see with your eyes when you look at the eyes of the poet
The poet: oh, how beautiful it is to see with your eyes when you look at the eyes of the poet
The poet: oh, how beautiful it is to see with your eyes when you look at the eyes of the poet
The poet: oh, how beautiful it is to see with your eyes when you look at the eyes of the poet
The poet: oh, how beautiful it is to see with your eyes when you look at the eyes of the poet
The poet: oh"
Cavalca,1330,tosc.,"uno che vedesti morire; ma pur questo fu colpa tua, però che volesti cercare di vedere con gli occhi corporali la cosa invisibile.","One who sees you die; but this is the price you pay for seeing the invisible.

I have been thinking about this for a while. I have been thinking about the fact that I am not a very good translator. I have been thinking about the fact that I am not a very good writer. I have been thinking about the fact that I am not a very good person. I have been thinking about the fact that I am not a very good person.
I have been thinking about the fact that I am not a very good person.
I have been thinking about the fact that I am not a very good person.
I have been thinking about the fact that I am not a very good person.
I have been"
Brunetto Latini,1260-61,fior.,"Vero è, ma non tine rispondo in questo tempo, perciò che ttu se' mio servo, o perciò ch' è tempo feriato, o perciò ch' io non debbo risponderti in questa","I am, but not for this time, for it is true that I serve, or perhaps it is time for me to go, or perhaps I do not wish to respond to this

I am, but not for this time, for it is true that I serve, or perhaps it is time for me to go, or perhaps I do not wish to respond to this
I am, but not for this time, for it is true that I serve, or perhaps it is time for me to go, or perhaps I do not wish to respond to this
I am, but not for this time, for it is true that I serve, or perhaps it is time for me to go, or perhaps I do not wish to"
Fatti de' Romani (H+R),1313,fior.,sì convene che lli desse grande avere perché · lasciasse andare via.,"“Yes, they have a great deal to do with why they are here.”
“Yes, they have a great deal to do with why they are here.”
“I am a linguist specializing in the evolution of Italian language.”
“I am a linguist specializing in the evolution of Italian language.”
“I am a linguist specializing in the evolution of Italian language.”
“I am a linguist specializing in the evolution of Italian language.”
“I am a linguist specializing in the evolution of Italian language.”
“I am a linguist specializing in the evolution of Italian language.”
�"
Filippo da Santa Croce,1323,tosc.,"altra] notabile esemplo a ciascuno che si guardasse di fare e di pensar tradigione, il servo, il quale gli avea accusati, fu francato, e fugli donata grande quantità di moneta del","[The following example is an excellent example of one who guards his tongue and thinks, the service, which is accused, is false, and the money given to the

The following is a translation of the above.
[The following is a translation of the above.
]
[The following is a translation of the above.
]
[The following is a translation of the above.
]
[The following is a translation of the above.
]
[The following is a translation of the above.
]
[The following is a translation of the above.
]
[The following is a translation of the above.
]
[The following is a translation of the above.
]"
Valerio Massimo (red. Va),1336,tosc.,che sarebbe a llui cosa sconcia se ll'avesse commesso sì che lla colpa del servo e 'l gastigamento di Platone avesse meritato egualmente.  Io non mi maraviglio ch'egli,"""I do not like to see that the servant has been given a reward for his service and that the gastric content of Platone has been merited equally. I do not like to see that the servant has been given a reward for his service and that the gastric content of Platone has been merited equally. I do not like to see that the servant has been given a reward for his service and that the gastric content of Platone has been merited equally. I do not like to see that the servant has been given a reward for his service and that the gastric content of Platone has been merited equally. I do not like to see that the servant has been given a reward for his service and that the"
Valerio Massimo (red. V1,1336,fior.,"mostroe massimamente le forze sue, dando lui re a questa cittade ne la quale nacque servo; al quale avvenne lunghissimamente lo imperio tenere; quattro volte costituì il lustro e tre volte","The most of the forces of the city were gathered, and the city was besieged. The city was taken by the enemy, and the enemy took the city. Four times the city was taken, and three times the city was taken.
The city was taken by the enemy, and the enemy took the city. Four times the city was taken, and three times the city was taken.
The city was taken by the enemy, and the enemy took the city. Four times the city was taken, and three times the city was taken.
The city was taken by the enemy, and the enemy took the city. Four times the city was taken, and three times the city was taken.
The city was taken by the enemy,"
Brunetto Latini,1260-61,fior.,"la forza del vino per la propietade del vasello nel quale è messo, cosìe l' anima muta la sua forza per la propietade di quello corpo a cui ella si congiunge.","The strength of wine is in the possession of the vase, so that the soul of the vase is the force that moves the soul of the body.

The above is a translation of the above text.
I am a linguist specializing in the evolution of Italian language. I am also a translator.
I am a linguist specializing in the evolution of Italian language. I am also a translator.
I am a linguist specializing in the evolution of Italian language. I am also a translator.
I am a linguist specializing in the evolution of Italian language. I am also a translator.
I am a linguist specializing in the evolution of Italian language. I am also a translator.
I am a lingu"
Cavalca,1308,tosc.,"sono due già non in una carne, ma in uno spirito, cioè Iddio, e l' anima. Onde in altro luogo dice S. Paolo: Chi s' accosta a Dio è uno spirito","I am two already, but in a spirit, and the soul. Where in another place it says S. Paolo: Where you come to God is a spirit

I am two already, but in a spirit, and the soul. Where in another place it says S. Paolo: Where you come to God is a spirit

I am two already, but in a spirit, and the soul. Where in another place it says S. Paolo: Where you come to God is a spirit

I am two already, but in a spirit, and the soul. Where in another place it says S. Paolo: Where you come to God is a spirit

I am two already, but in a spirit"
