Author,Date,Region,Sentence,translation
Filippo da Santa Croce,1323,tosc.,"Marco Cornelio ch'era de' dieci compagni, studiosamente  si riservò di parlare all'ultimo.","Marco Cornelio, uno dei tredici compagni che erano studiosamente separati per il loro parola. In effetti, decise di parlare solo quando nessun altro aveva preso la parola."
Cavalca,1330,tosc.,cose ch'io sapeva che erano fatte in Italia.,"Le cose che conoscevo fossero state realizzate in Italia.

In modern Italian, this would be:

Sapendo le cose fatto in Italia, quelle conoscenze mi erano state trasmesse. 

This translation captures the original meaning, clarity, and syntactic coherence while using modern Italian language."
Valerio Massimo (red. V1,1336,fior.,Corbio nipote d' Ortensio menò sua vita più bassa e più viziosa,"Corbio, figlio di Ortesio, guidò la propria vita con un livello più baso e una prospettiva più visiva.

In modern Italian, this would be:

""Corbio, il figlio di Ortensio, trascorse la sua vita con un livello più basso e una visione più profonda."""
Brunetto Latini,1260-61,fior.,"Altressì uno amante chiamando merzé alla sua donna dice parole e ragioni molte, et ella si difende in suo dire.","Certo, ecco la traduzione moderna del testo architettonico:

Quindi, un amante, chiamandola ""merzo"" per la sua donna, esprime molte parole e argomenti, ed ella si difende con le sue ragioni. 

In questo modo manteniamo lo stesso significato, chiarezza e struttura del testo originale."
Arte Am. Ovid. (B),1310/13,fior.,"Io mi ricordo (ch. 347) che essendo adirato scapigliai la mia donna. Ohi, quanti dì questa ira mi tolse!","Ricordo con nostalgia quanto, allora irritato, abbia spinto via mia moglie. Oh, quanto tempo queste rabbie mi hanno sottratto!

In modern Italian: Ricordo con affetto quanto, frustrato, abbia agitato per andare via la mia compagna. Oh, quante giornate queste emozioni mi hanno spese!"
Rim. Am. Ovid. (B),1310/13,fior.,colui del quale tu tti solevi dolere ch' era amante della tua donna;,"Quello di cui ti spesso riferisci dolore che aveva un amore proibito per tua moglie;

In modern Italian, this would maintain the original meaning and structure while using contemporary vocabulary."
Fatti de' Romani (H+R),1313,fior.,"Ma no sapeano già le nomora di coloro dela congiurazione, ché la donna no nominava già li nomi.","Ma non sapevano già i nomi degli individui coinvolti nella congiura, perché le donne non avevano ancora l'habito di nomare esplicitamente i personaggi.

(Translation in modern Italian while preserving original meaning, clarity, and syntactic coherence.)"
Ceffi,1325,fior.,"Creti?  Certo quand'elli si mosse, elli ti dixe: ""O fedele mia donna, fa' che in mio luogo ti sia racomandato il nostro hoste troiano"".","Creti? Certamente quando si muovevano, loro ti dicevano: ""Oh fedele mia donna, fai in modo che nel mio luogo tu sia consigliata di lasciare un ospite troiano presso di te"".

In modern Italian translation:

""卿是克里特人吗？当然，当他们移动时，他们会明确告诉你的：‘哦，忠诚的我的女人，请确保在你所在地会有人推荐我们的特洛伊希腊寄宿者给你。’"""
Valerio Massimo (red. V1,1336,fior.,"A Milano fue ripressa la malvagità d' una donna in simile bugìa, nel tempo medesimo di questo signore della republica, in questo modo: ","A Milano, l'ingiustizia è stata ristretta da un'azione maligna di una donna in una trappola verginale. Questo accadde durante lo stesso periodo del signor governante della repubblica. 

Ripasso: Il male sottolineato dal giusto è stato limitato dall'incredibile comportamento di una donna, avvolta da un inganno femminile, nel cuore del mandato di un signore repubblicano.

In sintesi, la traduzione moderna del testo antico mantieni lo stesso significato e costruttività."
Filippo da Santa Croce,1323,tosc.,"E lamentavansi dell'iniquità d'Appio, e ripiagnevano la malavventurata beltà della pulcella e la necessità del padre.","E vi rattristavi per l'iniquità di Appio, ricambiando il destino triste della bellezza innocua della domestica e la sommessione del padre.

In questa version moderna, mantengo lo stile antico dell'originale, conservo la significa che intendi comunicare, mantenendo la coerenza sintattica."
Brunetto Latini,1294,fior.,"Nella quale battaglia, certo io ebbi sempre ardire di ragionare di pace e sempre mi dolfi che non solamente la pace era schifata,","In quella battaglia, sin dal principio ho sempre avuto il coraggio di discutere un accordo pacifico. Invece, mi rilassavo pensando che non solo la pace stava per essere considerata riprovevole, ma anzi era abominosa.

This translation retains the original meaning and style of the archaic Italian text while expressing it in modern Italian."
Bart. da San Concordio,1313,tosc.,"la seconda suole talora per la grande provedenzia fare timoroso, e la prima per l'ardire rendere altrui matto.","La seconda suola talvolta, per l'enorme abilità, causa timore, mentre la prima si adatta all'audacia, portando gli altri alla sottile obdura.

Explanation:
The original text in archaic Italian is translated to modern Italian while preserving its meaning, clarity, and syntax. The translation accurately conveys the two contrasting attitudes expressed through the suoles (soles in this context)."
Valerio Massimo (red. V1,1336,fior.,Andò nel campo de' Cartaginesi e tutta la legione trasse seco.,"Andai in un paesaggio degli Spagnoli di Cartagine ed entro la loro legione che fece lo stesso.

In modern Italian, this would say:

""Mi avvi ai campi dei Cartaginesi, ovvero le terre spagnole controllate dai loro abitanti di Cartagine. Ed quando fui là, tutta l'unità militare con me si portò."""
Zanobi da Strada,1361,tosc.,"Non lo volle cognoscere per nimico. Qesta è quella, la quale diede ardire al profeta Natan a riprendere con grande autoritade quello re, il quale avea peccato.","Non desiderava的认识他为敌人。这就是那个，它赋予先知纳坦重拾王权的勇气，面对那位犯了罪的国王。

In modern Italian:
Non volle riconoscere quel re come avversario, bensì quella persona era ciò di cui aveva bisogno per darti coraggio al profeta Natan. Egli gli permise di riprendere in modo autorevole la potenza del re che aveva commesso un peccato."
Frontino volg.,1381,bologn.,"l'armi et insieme con loro passaseno tra li nimici, perçò se alcuno non avesse ardire de questo et sì avevano questo animo.","Le armi, e insieme a esse, passavano tra i nemici, perciò se qualcuno non avessi coraggio di questo e anche se avesse questo spirito, sarebbe stata la loro stessa forza.

(Translation: The weapons, and together with them, passed among the enemies. Therefore, if anyone did not have the courage of this idea and had it within their spirit, it would be their own strength.)"
Giovanni da San Miniato,1415,tosc.,Unde ragionevolemente Iob è interpretato dolente;,"Ecco come, pur con ragionevolta comprensione, IOB viene interpretato in modo triste.

In modern Italian, this maintains the original message, clarity, and sentence structure while using contemporary vocabulary."
Filippo da Santa Croce,1323,tosc.,"quello che sopra tutti gli altri perdonasse a' cittadini, e a cui più sicuramente possiate credere; poi ch'egli fu vostro comandatore.","Quello che oltre tutti gli altri mostrasse compassione verso i cittadini e towards whom si poteva fidare in modo più sicuro. Dopo averlo scelto come vostra guida.

In modern Italian, this would be:

""Chiunque showed the greatest mercy to citizens and whom one could trust most confidently, then became your commander."""
Zanobi da Strada,1361,tosc.,"in vano si domanda chi questo Libro scrivesse, con ciò sia cosa che fedelmente si debba credere che l'Auttore di quello fusse lo Spirito santo.","Si chiede in vano chi abbia scritto questo libro. Ma se crede fielmente, non dubiti che lo autore originale sia lo Spirito Santo stesso. 

In modern Italian version: 

Si incuria a cercare inutilmente chi abbia composto questo libro. Tuttavia, se si fede senza dubbi, la certezza sta nel pensiero che lo scrittore autentico è il Spirito Santo in persona stessa."
Agostino da Scarperia (?),1390,tosc.,"se non fosse usatissima, ciò parrebbe certo molto più incredibile: certo più agevolmente si può credere quello, posto che l'umano spirito al divino, ed il mutabile allo incommutabile","Se non fosse praticata costantemente, questo sembrerebbe sicuramente molto più incredibile: certamente sarebbe più facile credere a ciò, sebbene umano spirito si avvicini all Divino e alla stabilità dal mutabile."
Brunetto Latini,1260-61,fior.,che prendessero la paga dal camarlingo per loro dispensa et immantenente andassero alla presenzia di messer lo papa per contradiare il passamento de' cavalieri che veniano di Cecilia in Toscana,"Cattolici del Tuscania, sappiate che, a seguito dell'autorizzazione dal camarlingo a vostra discrezione e permanenza, vi incoraggiamo a presentarvi davanti al Papa, affinché contraddica l'ingresso di cavalleri provenienti da Cecilia nella regione Toscana.

Note: This translation maintains the original meaning, clarity, and syntactic coherence while adapting it to modern Italian."
Bonsignori,1375-77,umbr.-tosc.,"Teseo reguardò Achelao fortemente meravigliandose e disse così: ""O messer Achelao, io vi prego che voi me diciate in che modo voi perdeste","Tezeo, with a strong gaze, looked at Achelao and was amazed. He said, ""Oh, Lord Achelao, I beg of you to tell me in what manner you lost""

In this modern Italian version, the original meaning, clarity, and syntactic coherence are preserved while using contemporary language."
Giovanni da San Miniato,1415,tosc.,"Io spero in messer Iesù di mandare tosto a voi Timoteo, acciocché io sia d'animo buono","Spero sinceramente che Gesù Battista, via sua persona e potenza, vi已经达到 immediatamente, Timoteo. Questo perché sentirei un grande impulso positivo.

Riposto in linguaggio moderno conservando il significato originale: 

""Vorrei con gran fede che Gesù Cristo, attraverso la sua presenza e potenza, vi abbia giusto qui, Timoteo. Questa scelta è motivata dal sentire un forte impulso positivo."""
Brunetto Latini,1260-61,fior.,sanza fallo lo porco salvatico avanza l' uomo d' udire e 'l lupo cerviere del vedere,"Senza colpo, il bestiale selvaggio avanzava. L'uomo di udite e lo lupo, capi della vista, erano parte del scenarietto.

(Translated in modern Italian while preserving the original meaning, clarity, and syntactic coherence.)"
Bono Giamboni,1292,fior.,uno luogo si mandano lancioni;  la quale cosa i cavalieri l' appellano capo di porco,"Un posto dove si effettuano lanci è descritto; questa circostanza, i cavalli lo chiamano ""capo di porco"".

(Keep in mind that I preserved the original meaning and clarity while adapting the language to modern Italian.)"
Arte Am. Ovid. (B),1310/13,fior.,tenda le reti a li cerbi e sa bene in quali valle dimori il furioso porco cinghiare.,"""Rigga le reti per i loro indizi e conosce perfettamente dove那位狂暴的野猪猪猡住在他那条满是荆棘的山谷里。""

In modern Italian, the text maintains its original meaning, structure, and clarity."
Rim. Am. Ovid. (B),1310/13,fior.,"Ora spaventerai li disidirosi cervi con varie e diverse paure, o lo porco cenghiare caggia in terra passato collo spiedo.","Ora ti terrà, quei cervi afflitti con tante paura diverse, o quella bestia grugnente che giace in terra strappando col naso."
Brunetto Latini,1260-61,fior.,"tratta la natura delle cose incorporali le quali non conversano intra lle corpora, sì come Dio e le divine cose.","Parla della natura delle cose incorporali, che non comunicano tra loro all'interno delle loro corporazioni, come Dio ed le sue divine creature."
Bono Giamboni,1292,fior.,"Dio, per la quale si dispensano et iudicano tutte le cose.","Dio, per cui vengono attribuiti e giudicati tutti gli eventi.

In modern Italian, this translation maintains the original meaning, clarity, and syntactic coherence. The sentence structure has been adapted to fit modern standard Italian while preserving the original message."
Bonsignori,1375-77,umbr.-tosc.,"Unde gli poeti, parlando de lloro, dicono le virtute loro e dicono fabolosamente gli loro difetti, quando alcuna passava l'ordine a lloro deputato","Ecco come i poeti, quando parlano del fiore, dichiarano le loro virture e narrano immaginari i loro difetti. Quando qualcuno passava la propria autorità allFIORO, il suo rappresentante, l'azione si concentrava su queste sfide.

In sintesi:

Era un momento nei quali i poeti, quando parlavano del fiore, usavano le loro virtù per descrivere i loro difetti in modo fantastico. Quando qualcuno accettava la responsabilità di rappresentare il fiore, l'attenzione si concentrava su queste transazioni e sfide."
Giovanni dalle Celle (?),1396,tosc.,"e quella cosa, la quale è diricta et onesta, e con virtute, quella sola penso essere lo bene.","Quello che真正直接且诚实地存在，伴随着美德，我唯一认为是善的，就是这种思想。

(Keep the original structure and meaning while adjusting to modern Italian)"
Fatti de' Romani (H+R),1313,fior.,"Quando li serpenti invellenava di giorno alcuno Romano, allora iera la maraviglia a vedere come li Psille si combattevano al veleno, ché elli imolavano tutto inazzi della loro salive","Quando gli serpenti si infiammavano di giorno, creava una meraviglia per i Romani vedere combattere quegli animali dotati di pungente saliva.

Gli Psille, come venivano chiamati, si muovevano con la potenza dell'acqua, evaporando tutto nelle loro z砸ie salive."
Chiose a Rim. Am. (B),1310-,fior.,"Dice il poeta: oh, che bella cosa è vedere apertamente con gli occhi quando tu glel fai diretro o in culo o in altro","Parla il poeta: oh quanto sia bello avere la clearzza e trasparenza nel confronto agli occhi, quando si fa sì a parlare di cose come il retro, il culo o altri luoghi.

Note: The translation attempt to keep the original meaning and poetic style while adapting it to modern Italian."
Cavalca,1330,tosc.,"ma pur questo fu colpa tua, però che volesti cercare di vedere con gli occhi corporali la cosa invisibile.","Ma comunque questa fu colpa tua, tuttavia, ciò a cui ti premeva, ti chiedeva di provare a vedere l'invisibile attraverso i sensi corporali.

In modern Italian:
Certo, anche se la responsabilità era tua, mi piaceva davvero capire quella cosa che non veniva vista. Quindi, cercammo di fare un provvedimento usando tutti i nostri sensi fisici per attirare l'invisibile verso di noi."
Brunetto Latini,1260-61,fior.,"Vero è, ma non tine rispondo in questo tempo, perciò che ttu se' mio servo, o perciò ch' è tempo feriato, o perciò ch' io non debbo risponderti","Veramente è così, ma per il momento non retribui. In questo periodo, ti posso considerare il mio servitore se vuoi, o forse è simply il tempo di riposo o feriale. Infine, non devo necessariamente risponderti a questo punto."
Fatti de' Romani (H+R),1313,fior.,sì convene che lli desse grande avere perché · lasciasse andare via.,"""è ragione che gli accordi grande potenza, per farli liberi di muoversi.""

Explanation:
- ""sì convene"" is translated to ""è ragione"", expressing the idea that something is morally right or reasonable.
- ""lli desse grande avere"" is translated to ""gli accordi grande potenza"", referring to giving great power or authority to someone.
- ""per farli liberi di muoversi"" is translated to ""per fare loro liberi di muoversi"", explaining the reason for granting power - to allow them freedom of movement."
Filippo da Santa Croce,1323,tosc.,"notabile esemplo a ciascuno che si guardasse di fare e di pensar tradigione, il servo, il quale gli avea accusati, fu francato, e fugli donata grande quantità di moneta","Ecco la riformulazione现代化 dell'italiano originale:

Oggetto notevole per chi si preme di comportarsi con saggezza e riflessione. La tradizione, pur istintiva, sfida.

Il servo, individuo accusato, ha subito una trasformazione positiva: è stato ammazzato la sua condanna e riceveva un grande dono in forma di moneta."
Valerio Massimo (red. Va),1336,tosc.,che sarebbe a llui cosa sconcia se ll'avesse commesso sì che lla colpa del servo e 'l gastigamento di Platone avesse meritato egualmente.,"Cosa sconcia e incontrollabile, come se il suo compito avesse provocato un gesto imperato? Se solamente quel servente avesse commesso l'offensiva, la colpa non sarebbe stata separata, ma insieme a quella di Platone, avrebbe ottenuto lo stesso merito di sovrano punizione."
Valerio Massimo (red. V1,1336,fior.,"mostroe massimamente le forze sue, dando lui re a questa cittade ne la quale nacque servo; al quale avvenne lunghissimamente lo imperio tenere","La magia si manifestò in modo grandioso, utilizzando tutte le proprie forze. In conseguenza, il personaggio divenne不是一个 schiavo che nacque in questa città, ma divenne un sovrano; ciò accadde con estremo lunghezza, portando all'impero un regno molto difficile da mantenere."
Brunetto Latini,1260-61,fior.,l' anima muta la sua forza per la propietade di quello corpo a cui ella si congiunge.,"L'anima cambia la sua forza per acquisire il controllo dello stesso corpo a cui si unisce.

(Explanation: The original text describes the transformation of the soul, which takes on strength for the sake of possessing and controlling its physical body when it merges with it.)"
Cavalca,1308,tosc.,"sono due già non in una carne, ma in uno spirito, cioè Iddio, e l' anima. Onde in altro luogo dice S. Paolo: Chi s' accosta a Dio è uno spirito","Sono due elementi non posizionati in un corpo solo, ma inside uno spirto深邃的含义， ovvero Dio e l'anima. Di conseguenza, nella sua lettera a San Paolo, egli dichiara: ""Chi si avvicina a Dio è uno spirito."""
Fatti de' Romani (H+R),1313,fior.,"per tanto che Lucano il disse, il vi racontiamo. Ivi, quando l'anima di Pompeo ebe sentito la chiarità di lasusso, ella sì cognobe prima in  grande","Quindi, come lo scritto da Lucano, narreremo queste vicissitudini. In quel passo, quando l'anima di Pompeo si avvicinava alla evidenza offerta dal respiro, essa riconobbe per primo ciò in modo grande."
Bono Giamboni,1292,fior.,"Sicchè dolore è a udire, quando l' usare l' arme e la fatica ricusano, con grandissimo disonore come pecore essere","Quindi, il dolore si manifesta nel sentire, quando l'utilizzo delle armi, della fatica e del rifiuto lo respingono. In modo profondamente dishonorato, come se le pecore gli stessero facendo.

(Translation in modern Italian)"
Bono Giamboni,1292,fior.,et nonn ebbe in fastido Cristo cotali parole d'udire.,"E nonostante, non provava fastidio towards Cristo e le sue parole udibili.

Explanation:
- ""et nonn"" has been translated to ""E nonostante"", maintaining the contrastive tone.
- ""ebbe in fastido"" is translated as ""non provava fastidio"", preserving the negation and meaning.
- The reference to ""Cristo cotali parole d'udire"" remains unchanged, as it is a specific phrase within the original text."
Prima catilinaria volg. (red. A),1294,fior.,"la moltitudine de' quali tu ài potuto vedere e riguardare lo studio e poco dinanzi udire le voci, e lle cui mani e lance apena posso ritenere.","La grande quantità di persone che hai potuto osservare, studiare e anche poca maldestramento udire vicino, è composta da quelle ai cui avrai potuto sentirli le loro mani, le lance, che solo posso ricordare. 

Translation: 
The multitude of individuals you have been able to observe and study includes those whose hands, spears, or voices you can barely remember encountering."
T. Alderotti (?),1295,fior.,"udire di belle novelle et odorare di belli fiori, come et quando et quanto si conviene","Ascoltare di meravigliose storie e respirare l'aroma dei bei fiori, sia quando sia dove è opportuno. 

(Translation in Modern Italian)"
Filippo da Santa Croce,1323,tosc.,"Il re entrò in uno giardino dietro al suo albergo, quasi come s'egli andasse pensando alla risposta.","Il re si avviò verso un parco che faceva parte dell'albergo alle sue spalle, sembrante riflettere sul modo di affrontare la risposta.

In modern Italian, this would be:

Purtroppo, il testo originale non è disponibile in questo formato. Tuttavia, posso fornirti una traduzione nel idioma moderno italiano richiesta. Se hai bisogno di una specifica traduzione, porli e sarò felice di aiutarti."
Ceffi,1325,fior.,"Ma io disioso colà dove io non posso col corpo andare, con la mente vi volo","Ma io mi sciolgo all'infuori, dov'io non posso con il fisico raggiungere, ma liberramente mi avvolgo con la mente. 

Explanation:
The original text is in a form of archaic Italian from the 13th century. The translation aims to convey the same meaning and structure in modern Italian.

The translation: ""Ma io mi sciolgo all'infuori, dov'io non posso con il fisico raggiungere, ma liberramente mi avvolgo con la mente."" 

This version maintains the original sentiment and the idea of the speaker being restless or longing to go somewhere they cannot physically reach. The modern Italian language is used, making it easier for contemporary readers to understand."
Guido da Pisa,1337,tosc.,Ed ecco di subito tutta questa turba degli uccelli si levò a volo dietro all'aquila,"Ecco subito, come un'esplosione, una folla di uccelli si sollevò in volo, seguendo l'aquila.

In questo moderno italiano, ho mantenuto lo stile antico del testo originale, ma ho tradotto il significato in un linguaggio più comune."
Grazia di Meo,1343,tosc.,Vede anche le ragioni del volo degli uccielli e di tutte le cose sa rendere vero giudicio.,"Anche lei vede le cause del movimento degli uccelli e di tutto ciò che sa rivelare un giudizio solido.

This modern Italian translation maintains the original meaning, clarity, and syntactic coherence while using contemporary language."
Zanobi da Strada,1361,tosc.,Or ecco quanto per la sua superbia questo uccello volava in alto.,"Ecco come, pur per l'altro, questo uccello si levava molto in alto, solo perché voletti da una grandezza che non li compreva.

(Translation in Modern Italian)"
Bonsignori,1375-77,umbr.-tosc.,"Gorgone, e ho questa proprietà che io volo per l'aire sì come uno ucello"".","""O Gorgona, ho questa capacità di volare nell'aria, come un uccello vuole volare."""
Bono Giamboni,1292,fior.,"quando nella matricola si scrivono giurano per Dio, e per Cristo, e per lo Spirito Santo","Quando si registrano all'università, si pronunciano giuramenti per Dio, Cristo, e lo Spirito Santo.

(this translation maintains the original meaning, clarity, and syntactic coherence in modern Italian)"
Bono Giamboni,1292,fior.,"per necessitade i' ridico ke, secondo il comandamento tuo, padre santo Agostino, le battaglie già state nel mondo [..]","Per necessità, riporto quanto segue, conformemente al tuo comando divino. Santo Agostino, patrono degli uffici, ci riferisce a quelle battaglie preesistenti nel mondo.

In breve, riprendendo il testo originale in modo moderno ma mantenendone il significato e la struttura, si parla di un rilievo che fa riferimento agli eventi bellici già accaduti nel pianeta."
Brunetto Latini,1294,fior.,"molto di maggiore memoria saranno faccendole al re, perciò che nella nostra cittade sempre fue santo e glorioso il nome reale, e sse furono compagni fue il loro nome santissimo;","Molti di maggiori capacità di memoria lasceranno queste responsabilità al re, quindi che nel nostro città sempre sia stato santo ed onoroso il nome reale, e sicuramente i loro compagni hanno avuto un nome sacroissimo."
Cavalca,1308,tosc.,"Non voglio, che insuperbischi per lo santo proposito, e voto della verginità vedendo le sue laudi","Non desidero, che tu non superi il dovere profondo del proposito santo e del tuo voto di castità, quando ti impongono i suoi meriti. 

(Keep in mind that while preserving the original meaning and structure, modern Italian may have slightly different phrasing.)"
Fatti de' Romani (H+R),1313,fior.,"Santo Agostino fece u· libro ch'avea nome ""Agostino Della Città di Dio"".","San Agostino scritto un libro con il titolo ""Agostino Dell'Città di Dio"".

Riformato in italiano moderno:

San Agostino ha composto un libro intitolato ""Agostino della Città divina""."
Cavalca,1330,tosc.,Gregorio. Non udii mai che egli avesse maestro; ma il dono dello Spirito Santo non si può stringere a legge.,"Gregorio. Ti ho mai detto di averlo per un maestro? Ma il dono dello Spirito Santo non è something that can be legally bound. 

(Translation in Modern Italian)"
Brunetto Latini,1260-61,fior.,Verbigrazia: Mercatanti fiorentini passavano in nave per andare oltramare.,"I mercantili di Firenze si spostavano a bordo dei vascelli per可达 il mare profondo.

In modern Italian, the same meaning is conveyed while adapting to contemporary language standards:

""Gli operatori fiorentini del commercio navigavano in navi per raggiungere le acque profonde."""
Bono Giamboni,1292,fior.,"Quando averai nel cavaliere i detti segni veduti non andare a grandezza caendo, perchè nelle battaglie sono più utili i forti che i grandi.","Quando ti porterai a conoscenza, attraverso gli indizi evidenti nei cavaliere, ma se non si svilupperanno adeguatamente, evitando di creare grandezza o cadere, sappiamo che in combattimento, sono più utili le forti e le abilità particolari, piuttosto che i grandi generali puri."
Bono Giamboni,1292,fior.,"e, cosa che anche è più grave, cioè essere preso, o vero fuggire, e suo Comune lasciare vincere.","E, qualcosa di ancora peggio, essere rapito, oppure davvero fuggire e lasciar perdere il suo Comune.

In modern Italian:
""Infatti, una circostanza più grave è essere prese, o addirittura fuggire e lasciare al suo destino la città. """
Filippo da Santa Croce,1323,tosc.,"Sappiate veramente, che se noi non ci fossimo sì affrettati del fuggire, noi saremmo tutti morti.","Riconoscete davvero che se non avessimo estado lì, nebbio di fuga,我们现在所有人早就死了。

In modern Italian: 

Apprezzate infine quanto se noi non ci fossimo stati presente, bruciore di fugga, saremmo tutti morti."
Deca quarta,1346,fior.,"Tarco cretense che in aiuto era alli nimici avrebbe potuto fuggire, ma la vergogna d'abbandonare li nobilissimi cavalieri della gente achea poco avanti da lui","Tarco, a Cretan who was seeking assistance from the enemy's allies, could have possibly fled. However, the shame of abandoning such noble and prestigious Achaean cavalrymen, who were not far from him, prevented him from doing so."
Brunetto Latini,1260-61,fior.,"e l' acconciamento a fare grandissime cose, cioè a ttenere pace et amare Idio e 'l proximo, a ffare cittadi, castella e magioni","E l'accogliement per fare grandi opere, ovvero mantenere pace ed amare lo sconosciuto e il prossimo, costruire città, castelli e misteri.

This translation maintains the original meaning, clarity, and syntactic coherence while using modern Italian."
Giovanni da San Miniato,1415,tosc.,colui che ancora non sa amare il prossimo come sé medesimo già cominci a temere i giudicii di Dio. ,"Quello che ancora non conosce l'amore verso il prossimo come se stesso, iniziando già a tremare per le giudizie di Dio,.

Riposte moderne:

Chi ancora ignora l'amore autentico e profondo verso gli altri, come se stessi, è in via di sviluppare una paura crescente per le valenze divine che ci assegnano.

In questo senso, la frase originale conserva il suo significato antico ma si traduce in un linguaggio moderno."
Arte Am. Ovid. (B),1310/13,fior.,"L'ucello, poi che hae impaniate le ali, non fugge salvamente, né llo porco salvatico esce bene delle reti ove cade.","L'uccello, dopo aver impianato le ali, non si espiede in modo sicuro, nemmeno lo scroccante porco selvatico ha una buona sorta di uscire intatto dalle rete ove viene colpito.

(Translation to Modern Italian)"
Cavalca,1308,tosc.,"Io gli apersi, e quelli fuggitte. E che bisogno è, che lo cuore tuo stia chiuso al tuo sposo Cristo?","Quando lo vista, gli fuggirono. Ma dimmi, qual'è l'ingegnità, se il tuo cuore si chiude completamente a tuo sposo Cristo? 

(translation in modern Italian while preserving the original meaning and structure)"
Prima catilinaria volg. (red. A),1294,fior.,"E dunque, da che queste cose son così, Catellina, e tu non puoi buonamente qui dimorare, dubiti tu d'andartene in alcuna terra ed usare questa vita fuggendo per li diserti","Evidentemente, dato quanto queste circostanze sono così, Catellina, non puoi ragionevolmente vivere qui. Ti farà pensare di cercare un posto dove poter partire e usare questa vita come una fuga tra i deserti.

This translation maintains the original meaning, clarity, and syntactic coherence while being written in modern Italian."
