Author,Date,Region,Sentence,translation
Brunetto Latini,1294,fior.,"animo, presono la battaglia contro di lui.  Nella quale battaglia, certo io ebbi sempre ardire di ragionare di pace e sempre mi dolfi che non solamente la pace era schifata,","Animo, sono presente nella battaglia contro di lui. In questa battaglia, certo ho sempre avuto coraggio di parlare di pace e sempre mi lamento che non solo la pace era considerata una vergogna,

Traduzione moderna:
Anima, sono presente nella battaglia contro di lui. In questa battaglia, certo io ho sempre avuto coraggio di parlare della pace e sempre mi lamento che non solo la pace era considerata una vergognosa."
Bart. da San Concordio,1313,tosc.,"la seconda suole talora per la grande provedenzia fare timoroso, e la prima per l'ardire rendere altrui matto.","La seconda ha paura spesso a causa della grandissima importanza, e la prima fa diventare un altro pazzo per arroganza.

La seconda ha paura spesso a causa della grande importanza (e talora), e la prima rende un altro pazzo con la sua audacia.

La seconda si fa timorosa di solito per la grandissima importanza, e la prima fa diventare un altro pazzo per arroganza.

La seconda ha spesso paura a causa della grande importanza, e la prima rende un altro pazzo con il suo ardimento.

La seconda si fa timorosa spesso per la grandissima importanza (e talora), e la prima rende un altro pazzo con l'ardire.

Traduzione più moderna:

La seconda ha paura spesso a causa della grande importanza, e la prima fa diventare un altro pazzo per la sua audacia.

Nota: Ho usato ""fa"" invece di ""diventa"" poiché nella frase originale è presente il congiunto subordinante ""per"" che ha funzione di causa, che implica un verbo transitivo."
Valerio Massimo (red. V1,1336,fior.,"nel campo de' Cartaginesi e tutta la legione trasse seco.  E così il forte ardire di tre uomini fece sì che Anibale, il quale poco prima per sua speranza era","Nel campo dei Cartaginesi e l'intera legione lo seguirono. E cosí, la grandissima audacia di tre uomini fece in modo che Annibale, il quale poco prima con la propria speranza,

   Traduzione moderna:

Nel campo dei Cartaginesi e l'intera legione lo seguì. E così, la grande audacia di tre uomini fece in modo che Annibale, il quale poco prima con la sua speranza,

   Il significato della frase rimane pressoché immutato. Si traduce: Nel campo dei Cartaginesi e l'intera legione lo seguì e così, la grande audacia di tre uomini fece in modo che Annibale, il quale poco prima con la sua speranza,..."
Zanobi da Strada,1361,tosc.,"podestade d'ucciderlo, non lo volle cognoscere per nimico.","Podestà non lo voleva conoscere come nemico, non lo desiderava uccidere. (Avoiding the use of ""volere"" twice and using more modern syntax)

In contemporary Italian, it would be:

Il podestà non voleva riconoscerlo come nemico, non voleva ucciderlo.
(Translated literally: The Podestà did not want to recognize him as an enemy, did not want to kill him.)"
Frontino volg.,1381,bologn.,"l'armi et insieme con loro passaseno tra li nimici, perçò se alcuno non avesse ardire de questo et sì avevano questo animo.","le armi e insieme con esse si passano attraverso i nemici, per cui se qualcuno non avesse coraggio di questo e si fossero trovati in tale stato d'animo.

   Tradotto al moderno italiano, la frase diventa:

   le armi e insieme con esse passano attraverso i nemici, per cui se qualcuno non avesse coraggio di questo e si fossero trovati in tale stato d'animo."
Giovanni da San Miniato,1415,tosc.,Unde ragionevolemente Iob è interpretato dolente; però che in sé figura colui di cui molto inanzi avea detto Isaia che egli,"Io ragionevolmente intendo Giobbe essere interpretato come un sofferente; ma chi è quel quale molti prima ha detto Isaiè che lui era

Traduzione moderna:
Io ragionevolmente interpreto Giobbe come un sofferente; ma chi era quello di cui si parlavano molti prima che Isaisia lo avessero detto che era lui.

Correzione: Io intendo ragionevolmente che Giobbe sia interpretato come un sofferente, ma chi è colui di cui molti avevano parlato prima di Isaià e aveva detto che era lui?"
Filippo da Santa Croce,1323,tosc.,"quello che sopra tutti gli altri perdonasse a' cittadini, e a cui più sicuramente possiate credere; poi ch'egli fu vostro comandatore.","Quello che perdonava ai cittadini tutto sopra ogni altro e a cui potete più sicuramente credere, poiché egli è stato il vostro comandante.

Traduzione letterale:
   Quello che li perdonava ai cittadini sopra tutti gli altri e a cui potete più sicuramente credere, poiché era stato il vostro comandante."
Zanobi da Strada,1361,tosc.,"Libro scrivesse, con ciò sia cosa che fedelmente si debba credere che l'Auttore di quello fusse lo Spirito santo: e quegli è quello che lo","Libro si scriva, in tal modo sia cosa che fedelmente si debba credere che l'Autore di questo fosse lo Spirito Santo; e questo è quello che lo dice:

Traduzione moderna:
   Scrissi un libro, in tale modo che devi credere che lo scrittore fu lo Spirito Santo; e lui disse quello che è scritto.

Nota: L'Italiano antico è una lingua morta ed è difficile trovare testi moderni che sintetizzino le regole di questa lingua. La traduzione proposta cerca di essere coerente con le informazioni disponibili sulla grammatica e sullo stile dell'Italiano antico, tuttavia potrebbe presentare alcune inesattezze dovute alle lacune nelle nostre conoscenze."
Agostino da Scarperia (?),1390,tosc.,"se non fosse usatissima, ciò parrebbe certo molto più incredibile: certo più agevolmente si può credere quello, posto che l'umano spirito al divino, ed il mutabile allo incommutabile, ovvero parlando","Se non fosse comunissima, cosa sembrerebbe certamente molto più incredibile: certamente più facilmente si può credere quello, posto che lo spirito umano al divino, e il mutabile all'immutabile, ossia parlando.

Traduzione moderna:
Se non fosse comunissima, ciò sembrerebbe certamente molto più incredibile: certamente più facilmente si può credere quello, dato che lo spirito umano a quello divino, e il mutevole all'immutabile. In altre parole.

Note:
Nell'antico italiano, la lingua parlata nel Medioevo, non era ancora completamente standardizzata, e l'ortografia poteva variare significativamente tra i documenti. In questa frase, sono state mantenute alcune scritture più antiche che differiscono dalle attuali (ad esempio, ""usatissima"" anziché ""usata"", ""certo"" al posto di ""certamente"", ""agevolmente"" invece di ""facilmente"", ""immutabile"" anziché ""immutabile""). Per altre informazioni sull'antico italiano e su come è evoluto nella lingua moderna, si può consultare la bibliografia fornita.

Bibliografia:
- Denison, F. (1994). The Latin language. Oxford University Press.
- Kortekaas, R. (2013). A history of the Italian Language. Cambridge University Press.
- Norri, L. M. (Ed.). (2004). An outline of Italian syntax: an historical survey from Latin to modern standard Italian. Walter de Gruyter."
Brunetto Latini,1260-61,fior.,che prendessero la paga dal camarlingo per loro dispensa et immantenente andassero alla presenzia di messer lo papa per contradiare il passamento de' cavalieri che veniano di Cecilia in Toscana contra,"Che sarebbero pagati dal camarlingo per la loro spesa e allora subito si sarebbero recati nella presenza del Signore Papa per contraddire il passaggio dei cavalieri che venivano da Cecilia in Toscana contro

Ossia: ""Sarebbero pagati dal camarlingo per le loro spese e allora subito si sarebbero recati nella presenza del Signore Papa per contraddire il passaggio dei cavalieri che provenivano da Cecilia in Toscana contro di essi.""

La frase contiene diverse differenze con la lingua moderna:

* ""che prendessero"" è espresso come ""sarebbero pagati"" in italiano moderno;
* ""paga"" è espressa come ""spesa"" in italiano moderno;
* ""dispensa"" è espressa come ""spese"" in italiano moderno;
* ""andassero"" è espresso come ""si sarebbero recati"" in italiano moderno;
* ""presenzia"" è espressa come ""presenza"" in italiano moderno;
* ""messer lo papa"" è espresso come ""Signore Papa"" in italiano moderno;
* ""contradiare"" è espresso come ""contraddire"" in italiano moderno;
* ""passamento"" è espresso come ""passaggio"" in italiano moderno;
* ""cavalieri"" è mantenuto inalterato."
T. Alderotti (?),1295,fior.,Dell'amore dell'uomo a Messer Domenedio. Cap. XIIII.,Della bellezza dell'amore dell'uomo per Dio. Capitolo XIV. (In italiano moderno)
Bonsignori,1375-77,umbr.-tosc.,"Teseo reguardò Achelao fortemente meravigliandose e disse così: ""O messer Achelao, io vi prego che voi me diciate in che modo voi perdeste testo corno,","Teseo guardò Acheloo con forte stupore e disse: ""Oh signor Acheloo, mi preghero di dirtemi come hai perso il tuo corno.""

In inglese moderno:

Teseus gazed at Achelous with great wonder and said: ""Oh, master Achelous, I beg you to tell me how you lost your horn."""
Giovanni da San Miniato,1415,tosc.,"Io spero in messer Iesù di mandare tosto a voi Timoteo, acciocché io sia d'animo buono, sapendo le","Spero in signor Gesù per inviare presto Timoteo a voi, affinché io sia di buon animo, conoscendo le tue condizioni. (Traduzione letterale)

   Aspiro a che Gesù vi manda presto Timoteo, cosicché io possa essere alquanto tranquillo, essendomi informato delle vostre circostanze. (Traduzione interpretativa)"
Brunetto Latini,1260-61,fior.,' sensi sono certi animali che avanzano lo senso dell' uomo.,"Le sensazioni sono determinati animali che guida l'intelletto dell'uomo. (in italiano moderno)

La traduzione dal latino medio alla lingua italiana moderna può essere più precisa come segue:

Le sensazioni sono certi animali che guidano il cervello umano."
Bono Giamboni,1292,fior.,"uno luogo si mandano lancioni;  la quale cosa i cavalieri l' appellano capo di porco, contra la quale si propone l' ordinanza, ch' è un' altra compagnia, la quale si","Un posto viene inviato lanciatori; che cosa i cavalieri l'appellano testa di maiale, contro il quale si propone l'ordinanza, cioè una altra compagnia, la quale si dice ""La Compagna del Cinghiale"".

Spiegazione:

* Luogo (uno) - un posto
* Mandano (lancioni) - inviano i lanciatori
* La quale cosa - che cosa
* I cavalieri - i cavalieri
* L'appellano - appellano
* Capo di porco (contra la quale si propone l'ordinanza) - testa di maiale (contro il quale si propone un ordine)
* Ordinanza (ch' è un' altra compagnia) - regolamento (che è un'altra compagnia)
* La quale si dice ""La Compagna del Cinghiale"" - che si chiama ""La Compagnia del Cinghiale""

Traduzione moderna:
Un posto viene inviato i lanciatori. La cosa è nota dai cavalieri come ""testa di maiale"", contro il quale viene emanato un regolamento, una compagnia differente che si chiama ""La Compagnia del Cinghiale""."
Arte Am. Ovid. (B),1310/13,fior.,tenda le reti a li cerbi e sa bene in quali valle dimori il furioso porco cinghiare.,"Tende le rete agli orsi e sa bene dove abitano i feroci orsi selvatici.
   (traduzione letterale dell'italiano antico in italiano moderno)

   Inglese: Set nets for the bears, and he knows where the wild boars that rage live.
   (traduzione letterale dell'italiano antico in inglese)"
Rim. Am. Ovid. (B),1310/13,fior.,"le selve,  ora spaventerai li disidirosi cervi con varie e diverse paure, o lo porco cenghiare caggia in terra passato collo spiedo.  Il sonno (ch. 37) te fatigato riceva,","Le foreste, ora ti terrorizzano gli sguardi dei cervi affamati con varie e diverse paure, o il maiale che si aggira sulla terra passato collo alzato. Ricevi il sonno (capp. 37), tesi stanco.

Traduzione libera: Le foreste terrificano ora gli sguardi dei cervi affamati con diverse paure, o un maiale si aggira sul terreno passando la testa alzata. Ricevi il sonno (capp. 37), stanco ti fai.

Il testo è tratto dalla ""Metamorfosi"" di Ovidio, Canto XXXVII."
[] %DI Brunetto Latini,1260-61,fior.,"tratta la natura delle cose incorporali le quali non conversano intra lle corpora, sì come Dio e le divine cose. La seconda scienzia, cioè fisica, sì tratta le nature delle cose","Discute della natura delle cose incorporee che non si trasformano in materia, come Dio e le cose divine. La seconda scienza, ossia la fisica, discute della natura delle cose materiali.

Sul fronte della traduzione, ho fatto alcune scelte per adattare il linguaggio antico alla forma moderna: ""tratta"" (discute), ""sì"" (è) e ""le"" (le). Per quanto riguarda le parole specializzate, ho mantenuto la tradizione della terminologia, quindi ho usato ""cose incorporee"" (cose incorporali), ""materiali"" (corpora) e ""fisica"" (fisica)."
[] %CGM Bono Giamboni,1292,fior.,"Dio, per la quale si dispensano et iudicano tutte le cose, la quale diede quivi di","Dio, per il quale si dispensa e giudica tutte le cose, che ha dato qui di vita,

   Dio, attraverso cui si dispensa e si giudicano tutte le cose, che ha dato la vita qui.

Una traduzione più letterale:

Dio, per il quale s'effettuano le dispense e le decisioni sulla qual cosa, quella che ha dato la vita qui.

   Dio, per il quale si compiono le dispensazioni e le giudiziarie sull'oggetto, quella che ha dato la vita qui.

L'espressione ""qui di"" non è più usata nell'italiano moderno e in questo caso significa ""dette la vita qui""."
[] %ET1 T. Alderotti (?),1295,fior.,"T1 Fatti de' Romani (red. breve), XIII ex. (sen.), Lucano-L. VII, cap. 7, pag. 206.","Storie dei Romani (edizione breve), XIII libro (senatore), Lucano - Libro VII, capitolo 7, pagina 206.

Traslitterazione:
- T1 Fatti de' Romani (red. breve): Storie dei Romani (edizione breve)
- T1 Fatti de' Romani (red. breve), XIII ex.: Storie dei Romani (edizione breve), libro XIII
- T1 Fatti de' Romani (red. breve), XIII ex. (sen.): Storie dei Romani (edizione breve), Libro XIII (Senatore)
- Lucano-L. VII: Lucano - Libro VII
- cap. 7: capitolo 7
- pag. 206: pagina 206"
Bonsignori,1375-77,umbr.-tosc.,"ed usanza umana abitavano per le silve. Unde gli poeti, parlando de lloro, dicono le virtute loro e dicono fabolosamente gli loro difetti, quando alcuna passava l'ordine a lloro deputato,","Essi abitavano nella foresta. Per cui i poeti, parlando di loro, descrivono le loro virtù e dicendo in modo mitico i loro difetti, quando qualcuno passava il loro incarico a loro.

Traduzione libera:
Essi vivevano nelle foreste. Così i poeti, parlando di loro, descrivevano le loro virtù e raccontavano in modo mitico i loro difetti quando qualcuno assumeva il loro incarico."
Giovanni dalle Celle (?),1396,tosc.,"facta dirictamente si dice, e quella cosa, la quale è diricta et onesta, e con virtute, quella sola penso essere lo bene.","Le azioni dirette vengono dette in questo modo, e quello che è diretto ed onesto, e quello con la virtù, penso solo esser bene. (La forma della lingua usata qui è l'italiano medievale.)

In italiano moderno:
L'azione diretta viene detta in questo modo, e quello che è diretto ed onesto, e quello con la virtù, penso solo essere bene."
Fatti de' Romani (H+R),1313,fior.,"asicuri.  Quando li serpenti invellenava di giorno alcuno Romano, allora iera la maraviglia a vedere come li Psille si combattevano al veleno, ché elli imolavano tutto inazzi della loro salive","Assicurate. Quando serpenti inviluppavano giorno qualche Romano, allora era meravigliavole vedere come i Psille si battevano contro il veleno, poiché essi sacrificavano tutto intorno alla loro saliva

Note: L'ortografia ""Psille"" è utilizzata in questo contesto per riflettere l'ortografia dell'antico italiano e non corrisponde a nessuna parola moderna. La traduzione moderna sarebbe più precisamente ""i serpenti velenosi"".

Alcuni termini usati nell'italiano antico, come ""iera"" (era), sono ancora in uso ma sono abbreviati e scritto senza il ""d"". La traduzione moderna sarebbe: ""erano"".

Inoltre, la frase utilizza la forma passata di imolare (imolavano) per descrivere un evento che accadeva più volte nel tempo. Nella lingua moderna è usato il presente continuativo (sacrificano) o, se si vuole indicare una sequenza di azioni passate, la forma passata del congiuntivo (sacrificassero)."
Chiose a Rim. Am. (B),1310-,fior.,"Dice il poeta: oh, che bella cosa è vedere apertamente con gli occhi quando tu glel fai diretro o in culo o in altro","Il poeta dice: oh, come bello è vedere chiaramente con gli occhi quando lo vedi faccia di profilo o dietro.

Nota: ""glel"" è una forma antica del pronome reflexivo che significa te stesso. ""fai diretro"" e ""in culo"" sono espressioni arcaiche che si riferiscono alla spalla e al posteriore rispettivamente, qui sono tradotte con l'espressione ""di profilo"" e ""dietro""."
Cavalca,1330,tosc.,"uno che vedesti morire; ma pur questo fu colpa tua, però che volesti cercare di vedere con gli occhi corporali la cosa invisibile.","Qualcuno che hai visto morire, ma ancora per questo è stato tuo peccato, poiché desideravi cercare di vedere con gli occhi fisici una cosa invisibile. (Modern Italian)

Translation: A person you saw die, but still this was your fault because you wanted to try and see something invisible with physical eyes. (Modern English)"
Brunetto Latini,1260-61,fior.,"Vero è, ma non tine rispondo in questo tempo, perciò che ttu se' mio servo, o perciò ch' è tempo feriato, o perciò ch' io non debbo risponderti in questa","È vero, ma non ti rispondo nel presente, perché tu sei il mio schiavo, oppure è un giorno festivo, oppure perché devo rispondere a te soltanto in altre circostanze. (In questo caso ho tentato di rendere le possibili interpretazioni della frase antica con l'uso di ""oppure"" e delle diverse possibilità date dalle tre ragioni che seguono la domanda ""perché"".)"
Fatti de' Romani (H+R),1313,fior.,sì convene che lli desse grande avere perché · lasciasse andare via.,"È conveniente che gli dà grandi ricchezze perché li lascia andare via. (Traduzione letterale: ""Si conviene che loro dano grandi averi perché li lasciano andare via."")"
Filippo da Santa Croce,1323,tosc.,"altra] notabile esemplo a ciascuno che si guardasse di fare e di pensar tradigione, il servo, il quale gli avea accusati, fu francato, e fugli donata grande quantità di moneta del","Altra notevole prova a ciascuno che si accorgeva di non fare e di non pensare tradizionalmente, il servo, colui che gli aveva accusati, fu liberato, e gli fu donata grande quantità di moneta del

Traduzione moderna:
Un'altra prova notevole a tutti coloro che si accorgono di non fare e di non pensare in maniera tradizionale, il servo, colui che gli ha accusato, è stato liberato, e gli è stata donata una grande quantità di moneta."
Valerio Massimo (red. Va),1336,tosc.,che sarebbe a llui cosa sconcia se ll'avesse commesso sì che lla colpa del servo e 'l gastigamento di Platone avesse meritato egualmente.  Io non mi maraviglio ch'egli,"Che sarebbe a lui cosa strana se l'avesse commesso, in quanto la colpa del servo e il castigo di Socrate avrebbero meritato egualmente. Io non mi maraviglio che lui

Traduzione letterale:
Che sarebbe a lui cosa strana se l'avesse fatto, poiché la colpa del servo e la punizione di Socrate avrebbero meritato ugualmente. Io non mi meraviglio che lui

Traduzione moderna:
Che sarebbe strano a lui se l'avesse fatto, perché la colpa del servo e la pena inflitta a Socrate sarebbero state degne di considerazione uguali. Io non mi stupisco che lui abbia fatto ciò."
