Author,Date,Region,Sentence,translation
Zanobi da Strada,1361,tosc.,"podestade d'ucciderlo, non lo volle cognoscere per nimico.","Io non ho mai voglia di vedere una cosa,
ma di vedere una cosa che non voglio.
Io non ho mai voglia di vedere una cosa,
ma di vedere una cosa che non voglio.
Io non ho mai voglia di vedere una cosa,
ma di vedere una cosa che non voglio.
Io non ho mai voglia di vedere una cosa,
ma di vedere una cosa che non voglio.
Io non ho mai voglia"
Frontino volg.,1381,bologn.,"l'armi et insieme con loro passaseno tra li nimici, perçò se alcuno non avesse ardire de questo et sì avevano questo animo.","I am the one who is with you,
I am the one who is with you,
I am the one who is with you,
I am the one who is with you,
I am the one who is with you,
I am the one who is with you,
I am the one who is with you,
I am the one who is with you,
I am the one who is with you,
I am the one who is with you,
I am the one who is with you,
I am the one who is with you,
I am the one who is with you,
I am the one who is with you,
I am the one who is with you,"
Giovanni da San Miniato,1415,tosc.,Unde ragionevolemente Iob è interpretato dolente; però che in sé figura colui di cui molto inanzi avea detto Isaia che egli,"Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia, Isaia"
Filippo da Santa Croce,1323,tosc.,"quello che sopra tutti gli altri perdonasse a' cittadini, e a cui più sicuramente possiate credere; poi ch'egli fu vostro comandatore.","I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of"
Zanobi da Strada,1361,tosc.,"Libro scrivesse, con ciò sia cosa che fedelmente si debba credere che l'Auttore di quello fusse lo Spirito santo: e quegli è quello che lo","Io sono una persona che non è una persona, ma una persona che non è una persona.
Io sono una persona che non è una persona, ma una persona che non è una persona.
Io sono una persona che non è una persona, ma una persona che non è una persona.
Io sono una persona che non è una persona, ma una persona che non è una persona.
Io sono una persona che non è una persona, ma una persona che non è una persona.
Io sono una persona che non"
Agostino da Scarperia (?),1390,tosc.,"se non fosse usatissima, ciò parrebbe certo molto più incredibile: certo più agevolmente si può credere quello, posto che l'umano spirito al divino, ed il mutabile allo incommutabile, ovvero parlando","""I am the way, the truth, and the life. No one comes to the Father except through me.""
John 14:6
""I am the way, the truth, and the life. No one comes to the Father except through me.""
John 14:6
""I am the way, the truth, and the life. No one comes to the Father except through me.""
John 14:6
""I am the way, the truth, and the life. No one comes to the Father except through me.""
John 14:6
""I am the way, the truth, and the life. No one comes to the Father except through me.""
John 14:6
""I am the"
Brunetto Latini,1260-61,fior.,che prendessero la paga dal camarlingo per loro dispensa et immantenente andassero alla presenzia di messer lo papa per contradiare il passamento de' cavalieri che veniano di Cecilia in Toscana contra,"Cecilia,
I am writing to you from the city of Tuscany, in the region of Tuscany. I am writing to you because I am a descendant of Cecilia, the wife of the Roman Emperor Tiberius. I am writing to you because I am a descendant of Cecilia, the wife of the Roman Emperor Tiberius. I am writing to you because I am a descendant of Cecilia, the wife of the Roman Emperor Tiberius. I am writing to you because I am a descendant of Cecilia, the wife of the Roman Emperor Tiberius. I am writing to you because I am a descendant of Cecilia, the wife of the Roman Emperor Tiberius. I am writing"
T. Alderotti (?),1295,fior.,Dell'amore dell'uomo a Messer Domenedio. Cap. XIIII.,"Io sono una donna,
E' una donna,
E' una donna,
E' una donna,
E' una donna,
E' una donna,
E' una donna,
E' una donna,
E' una donna,
E' una donna,
E' una donna,
E' una donna,
E' una donna,
E' una donna,
E' una donna,
E' una donna,
E' una donna,
E' una donna,
E' un"
Bonsignori,1375-77,umbr.-tosc.,"Teseo reguardò Achelao fortemente meravigliandose e disse così: ""O messer Achelao, io vi prego che voi me diciate in che modo voi perdeste testo corno,","""O messer Achelao, io vi prego che voi me diciate in che modo voi perdeste testo corno,
""O messer Achelao, io vi prego che voi me diciate in che modo voi perdeste testo corno,
""O messer Achelao, io vi prego che voi me diciate in che modo voi perdeste testo corno,
""O messer Achelao, io vi prego che voi me diciate in che modo voi perdeste testo corno,
""O messer Achelao,"
Giovanni da San Miniato,1415,tosc.,"Io spero in messer Iesù di mandare tosto a voi Timoteo, acciocché io sia d'animo buono, sapendo le","Io spero in messer Iesù di mandare tosto a voi Timoteo, acciocché io sia d'animo buono, sapendo le

Io spero in messer Iesù di mandare tosto a voi Timoteo, acciocché io sia d'animo buono, sapendo le

Io spero in messer Iesù di mandare tosto a voi Timoteo, acciocché io sia d'animo buono, sapendo le

Io spero in messer Iesù di mand"
Brunetto Latini,1260-61,fior.,' sensi sono certi animali che avanzano lo senso dell' uomo.,"The sense of smell is one of the most important senses of the human body.
The sense of smell is one of the most important senses of the human body.
The sense of smell is one of the most important senses of the human body.
The sense of smell is one of the most important senses of the human body.
The sense of smell is one of the most important senses of the human body.
The sense of smell is one of the most important senses of the human body.
The sense of smell is one of the most important senses of the human body.
The sense of smell is one of the most important senses of the human body.
The sense of smell is one of the most important senses of the"
Bono Giamboni,1292,fior.,"uno luogo si mandano lancioni;  la quale cosa i cavalieri l' appellano capo di porco, contra la quale si propone l' ordinanza, ch' è un' altra compagnia, la quale si","I luogo si mandano lancioni;  la quale cosa i cavalieri l' appellano capo di porco, contra la quale si propone l' ordinanza, ch' è un' altra compagnia, la quale si

Traduzione:
I luogo si mandano lancioni;  la quale cosa i cavalieri l' appellano capo di porco, contra la quale si propone l' ordinanza, ch' è un' altra compagnia, la quale si

Traduzione:
I luogo si mandano lancioni;"
Arte Am. Ovid. (B),1310/13,fior.,tenda le reti a li cerbi e sa bene in quali valle dimori il furioso porco cinghiare.,"“Il porco cinghiare”
“The porcupine”
“The porcupine”
“The porcupine”
“The porcupine”
“The porcupine”
“The porcupine”
“The porcupine”
“The porcupine”
“The porcupine”
“The porcupine”
“The porcupine”
“The porcupine”
“The porcupine”
“The porcupine”
“The porcupine”
“"
Rim. Am. Ovid. (B),1310/13,fior.,"le selve,  ora spaventerai li disidirosi cervi con varie e diverse paure, o lo porco cenghiare caggia in terra passato collo spiedo.  Il sonno (ch. 37) te fatigato riceva,","Il segreto della vita, che si trova in una parte delle cose, è una delle più grandi e più difficili della vita.
Il segreto della vita, che si trova in una parte delle cose, è una delle più grandi e più difficili della vita.
Il segreto della vita, che si trova in una parte delle cose, è una delle più grandi e più difficili della vita.
Il segreto"
[] %DI Brunetto Latini,1260-61,fior.,"tratta la natura delle cose incorporali le quali non conversano intra lle corpora, sì come Dio e le divine cose. La seconda scienzia, cioè fisica, sì tratta le nature delle cose","“The Nature of Things”
by Thomas Hobbes
I.
II.
III.
IV.
V.
VI.
VII.
VIII.
IX.
X.
XI.
XII.
XIII.
XIV.
XV.
XVI.
XVII.
XVIII.
XIX.
XX.
XXI.
XXII.
XXIII.
XXIV.
XXV.
XXVI.
XXVII.
XXVIII.
XXIX.
XXX.
XXXI.
XXXII.
XXXIII.
XXXIV.
XXXV.
XXXVI."
[] %CGM Bono Giamboni,1292,fior.,"Dio, per la quale si dispensano et iudicano tutte le cose, la quale diede quivi di","Dio, per la quale si dispone di tutte le cose, la quale diede quivi di

Traduzione:
Dio, per la quale si dispone di tutte le cose, la quale diede quivi di

Traduzione:
Dio, per la quale si dispone di tutte le cose, la quale diede quivi di

Traduzione:
Dio, per la quale si dispone di tutte le cose, la quale diede quivi di

Traduzione:
Dio, per la quale si dispone di tutte"
[] %ET1 T. Alderotti (?),1295,fior.,"T1 Fatti de' Romani (red. breve), XIII ex. (sen.), Lucano-L. VII, cap. 7, pag. 206.","1.
2.
3.
4.
5.
6.
7.
8.
9.
10.
11.
12.
13.
14.
15.
16.
17.
18.
19.
20.
21.
22.
23.
24.
25.
26.
27.
28.
29.
30.
31.
32.
33.
34.
35.
36.
37.
38.
39.
40.
41.
42.
43.
44.
45.
46.
47.
48.
49.
50."
Bonsignori,1375-77,umbr.-tosc.,"ed usanza umana abitavano per le silve. Unde gli poeti, parlando de lloro, dicono le virtute loro e dicono fabolosamente gli loro difetti, quando alcuna passava l'ordine a lloro deputato,","I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I"
Giovanni dalle Celle (?),1396,tosc.,"facta dirictamente si dice, e quella cosa, la quale è diricta et onesta, e con virtute, quella sola penso essere lo bene.","“The fact that the thing is true, and that it is so, is the thing itself.”
“The fact that the thing is true, and that it is so, is the thing itself.”
“The fact that the thing is true, and that it is so, is the thing itself.”
“The fact that the thing is true, and that it is so, is the thing itself.”
“The fact that the thing is true, and that it is so, is the thing itself.”
“The fact that the thing is true, and that it is so, is the thing itself.”
“The fact that"
Fatti de' Romani (H+R),1313,fior.,"asicuri.  Quando li serpenti invellenava di giorno alcuno Romano, allora iera la maraviglia a vedere come li Psille si combattevano al veleno, ché elli imolavano tutto inazzi della loro salive","“The serpent is a symbol of the devil, and the devil is a symbol of the serpent.”
“The serpent is a symbol of the devil, and the devil is a symbol of the serpent.”
“The serpent is a symbol of the devil, and the devil is a symbol of the serpent.”
“The serpent is a symbol of the devil, and the devil is a symbol of the serpent.”
“The serpent is a symbol of the devil, and the devil is a symbol of the serpent.”
“The serpent is a symbol of the devil, and the devil is a symbol of the serpent.”
“The serpent is"
Chiose a Rim. Am. (B),1310-,fior.,"Dice il poeta: oh, che bella cosa è vedere apertamente con gli occhi quando tu glel fai diretro o in culo o in altro","Oh, what a beautiful sight to see with your eyes when you look at me
Oh, what a beautiful sight to see with your eyes when you look at me
Oh, what a beautiful sight to see with your eyes when you look at me
Oh, what a beautiful sight to see with your eyes when you look at me
Oh, what a beautiful sight to see with your eyes when you look at me
Oh, what a beautiful sight to see with your eyes when you look at me
Oh, what a beautiful sight to see with your eyes when you look at me
Oh, what a beautiful sight to see with your eyes when you look at me
Oh, what a beautiful sight to see with your eyes when you"
Cavalca,1330,tosc.,"uno che vedesti morire; ma pur questo fu colpa tua, però che volesti cercare di vedere con gli occhi corporali la cosa invisibile.","“I’m not a bad person, I’m just a bad person.”
“I’m not a bad person, I’m just a bad person.”
“I’m not a bad person, I’m just a bad person.”
“I’m not a bad person, I’m just a bad person.”
“I’m not a bad person, I’m just a bad person.”
“I’m not a bad person, I’m just a bad person.”
“I’m not a bad person,"
Brunetto Latini,1260-61,fior.,"Vero è, ma non tine rispondo in questo tempo, perciò che ttu se' mio servo, o perciò ch' è tempo feriato, o perciò ch' io non debbo risponderti in questa","I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of the world,
I am a man of"
Fatti de' Romani (H+R),1313,fior.,sì convene che lli desse grande avere perché · lasciasse andare via.,"I’m not sure where you’re getting your info, but great topic.
I needs to spend some time learning much more or understanding more.
Thanks for wonderful info I was looking for this information for my mission.
I’m not sure where you’re getting your info, but great topic.
I needs to spend some time learning much more or understanding more.
Thanks for great info I was looking for this information for my mission.
I’m not sure where you’re getting your info, but great topic.
I needs to spend some time learning much more or understanding more.
Thanks for great info I was looking for this information for my mission.
I�"
Filippo da Santa Croce,1323,tosc.,"altra] notabile esemplo a ciascuno che si guardasse di fare e di pensar tradigione, il servo, il quale gli avea accusati, fu francato, e fugli donata grande quantità di moneta del","Il testo è scritto in italiano arcaico del XIII secolo, proveniente dalla regione toscana. Riscrivi in italiano moderno mantenendo il significato originale, la chiarezza e la coerenza sintattica.
[1]
[2]
[3]
[4]
[5]
[6]
[7]
[8]
[9]
[10]
[11]
[12]
[13]
[14]
[15]
[16]
[17]
[18]
[19]
[20]
[21]
["
Valerio Massimo (red. Va),1336,tosc.,che sarebbe a llui cosa sconcia se ll'avesse commesso sì che lla colpa del servo e 'l gastigamento di Platone avesse meritato egualmente.  Io non mi maraviglio ch'egli,"Io non mi maraviglio ch'egli
Io non mi maraviglio ch'egli
Io non mi maraviglio ch'egli
Io non mi maraviglio ch'egli
Io non mi maraviglio ch'egli
Io non mi maraviglio ch'egli
Io non mi maraviglio ch'egli
Io non mi maraviglio ch'egli
Io non mi maraviglio ch'egli
Io non mi maraviglio ch'egli
Io non mi maraviglio ch'egli
Io non mi marav"
Valerio Massimo (red. V1,1336,fior.,"mostroe massimamente le forze sue, dando lui re a questa cittade ne la quale nacque servo; al quale avvenne lunghissimamente lo imperio tenere; quattro volte costituì il lustro e tre volte","Io sono una cittade, che si trova in una città, che si trova in una città, che si trova in una città, che si trova in una città, che si trova in una città, che si trova in una città, che si trova in una città, che si trova in una città, che si trova in una città, che si trova in una città, che si trova in una città, che si trova in una città, che si trova in una"
Brunetto Latini,1260-61,fior.,"la forza del vino per la propietade del vasello nel quale è messo, cosìe l' anima muta la sua forza per la propietade di quello corpo a cui ella si congiunge.","The wine is poured into the vase, which is the body of the wine, and the wine is poured into the body of the vase, which is the soul of the wine.

Traduzione:
The wine is poured into the vase, which is the body of the wine, and the wine is poured into the body of the vase, which is the soul of the wine.

Traduzione:
The wine is poured into the vase, which is the body of the wine, and the wine is poured into the body of the vase, which is the soul of the wine.

Traduzione:
The wine is poured into the vase, which is"
Cavalca,1308,tosc.,"sono due già non in una carne, ma in uno spirito, cioè Iddio, e l' anima. Onde in altro luogo dice S. Paolo: Chi s' accosta a Dio è uno spirito","Iddio, che non è una carne, ma in uno spirito, cioè Iddio, e l' anima. Onde in altro luogo dice S. Paolo: Chi s' accosta a Dio è uno spirito
Iddio, che non è una carne, ma in uno spirito, cioè Iddio, e l' anima. Onde in altro luogo dice S. Paolo: Chi s' accosta a Dio è uno spirito
Iddio, che non è una carne, ma in uno spirito, cioè"
Fatti de' Romani (H+R),1313,fior.,"luna nel'aria; per tanto che Lucano il disse, il vi racontiamo. Ivi, quando l'anima di Pompeo ebe sentito la chiarità di lasusso, ella sì cognobe prima in  grande","Lucano:
""I am the moon in the sky,
I am the sun in the sea,
I am the wind in the trees,
I am the rain in the clouds,
I am the stars in the sky,
I am the moon in the sky,
I am the sun in the sea,
I am the wind in the trees,
I am the rain in the clouds,
I am the stars in the sky,
I am the moon in the sky,
I am the sun in the sea,
I am the wind in the trees,
I am the rain in the clouds,
I am the stars in the sky,
I am the moon in the sky,"
Bono Giamboni,1292,fior.,"essere preso, o vero fuggire, e suo Comune lasciare vincere.  Sicchè dolore è a udire, quando l' usare l' arme e la fatica ricusano, con grandissimo disonore come pecore essere","I am here, and I am here to stay.
I am here, and I am here to stay.
I am here, and I am here to stay.
I am here, and I am here to stay.
I am here, and I am here to stay.
I am here, and I am here to stay.
I am here, and I am here to stay.
I am here, and I am here to stay.
I am here, and I am here to stay.
I am here, and I am here to stay.
I am here, and I am here to stay.
I am here, and I am here to stay.
I am here, and"
Bono Giamboni,1292,fior.,"Signiore"", et nonn ebbe in fastido Cristo cotali parole d'udire.","""Signiore"", et nonn ebbe in fastido Cristo cotali parole d'udire.
""Signiore"", et nonn ebbe in fastido Cristo cotali parole d'udire.
""Signiore"", et nonn ebbe in fastido Cristo cotali parole d'udire.
""Signiore"", et nonn ebbe in fastido Cristo cotali parole d'udire.
""Signiore"", et nonn ebbe in fastido Cristo cotali parole d'udire.
""Signiore"", et nonn ebbe in fastido Cristo cotali parole d'udire."
Prima catilinaria volg. (red. A),1294,fior.,"la moltitudine de' quali tu ài potuto vedere e riguardare lo studio e poco dinanzi udire le voci, e lle cui mani e lance apena posso ritenere.",I am a man of many talents. I am a man of many talents. I am a man of many talents. I am a man of many talents. I am a man of many talents. I am a man of many talents. I am a man of many talents. I am a man of many talents. I am a man of many talents. I am a man of many talents. I am a man of many talents. I am a man of many talents. I am a man of many talents. I am a man of many talents. I am a man of many talents. I am a man of many talents. I am a man of many talents. I am a man of many talents. I am a man of
T. Alderotti (?),1295,fior.,"quando et quanto, non è castità; imperciò che vedere l'uomo di belle cose et udire di belle novelle et odorare di belli fiori, come et quando et quanto si conviene,","Io sono una donna che non è una donna, ma una donna che non è una donna.
Io sono una donna che non è una donna, ma una donna che non è una donna.
Io sono una donna che non è una donna, ma una donna che non è una donna.
Io sono una donna che non è una donna, ma una donna che non è una donna.
Io sono una donna che non è una donna, ma una don"
