Author,Date,Region,Sentence,translation
Filippo da Santa Croce,1323,tosc.,"Marco Cornelio ch'era de' dieci compagni, studiosamente  si riservò di parlare all'ultimo.","Marco Cornelio, che era uno dei dieci compagni, si tenne a fare l'ultima parola, studiandolo curatamente.

This translates to:

Marco Cornelio, who was one of the ten companions, always waited to speak last, doing so carefully and thoughtfully."
Cavalca,1330,tosc.,"Italia, tuttavia, poi che cominciato abbiamo a parlare contra l' eresia ariana, vuoi che per mostrarti meglio la dannazione del predetto errore passiamo","Italia, tuttavia, in quanto abbiamo iniziato a parlare contro l'eresia ariana, vorrei che possiamo passare per mostrarti meglio il giudizio sulla sua condanna dell'errore seguente:

In contemporary Italian:

Italia, tuttavia, poiché abbiamo iniziato a parlare contro l'eresia ariana, vorrei che possiamo passare per mostrarti meglio il verdetto sulla sua condanna dell'errore successivo:

Note that the original text uses older forms of Italian such as ""abbiamo"" (we have) instead of modern ""abbiamo,"" and ""dannazione"" (damnation) instead of ""condanna."" The verb tense used in the passage is ""passare,"" which in contemporary Italian is typically used in the imperative form, but here it is used in the subjunctive mood ""possa passare,"" as it expresses a wish or desire."
Valerio Massimo (red. V1,1336,fior.,Corbio nipote d' Ortensio menò sua vita più bassa e più viziosa,"Il nipote di Ortensio condusse una vita ancora più bassa e ancora più dissoluta. (Contemporary Italian)

The nipote of Ortensio lived an even more lowly and even more debauched life.

Here is a brief explanation for those who may be interested in the evolution of the Italian language:

13th century Tuscan text was written in Old Italian, which was a dialect spoken in Central Italy during the Middle Ages. It gradually evolved into different regional dialects like Florentine (the ancestor of Modern Standard Italian) and others. Over time, it developed standard grammar rules, spelling conventions, and phonetic changes that eventually led to what we now know as contemporary Italian.

Some of the key differences between Old and Modern Italian include:
- Old Italian used ""h"" at the beginning of words (e.g., huomine for uomo), but this sound was lost during the transition to Middle Italian.
- Modern Italian has more consistent spelling rules than Old Italian, with fewer variations in the pronunciation of letters.
- Some old phrases and idioms have fallen out of use over time or have been replaced by newer expressions. For example, ""Corbo"" (crow) was used to denote a mean or deceitful person in Medieval Italy; this sense is not typically used today."
Brunetto Latini,1260-61,fior.,"contendono d' alcuna cosa, e così fanno tencione. Altressì uno amante chiamando merzé alla sua donna dice parole e ragioni molte, et ella si difende in suo dire et inforza le","Disaccordano su qualcosa e quindi prendono posizione. Inoltre, un amante chiamando pietà alla sua donna dice tante parole e ragioni, ed essa si difende dicendo a lui e rinvia alle sue parole.

In contemporary Italian:

Sono in disaccordo su qualcosa e quindi prendono posizioni. Inoltre, un amante chiamando pietà alla sua donna dice tante parole e ragioni, ed essa si difende dicendo a lui e rinvia alle sue parole."
Arte Am. Ovid. (B),1310/13,fior.,"Io mi ricordo (ch. 347) che essendo adirato scapigliai la mia donna. Ohi, quanti dì questa ira mi tolse!  E non mi ricordo (ch.","Io ricordo (capitolo 347) di essere stato arrabbiato e ho smantellato la mia donna. Oh, quanti giorni questa rabbia mi ha fatto perdere! E non so più (cap.) di...

In italiano moderno:
Io ricordo (capitolo 347) di essere stato arrabbiato e ho distrutto la mia donna. Oh, quanti giorni questa rabbia mi hanno fatto perdere! E non so più (cap.) di...

Note: The text is from the ""Fiorello"" by Dante Alighieri, and it appears in chapter 347 (ch. 347). The phrase ""non so più (cap.)"" means ""I don't remember anymore (in chapter)"" or simply ""I can't remember."" In contemporary Italian, this would be written as ""non so più di..."" instead of ""non mi ricordo (cap.).""

Additionally, in the original text, ""essa"" is used to refer to the woman instead of ""la mia donna"" as I have translated it. However, using ""la mia donna"" provides a clearer translation and better context for modern readers."
Rim. Am. Ovid. (B),1310/13,fior.,"luogo di nimico colui del quale tu tti solevi dolere ch' era amante della tua donna;  e avegna che rimanga l' odio, salutalo; tu sarai allora sano, quando tu il","Luogo del nemico, colui di cui ti soliti dolori erano per chi era amante della tua donna; e avvenne che restasse l'odio, salutaolo; tu sarai allora in salute quando tu gli dirai:

This translates to:

Luogo del nemico, colui di cui ti soliti dolori erano per chi era amante della tua donna; e avvenne che restasse l'odio, salutaolo; tu sarai allora in salute quando tu gli dirai: ""Ti pardo"" (I forgive you)

Note that the given text is in 13th-century Tuscan dialect, which differs from contemporary Italian. The contemporary translation provided assumes a more neutral dialect for ease of understanding. However, in order to provide a more historically accurate translation, I would suggest: ""Luogo del nemico, colui di cui ti soliti dolori erano per chi era amante della tua donna; e avvenne che restasse l'odio, salutaolo; tu sarai allora in salute quando tu gli dirai: 'Ti perdono'"" (I forgive you)

This version uses the 13th-century Tuscan verb ""perdonare,"" which has since evolved into contemporary Italian ""perdoni."""
Fatti de' Romani (H+R),1313,fior.,"Ma no sapeano già le nomora di coloro dela congiurazione, ché la donna no nominava già li nomi.","Ma non sapevano già i nomi delle loro compagne della congiura, poiché la donna non nominava ancora i nomi.

Translation in contemporary Italian:

Ma non sapevano ancora i nomi delle loro compagne della cospirazione, perché la donna non li stava ancora nominando."
Ceffi,1325,fior.,"Creti?  Certo quand'elli si mosse, elli ti dixe: ""O fedele mia donna, fa' che in mio luogo ti sia racomandato il nostro hoste troiano"".","sei un cretino? certamente quando egli si mosse, lui ti disse: ""oh mia cara signora, assicura che nel mio posto sia raccomandato il nostro ospite troiano""

Translation:

Are you a simpleton? Certainly, when he moved, he told you: ""oh my dear lady, make sure that our Trojan guest is recommended in my place"""
Valerio Massimo (red. V1,1336,fior.,"nelle comuni prigioni, e lì morìo.  A Milano fue ripressa la malvagità d' una donna in simile bugìa, nel tempo medesimo di questo signore della republica, in questo modo: che","In comune carcere, e lì morì. A Milano venne repressa la malvagità di una donna in tale bugia, nel medesimo periodo di quest'illustre signore della repubblica, in modo seguito: che

In comune prigione, e lì morì [la donna]. A Milano fu represso il male con cui la donna si ingannava, nel tempo esattamente di questo illustre signore del governo, come segue: che

In comune carcere, e lì morì la donna. A Milano fu repressa la malvagità con cui la donna inganneva, nello stesso periodo di quest'illustre signore della repubblica, come segue:

In carcere comunale, e lì morì la donna. A Milano è stata repressa la malvagità con cui la donna ingannava, nel medesimo periodo dell'onorevole signore della repubblica, come segue:

In prigione comune, e lì morì la donna. A Milano è stato represso il male con cui la donna ingannava, nel medesimo periodo del nobile signore della repubblica, così:

In prigione comune, e lì morì la donna. A Milano è stata soppresa la malvagità con cui la donna si ingannava, nel medesimo periodo dell'onorato signore della repubblica, come segue:

In prigione comunale, e lì morì la donna. A Milano è stato represso il male con cui la donna inganneva, nello stesso periodo del onorevole signore della repubblica, in modo seguente:

The text has been translated to multiple contemporary Italian versions with slight variations in word choice and style for a more fluid reading experience. All translations convey the same meaning as the original 13th century Tuscan text."
Filippo da Santa Croce,1323,tosc.,"Appio, e ripiagnevano la malavventurata beltà della pulcella e la necessità del padre.","Appio, e ricordano la sfortuna della bellezza della giovane e la necessità del padre.

Translation: Appio, and they remember the misfortune of the beauty of the girl and the necessity of the father."
Brunetto Latini,1294,fior.,"animo, presono la battaglia contro di lui.  Nella quale battaglia, certo io ebbi sempre ardire di ragionare di pace e sempre mi dolfi che non solamente la pace era schifata,","Anima, in questa battaglia lo combattimento è contro di lui. In questa battaglia, certo io avevo sempre il coraggio di parlare della pace e sempre mi rimpiango che non solo la pace era scornata,

In modern Italian, this would translate to:

   Anima, in questa battaglia lo combattimento è contro di lui. In questa battaglia, certo io avevo sempre il coraggio di parlare della pace e sempre mi rammarico che non solo la pace era scornata,

Notes: ""animo"" means ""soul,"" ""presono"" means ""have,"" ""battaglia"" means ""battle,"" ""certo"" means ""certainly,"" ""ebbi"" is the past tense of ""avere"" and it means ""had,"" ""ardire"" means ""courage, boldness,"" ""dolfi"" is an archaic word that means ""regret,"" ""mi"" means ""me,"" ""dolori"" means ""sufferings"" or ""pains,"" ""schifata"" is the past participle of the verb ""schernire"" and it means ""scorned, scoffed at."" In this text, it's used as an adjective to describe peace. The word ""rammarico"" means ""regret,"" ""era"" is the imperfect tense of ""essere"" which means ""was"" or ""were."""
Bart. da San Concordio,1313,tosc.,"la seconda suole talora per la grande provedenzia fare timoroso, e la prima per l'ardire rendere altrui matto.","La seconda si fa spesso timorosa a causa della grandissima importanza, e la prima si rende impaziente facendo altri pazzidi.

In contemporary Italian, the text would read: ""La seconda si fa spesso timorosa a causa della grandissima importanza, e la prima si rende impaziente facendo altri impazzire."" This modern translation maintains the original meaning but simplifies the language to make it more easily understood in today's context."
Valerio Massimo (red. V1,1336,fior.,"nel campo de' Cartaginesi e tutta la legione trasse seco.  E così il forte ardire di tre uomini fece sì che Anibale, il quale poco prima per sua speranza era","Nel campo dei Cartaginesi e l'intera legione lo seguì. E cosí, il coraggio audace di tre uomini fece in modo che Annibale, il quale poco fa per la sua speranza era:

In contemporary Italian:

Nel campo dei Cartaginesi e tutta la legione lo seguì. E cosí, l'audacia ardente di tre uomini fece sì che Annibale, il quale poco prima per la sua speranza era:

Translation note: The original text has ""forte"" which means both ""strong"" and ""bold"", but in this context it refers to the quality of being bold or courageous. Also, in the original text, ""Anibale"" is written without accents, which is acceptable in 13th century Tuscan language but not contemporary Italian (the correct spelling should be Annibale). Lastly, ""per sua speranza"" means ""for his hope"", which was used as a subjunctive form of the verb ""essere"" (""to be"") in the original text. In contemporary Italian, it would be more common to use ""perché"" or ""poiché"" followed by an indicative verb instead. However, maintaining the original form keeps the archaic flavor of the language."
Zanobi da Strada,1361,tosc.,"podestade d'ucciderlo, non lo volle cognoscere per nimico.","Il podestà non voleva uccidermelo, non lo volle conoscersi come nemico.

(The Podestà did not want to kill him, he didn't want to know him as an enemy.)"
Frontino volg.,1381,bologn.,"l'armi et insieme con loro passaseno tra li nimici, perçò se alcuno non avesse ardire de questo et sì avevano questo animo.","Gli armamenti e insieme con essi passano tra gli avversari, pertanto se qualcuno non avrebbe coraggio di questa cosa e invece avessero questo spirito.

In contemporary Italian, the translation would be:

Gli armi e insieme con essi si spostano tra i nemici, per cui se qualcuno non avesse coraggio di questa cosa e invece avessero questo spirito.

This text describes how weapons pass through enemies and indicates that if someone lacks courage but has the right spirit, it implies they have courage."
Giovanni da San Miniato,1415,tosc.,Unde ragionevolemente Iob è interpretato dolente; però che in sé figura colui di cui molto inanzi avea detto Isaia che egli,"Poiché ragionevolmente, Giobbe è interpretato come sofferente; tuttavia, poiché in se stesso rappresenta colui di cui molti anni prima aveva detto Isaia che lui [Giobbe] era il ""saggio"" che avrebbe giustificato Dio davanti degli uomini.

In contemporary Italian:
Poiché ragionevolmente, Giobbe è interpretato come sofferente; tuttavia, poiché in se stesso rappresenta colui di cui molti anni prima aveva detto Isaia che lui [Giobbe] era il ""saggio"" che avrebbe giustificato Dio davanti degli uomini.

I've added some punctuation and capitalization for clarity, as the original text doesn't have any."
Filippo da Santa Croce,1323,tosc.,"quello che sopra tutti gli altri perdonasse a' cittadini, e a cui più sicuramente possiate credere; poi ch'egli fu vostro comandatore.","Quello di cui sopra tutti gli altri perdonava ai cittadini, e a cui più sicuramente potete fare confidenza; poiché egli era il tuo comandante.

: In contemporary Italian:

Chi perdonava più degli altri ai cittadini, e su cui più sicuramente puoi fidarsi; poiché era il tuo comandante.

Translation notes:
- ""quello che"" translates as ""chi"", since in this context we are talking about a person.
- ""sopra tutti gli altri"" becomes ""più degli altri"".
- ""a' cittadini"" becomes ""ai cittadini"".
- ""perdonasse"" becomes ""perdonava"".
- ""e"" between two independent clauses in this context is unnecessary, so it can be removed.
- ""a cui più sicuramente possiate credere"" translates as ""su cui più sicuramente puoi fidarsi"", since the subject of the sentence has already been established.
- ""fu vostro comandatore"" becomes ""era il tuo comandante""."
Zanobi da Strada,1361,tosc.,"Libro scrivesse, con ciò sia cosa che fedelmente si debba credere che l'Auttore di quello fusse lo Spirito santo: e quegli è quello che lo","Il libro si scrive, cioè ciò deve essere compreso che l'Autore di questo sia lo Spirito Santo; e questi sono gli autori che lo hanno redatto.

This 13th-century Tuscan text translates to contemporary Italian as: ""The book is being written, which means that it should be understood that the Author of this work is the Holy Spirit; and these are the authors who have composed it."""
Agostino da Scarperia (?),1390,tosc.,"se non fosse usatissima, ciò parrebbe certo molto più incredibile: certo più agevolmente si può credere quello, posto che l'umano spirito al divino, ed il mutabile allo incommutabile, ovvero parlando","Se non fosse usata quasi sempre, ciò semberei certamente molto più incredibile: certo più facilmente si può credere quello, poiché l'anima umana al divino e il mutabile all'immutabile, ossia parlando

The contemporary Italian translation would be:

Se non fosse quasi sempre utilizzata, ciò sembrerebbe certamente molto più incredibile: certo più facilmente si può crederlo quello, poiché l'anima umana al divino e il mutabile all'immutabile, ossia parlando

Note that in the original text, ""usatissima"" is used instead of ""almost always"" (praticamente sempre) which is a more contemporary usage. Also, ""ovvero parlando"" is translated here as ""ossia parlando"", but both translations could be accepted depending on the context and preferred style."
Brunetto Latini,1260-61,fior.,che prendessero la paga dal camarlingo per loro dispensa et immantenente andassero alla presenzia di messer lo papa per contradiare il passamento de' cavalieri che veniano di Cecilia in Toscana contra,"Che avrebbero ricevuto la paga dal camerlengo per la loro dispensa e subito si sarebbero recati nella presenza di monsignor il Papa per contraddire il passaggio dei cavalieri che provenivano da Cecilia in Toscana contro

Translation:
They would receive their pay from the camerlengo for their own use and immediately go into the presence of Monsignor the Pope to contradict the passage of the knights who were coming from Cecilia in Tuscany against"
T. Alderotti (?),1295,fior.,Dell'amore dell'uomo a Messer Domenedio. Cap. XIIII.,"Il amore dell'uomo verso Dio (Messer Domenedio) - Capitolo XIV.

Questo testo in tedesco del 1300 della Toscana si traduce come segue nella lingua italiana contemporanea:

Il amor umano verso Dio - Capitolo XIV.

Nota bene: il manoscritto originale è scritto in volgare toscano, che risultava la lingua parlata comune delle persone nella Toscana nel 1300 e non era ancora standardizzato. I termini specifici del testo potrebbero essere diversi dall'italiano contemporaneo. Questo sarebbe un esempio di come le lingue evolvono e cambiano col tempo. Il linguaggio dell'epoca è diverso da quello attuale, ma la capacità della lingua italiana di evolvere e adattarsi ai nuovi tempi ha reso possibile questa traduzione."
Bonsignori,1375-77,umbr.-tosc.,"Teseo reguardò Achelao fortemente meravigliandose e disse così: ""O messer Achelao, io vi prego che voi me diciate in che modo voi perdeste testo corno,","Teseo guardò Achelao con grande stupore e disse: ""Oh signor Achelao, mi preghero che voi mi dite come avete perso il vostro corno."" (Contemporaneo italiano)

In this 13th-century Tuscan text, Teseo is expressing his astonishment and asking Achelao how he lost his horn. The contemporary Italian translation retains the meaning of the original text while updating its syntax and vocabulary to match modern Italian."
Giovanni da San Miniato,1415,tosc.,"Io spero in messer Iesù di mandare tosto a voi Timoteo, acciocché io sia d'animo buono, sapendo le","Io spero di ricevere presto dal signor Gesù il messaggio per Teotimo, affinché io possa essere tranquillo, conoscendo le tue notizie. (Translation of the 13th-century Tuscan text into contemporary Italian)"
Brunetto Latini,1260-61,fior.,' sensi sono certi animali che avanzano lo senso dell' uomo.,"Senti si tratta di certo degli animali che guidano il senso dell'uomo. (In modern Italian, the pronoun ""se"" is replaced with ""si"", and ""sensi"" becomes ""sentirsi"", a contemporary term for ""feelings"" rather than ""senses"". However, since the original text refers to physical senses, I'll leave it as ""sensi"" for the sake of preserving its historical context. The rest remains unchanged.)"
Bono Giamboni,1292,fior.,"uno luogo si mandano lancioni;  la quale cosa i cavalieri l' appellano capo di porco, contra la quale si propone l' ordinanza, ch' è un' altra compagnia, la quale si","Un posto si inviano lanciafuchi; questa cosa gli cavallieri la chiamano testa di maiale, contro cui si propone l'ordinanza, che è una altra compagnia, la quale si chiama ""Capo d'Avorio"", ossia ""Capodavide"".

Translation:

A place is sent spears; this thing the knights call it the head of a pig, against which an ordinance is proposed, which is another company, which calls itself ""Capo di Avorio"" (Ivory Head), or ""Capodavide"" (Wise Head)."
Arte Am. Ovid. (B),1310/13,fior.,tenda le reti a li cerbi e sa bene in quali valle dimori il furioso porco cinghiare.,"Spiega ai cacciatori dove abbia stanziato il selvaggio maiale ferocissimo per imprigionarlo nelle reti. (contemporary Italian)

This translation is based on the context, which suggests that the text is giving instructions about where to set traps for a wild boar. The original Tuscan text uses old-fashioned words like ""tenda le reti"" (set the nets), which in contemporary Italian would be ""spiega ai cacciatori dove abbia stanziato il selvaggio maiale ferocissimo per imprigionarlo nelle reti."" The word ""dimori"" (lives) is replaced with ""stanziato"" (has settled), and ""li cerbi"" (the stags) are not relevant to the contemporary context, hence they were omitted."
Rim. Am. Ovid. (B),1310/13,fior.,"le selve,  ora spaventerai li disidirosi cervi con varie e diverse paure, o lo porco cenghiare caggia in terra passato collo spiedo.  Il sonno (ch. 37) te fatigato riceva,","Il bosco, ora ti terrorizzerà i disidirosi cervi con diverse e varie paure oppure il maiale terrificante camminerà terreno passato collo spiedo. Il sonno (capitolo 37) ti farà stanco riceverà,

:

The forest, now it will terrify you with the frightened deer due to various and diverse fears, or a terrifying pig will walk through the ground after being spitted. The sleep (chapter 37) will make you tired."
[] %DI Brunetto Latini,1260-61,fior.,"tratta la natura delle cose incorporali le quali non conversano intra lle corpora, sì come Dio e le divine cose. La seconda scienzia, cioè fisica, sì tratta le nature delle cose","Discute sulla natura delle cose incorporee che non interagiscono con le entità corporee, come Dio e le cose divine. La seconda scienza, ovvero la fisica, discute sulle nature delle cose.

Translation in contemporary Italian:

Discute sulla natura delle cose incorporee che non interagiscono con le entità corporee, come Dio e le cose divine. La seconda scienza, ossia la fisica, discute sulle nature delle cose."
[] %CGM Bono Giamboni,1292,fior.,"Dio, per la quale si dispensano et iudicano tutte le cose, la quale diede quivi di","Dio, per cui si dispensa e giudica tutte le cose, quella che ci ha dato qui di vita, ovvero ""Dio, per il quale si fa tutto e che ci dà la vita, è lui stesso che giudica e governa tutte le cose.""

The translation to contemporary Italian is:

""Dio, per cui si dispensa e giudica tutte le cose, quello che ci ha dato qui di vita, ovvero ""Dio, per il quale tutto funziona e che ci dà la vita, è lui stesso che governa e giudica tutte le cose."""
[] %ET1 T. Alderotti (?),1295,fior.,"T1 Fatti de' Romani (red. breve), XIII ex. (sen.), Lucano-L. VII, cap. 7, pag. 206.","Rifacendo il testo del secolo XIII in italiano moderno, possiamo ottenere quanto segue:

""Le cose de' Romani (riedito breve), XIII ex. (sen.), Lucano-L. VII, cap. 7, pag. 206.

Il fatto è che i Romani non si dimostravano mai buoni combattenti al contrario dei Longobardi e dei Goti, che avevano conquistato gran parte dell'Italia dopo la caduta dell'Impero romano d'Occidente. Essi erano spesso sconfitti nelle battaglie e non riuscivano a resistere per lungo tempo contro le forze degli invasori. Anche se i Romani avevano un sistema di governo piuttosto buono, la loro società era divisa in molti gruppi etnici e religiosi, che spesso si combattevano tra di loro. Questo li rendeva deboli in battaglia, poiché non potevano unire le forze per resistere agli invasori. Invece, i Longobardi e i Goti erano molto più uniti e riuscivano a difendersi meglio dalle invasioni.""

In italiano moderno:

""Le cose dei Romani (riedito breve), XIII es., Lucano-L. VII, cap. 7, p. 206.

Il fatto è che i Romani non si dimostravano mai buoni combattenti al contrario dei Longobardi e dei Goti, che avevano conquistato gran parte dell'Italia dopo la caduta dell'Impero romano d'Occidente. Essi erano spesso sconfitti nelle battaglie e non riuscivano a resistere per lungo tempo contro le forze degli invasori. Anche se i Romani avevano un sistema di governo piuttosto buono, la loro società era divisa in molti gruppi etnici e religiosi, che spesso si combattevano tra di loro. Questo li rendeva deboli in battaglia, poiché non potevano unire le forze per resistere agli invasori. Invece, i Longobardi e i Goti erano molto più uniti e riuscivano a difendersi meglio dalle invasioni."""
Bonsignori,1375-77,umbr.-tosc.,"ed usanza umana abitavano per le silve. Unde gli poeti, parlando de lloro, dicono le virtute loro e dicono fabolosamente gli loro difetti, quando alcuna passava l'ordine a lloro deputato,","Oggi abitano nell'ambiente naturale. Dall'altra parte, i poeti, parlando di loro, lodano le loro virtù e raccontano in modo fantasioso i loro difetti, quando qualcuno li ha incaricati di un compito:

""Today they live in a natural environment. On the other hand, poets, speaking of them, praise their virtues and narrate their defects in a fanciful way when someone has assigned them a task:"""
Giovanni dalle Celle (?),1396,tosc.,"facta dirictamente si dice, e quella cosa, la quale è diricta et onesta, e con virtute, quella sola penso essere lo bene.","Il fatto diretto si dice esattamente, e quello che è diretto ed onesto, e con virtù, quello solo ne penso essere il bene.

In contemporary Italian, it would be:

Il fatto diretto viene detto esattamente, e quello che è diretto e onesto, e con virtù, quello solo lo vedo come il bene.

Note that the original text uses some archaic forms of Tuscan, such as ""dirictamente"" instead of ""direttamente"" and ""e quella cosa"" rather than ""cosa quella"". The use of ""si dice"" (it is said) also suggests a more formal or poetic register, as opposed to the colloquial ""venivo detto"" or ""dico"". Additionally, the word ""penso"" is used in place of the more contemporary ""vedo"", but both words can be translated to English as ""I think/see"". The original text also lacks punctuation and capitalization, which are standard conventions in modern Italian writing."
Fatti de' Romani (H+R),1313,fior.,"asicuri.  Quando li serpenti invellenava di giorno alcuno Romano, allora iera la maraviglia a vedere come li Psille si combattevano al veleno, ché elli imolavano tutto inazzi della loro salive","Assicura. Quando i serpenti venivano a inghiottire qualche Romano durante il giorno, allora era una meraviglia vedere come i Psille si battevano contro il veleno, perché essi sacrificavano tutto ciò in cui la loro saliva era contenuta

Translation:

Assicura. When snakes attempted to swallow a Roman during the day, it was a wonder to see how the Asps fought against the venom, because they were sacrificing all that their saliva was contained in."
Chiose a Rim. Am. (B),1310-,fior.,"Dice il poeta: oh, che bella cosa è vedere apertamente con gli occhi quando tu glel fai diretro o in culo o in altro","Il poeta dice: oh, quanto bello è vedere apertamente con gli occhi quando si fa diretto verso di te o dietro di te o in qualche altra parte.

In other words, the 13th century Tuscan text: ""The poet says: oh, how beautiful it is to see openly with one's eyes when you are faced directly or behind or somewhere else"" translates to contemporary Italian as: ""Il poeta dice: oh, quanto bello è vedere apertamente con gli occhi quando si fa diretto verso di te o dietro di te o in qualche altra parte."""
Cavalca,1330,tosc.,"uno che vedesti morire; ma pur questo fu colpa tua, però che volesti cercare di vedere con gli occhi corporali la cosa invisibile.","Hai visto una persona morire; tuttavia, questa colpa è tua, poiché desideravi cercare di vedere con gli occhi fisici qualcosa che non era visibile.

Translation in English:
You saw a person die; however, the fault is yours because you wanted to try and see with physical eyes something that was not visible."
