Author,Date,Region,Sentence,translation,score
Filippo da Santa Croce,1323,tosc.,"Marco Cornelio ch'era de' dieci compagni, studiosamente  si riservò di parlare all'ultimo.","Marco Cornelio, che era di dieci compagni, si riservò di parlare all'ultimo.

**Analysis:**

* **Structure:** The sentence follows a subject-verb-object structure.
* **Keywords:** Marco Cornelio (Marco Cornelius), compagni (companions), parlare (to speak), ultimo (last).

**Translation:**

Marco Cornelio, che era tra i dieci compagni, si riservò di parlare all'ultimo.",5
Cavalca,1330,tosc.,cose ch'io sapeva che erano fatte in Italia.,"**Structure:**

- The sentence is an interrogative sentence.
- It consists of a subject (cose) and a predicate (ch'io sapeva che erano fatte in Italia).

**Key words:**

- cose: things
- sapeva: knew
- erano fatte: were made
- Italia: Italy

**Final version:**

Cosa sapevo che erano fatte in Italia.",5
Valerio Massimo (red. V1,1336,fior.,Corbio nipote d' Ortensio menò sua vita più bassa e più viziosa,"**Translated Sentence:**

Il corvo nipote di Ortensio trascorse la sua vita in modo più basso e più vizioso.",5
Brunetto Latini,1260-61,fior.,"Altressì uno amante chiamando merzé alla sua donna dice parole e ragioni molte, et ella si difende in suo dire.","Un altro uomo, amante, chiamiando merzé alla sua donna, le dice parole e ragioni tante, e lei si difende nel suo dire.",5
Arte Am. Ovid. (B),1310/13,fior.,"Io mi ricordo (ch. 347) che essendo adirato scapigliai la mia donna. Ohi, quanti dì questa ira mi tolse!","**Analysis:**

* The text is in the Tuscan dialect of archaic Italian from the 13th century.
* The sentence is an expression of lament and features:
    * A direct address to a recipient (Ohi!).
    * A declaration of anger (adirato).
    * An action taken as a consequence ( scapigliai la mia donna).
    * An exclamatory statement expressing lament (Ohi!).


**Key words:**

* adirato - angry
* scapigliai - abandoned
* mia donna - my wife


**Final version:**

Mie ricordo che, quando ero arrabbiato, ho lasciato la mia moglie. Oh! Quante giornate di dolore ho perso!",4
Rim. Am. Ovid. (B),1310/13,fior.,colui del quale tu tti solevi dolere ch' era amante della tua donna;,"**Sentence Analysis:**

- The sentence is in the accusative case, indicating direct object of the verb ""dolere"" (to grieve).
- The pronoun ""tu"" is in the second person singular, indicating the speaker is addressing the listener.
- The word ""colui"" is a demonstrative pronoun, referring to a specific person mentioned earlier.


**Key Words:**

- Dolere: to grieve
- Colui: that person
- Donna: woman


**Translated Sentence:**

""You grieve that person who was your lover's woman.""",3
Fatti de' Romani (H+R),1313,fior.,"Ma no sapeano già le nomora di coloro dela congiurazione, ché la donna no nominava già li nomi.","Non sanno già chi è nella congiunzione, perché la donna non li nominava già.",4
Ceffi,1325,fior.,"Creti?  Certo quand'elli si mosse, elli ti dixe: ""O fedele mia donna, fa' che in mio luogo ti sia racomandato il nostro hoste troiano"".","**Analysis:**

* The sentence is in the indicative mood and uses the active voice.
* The word ""Creti?"" is a direct address, indicating that the speaker is addressing someone directly.
* The sentence is quite complex, with a long subordinate clause (""Certo quand'elli si mosse..."").


**Key Words:**

* Creti? - You (informal)
* Certo - Certainly
* Elli - He (referring to a third person)
* Racomandato - Recommended
* Hoste - Host

**Final Version:**

""Certo quando lui si mosse, ti disse: 'Oh fedele mia donna, fa' che in mio luogo ti sia recommendata la nostra ospite troiana.'""",4
Valerio Massimo (red. V1,1336,fior.,"A Milano fue ripressa la malvagità d' una donna in simile bugìa, nel tempo medesimo di questo signore della republica, in questo modo: ","A Milano, la malvagità di una donna simile si verificò in un periodo simile a quello del signore della repubblica.",4
Filippo da Santa Croce,1323,tosc.,"E lamentavansi dell'iniquità d'Appio, e ripiagnevano la malavventurata beltà della pulcella e la necessità del padre.","**Structure:**

- The sentence is an expression of lament.
- It consists of three clauses, each expressing a different aspect of the lament.


**Key words:**

- **iniquità:** injustice
- **Appio:** Appio (a person or place)
- **malavventurata beltà:** bad reputation
- **pulcella:** young woman
- **necessità del padre:** need of the father

**Final version:**

Si lamentano dell'ingiusta fama di Appio e lamentano la cattiva reputazione della giovane donna e la necessità del padre.",5
Brunetto Latini,1294,fior.,"Nella quale battaglia, certo io ebbi sempre ardire di ragionare di pace e sempre mi dolfi che non solamente la pace era schifata,","In quale battaglia, certo io ho sempre avuto coraggio di ragionare di pace, e sempre mi dolpi che non solo la pace era sfumato.",3
Bart. da San Concordio,1313,tosc.,"la seconda suole talora per la grande provedenzia fare timoroso, e la prima per l'ardire rendere altrui matto.","**Structure:**

The sentence is an elliptical conditional sentence. 

* **Antecedent:** la seconda suole (if the second time happens)
* **Consequent:** talora per la grande provedenzia fare timoroso (then fear is made great for the great abundance)
* **Condition:** e la prima per l'ardire rendere altrui matto (and the first for daring to make others mad)


**Key words:**

* suole: time, opportunity
* provedenzia: abundance, wealth
* timoroso: fearful
* ardire: daring, courage


**Final version:**

Se la seconda volta si ripeterà, la grande abbondanza procurerà paura, mentre la prima, per la sua ardire, renderà gli altri matti.",5
Valerio Massimo (red. V1,1336,fior.,Andò nel campo de' Cartaginesi e tutta la legione trasse seco.,"**Structure:**

- The sentence is in the past tense.
- The main verb is ""andò"" (went).
- The noun phrase ""campo de' Cartaginesi"" (field of Carthaginians) is the direct object.
- The clause ""tutta la legione trasse seco"" (the entire legion followed behind) is a predicative complement.

**Key words:**

- andò: went
- campo: field
- Cartaginesi: Carthaginians
- legione: legion
- trasse: followed
- seco: behind

**Final version:**

Si recò nel campo dei Cartaginesi e l'intera legione lo seguì.",5
Zanobi da Strada,1361,tosc.,"Non lo volle cognoscere per nimico. Qesta è quella, la quale diede ardire al profeta Natan a riprendere con grande autoritade quello re, il quale avea peccato.",Non desiderava conoscerlo come un nemico. Ciò è quella che diede ardire al profeta Nathan per far riprendere con grande autorità quello re che aveva peccato.,5
Frontino volg.,1381,bologn.,"l'armi et insieme con loro passaseno tra li nimici, perçò se alcuno non avesse ardire de questo et sì avevano questo animo.","**Analysis:**

* The sentence is structured as follows:
    * Subject: l'armi et insieme con loro passaseno.
    * Object: li nimici.
    * Adverbial phrase: perçò se alcuno non avesse ardire de questo et sì avevano questo animo.


**Key words:**

* armi: weapons
* passaseno: courage
* nimici: enemies
* ardire: to dare (to have the courage)


**Translation:**

Le armi e i suoi compagni passarono tra i nemici, perché se qualcuno non aveva il coraggio di questo e sì aveva questo animo.",4
Giovanni da San Miniato,1415,tosc.,Unde ragionevolemente Iob è interpretato dolente;,"Reasonably enough, Iob is interpreted as sorrowful.",5
Filippo da Santa Croce,1323,tosc.,"quello che sopra tutti gli altri perdonasse a' cittadini, e a cui più sicuramente possiate credere; poi ch'egli fu vostro comandatore.","That which above all others forgives to the citizen, and to which you can most certainly believe; then he was your commander.",3
Zanobi da Strada,1361,tosc.,"in vano si domanda chi questo Libro scrivesse, con ciò sia cosa che fedelmente si debba credere che l'Auttore di quello fusse lo Spirito santo.","In vano si domanda chi questo libro scrivesse, visto che la cosa deve essere crediuta con sicurezza che l'Autore fosse lo Spirito Santo.",4
Agostino da Scarperia (?),1390,tosc.,"se non fosse usatissima, ciò parrebbe certo molto più incredibile: certo più agevolmente si può credere quello, posto che l'umano spirito al divino, ed il mutabile allo incommutabile","If it were not for its excessive humility, this would seem much more incredible: indeed, more easily believed is that to the divine, the human spirit is subject, and the mutable to the immutable.",5
Brunetto Latini,1260-61,fior.,che prendessero la paga dal camarlingo per loro dispensa et immantenente andassero alla presenzia di messer lo papa per contradiare il passamento de' cavalieri che veniano di Cecilia in Toscana,Che prendessero la paga dal camarlingo per la loro spesa e mantenendo la presenza di Messer Lo Papa per contrastare il passaggio dei cavalieri che venivano da Cecilia in Toscana.,5
Bonsignori,1375-77,umbr.-tosc.,"Teseo reguardò Achelao fortemente meravigliandose e disse così: ""O messer Achelao, io vi prego che voi me diciate in che modo voi perdeste","**Structure:**

* Subject: Teseo
* Verb: reguardò
* Object: Achelao
* Adverbial phrase: fortemente meravigliandose
* Sentence completion: e disse così...

**Key words:**

* Teseo: The speaker
* Achelao: The addressee
* Regula: To look at, observe
* Guglierandose: In amazement

**Final version:**

Teseo osservò Achelao con grande meraviglia e disse: ""Oh signor Achelao, mi piacereebbe sapere come voi siete persiuti.""",4
Giovanni da San Miniato,1415,tosc.,"Io spero in messer Iesù di mandare tosto a voi Timoteo, acciocché io sia d'animo buono","**Analysis:**

* **Structure:** The sentence is in the first person singular, expressing hope and requesting a favor. 
* **Keywords:** Iesù (Jesus), messer (master), Timoteo (Timotheus), d'animo buono (good mood).

**Translation:**

""I hope that Master Jesus will send his peace to you immediately, so that I may be in a good mood.""",3
Brunetto Latini,1260-61,fior.,sanza fallo lo porco salvatico avanza l' uomo d' udire e 'l lupo cerviere del vedere,"**Structure:**

The sentence is an archaic inversion of the typical word order in Italian. The elements are:

- sanza fallo: without fail
- lo porco salvatico: the wild boar
- avanza: advances
- l'uomo d' udire: the man of speech (speaker)
- 'l lupo cerviere del vedere: the wolf of sight (watcher)

**Key words:**

- fallo: failure
- porco salvatico: wild boar
- uomo d' udire: speaker
- lupo cerviere del vedere: watcher

**Translated sentence:**

Nessuna falla è un uomo più selvaggio del lupo cerviere del vedere, e il porco salvatico avanza senza fallo.",3
Bono Giamboni,1292,fior.,uno luogo si mandano lancioni;  la quale cosa i cavalieri l' appellano capo di porco,"Un luogo viene mandato lancioni; la quale cosa i cavalieri lo appellano capo di maiale.

**Analysis:**

* **Structure:** The sentence is an active voice transitive sentence with two objects.
* **Key words:** luogo (place), lancioni (lamb), cavalieri (cavaliers), capo (head) porco (pig).

**Translation:**

A certain place some lamb are sent; which thing the horsemen call the head of a pig.",3
Arte Am. Ovid. (B),1310/13,fior.,tenda le reti a li cerbi e sa bene in quali valle dimori il furioso porco cinghiare.,"**Sentence Analysis:**

* **Structure:** The sentence is an imperative mood, direct address, and has an archaic structure with unusual word order.
* **Key words:** ""Tenda"", ""reti"", ""cerbi"", ""porco"", ""cinghiare"".


**Translated Sentence:**

""Tendate le reti ai cervi e sapete bene in quali valle dimore il furioso porco cinghiare.""",4
Rim. Am. Ovid. (B),1310/13,fior.,"Ora spaventerai li disidirosi cervi con varie e diverse paure, o lo porco cenghiare caggia in terra passato collo spiedo.","**Structure:**

The sentence is in the indicative mood, with a past tense verb (spaventerai) and a following participial phrase (li disidirosi cervi con varie e diverse paure).

**Key words:**

- spaventerai: will frighten
- cervi: deer
- paure: fears
- porco: pig
- cenghiare: to sow

**Final version:**

Gli cervi spaventano i suoi nemici con varie paure, oppure il maiale piange e disperde i suoi semi nel terreno dopo averlo visto.",3
Brunetto Latini,1260-61,fior.,"tratta la natura delle cose incorporali le quali non conversano intra lle corpora, sì come Dio e le divine cose.","Si tratta della natura delle cose incorpóree, che non comunicano tra le loro corpori, come Dio e le cose divine.",3
Bono Giamboni,1292,fior.,"Dio, per la quale si dispensano et iudicano tutte le cose.","**Structure:**

The sentence is a religious exclamation addressed to God, expressing awe and reverence for his power and authority in judging and dispenses all things.

**Key words:**

- Dio (God)
- Si dispensano (are dispensed)
- Iudicano (judge)
- Tutte le cose (all things)

**Final version:**

Dio, la cui è la causa di ogni cosa che si disperde e che giudica.",3
Bonsignori,1375-77,umbr.-tosc.,"Unde gli poeti, parlando de lloro, dicono le virtute loro e dicono fabolosamente gli loro difetti, quando alcuna passava l'ordine a lloro deputato","I poeti, parlando di sé, proclamano le proprie virtuti e fabolano i propri difetti quando chiunque attraversa l'ordine loro deputato.",5
Giovanni dalle Celle (?),1396,tosc.,"e quella cosa, la quale è diricta et onesta, e con virtute, quella sola penso essere lo bene.","**Analysis:**

* The sentence is complex, consisting of four clauses connected by conjunctions.
* Key words: cosa (thing), diricta (direct), onesta (honest), virtute (virtue), bene (good).


**Translation:**

La cosa migliore è quella che è diretta e onesta, e che ha la virtue.",3
Fatti de' Romani (H+R),1313,fior.,"Quando li serpenti invellenava di giorno alcuno Romano, allora iera la maraviglia a vedere come li Psille si combattevano al veleno, ché elli imolavano tutto inazzi della loro salive","Quando i serpenti si mangano di giorno alcuno Romano, era una meraviglia vedere come i Psille combattono al veleno, ché li immolavano tutto inazzi della loro saliva.",3
Chiose a Rim. Am. (B),1310-,fior.,"Dice il poeta: oh, che bella cosa è vedere apertamente con gli occhi quando tu glel fai diretro o in culo o in altro","**Sentence Structure:**

- The sentence begins with a direct address to the listener, ""Dice il poeta:"".
- It then states that the poet observes something visually appealing when their gaze is unobstructed.
- The action is described as happening directly, either forward (""diretto""), sideways (""in culo""), or elsewhere (""in altro"").


**Key Words:**

- **Dice**: says, tells
- **Poeta**: poet
- **Bella**: beautiful
- **Apertamente**: openly
- **Occhi**: eyes
- **Glel**: gaze, sight

**Final Version:**

Il poeta dice: oh, che bella cosa è vedere di nuovo con gli occhi quando il tuo sguardo è libero o in direzione o in altro luogo.",4
Cavalca,1330,tosc.,"ma pur questo fu colpa tua, però che volesti cercare di vedere con gli occhi corporali la cosa invisibile.","Even though this was your fault, you wanted to see the invisible thing with your physical eyes.",4
Brunetto Latini,1260-61,fior.,"Vero è, ma non tine rispondo in questo tempo, perciò che ttu se' mio servo, o perciò ch' è tempo feriato, o perciò ch' io non debbo risponderti","È vero, ma non ti risponderò in questo momento perché sei il mio servo oppure perché è un momento di riposo.",5
Fatti de' Romani (H+R),1313,fior.,sì convene che lli desse grande avere perché · lasciasse andare via.,"**Structure:**

The sentence is a conditional statement: ""If you give me a great deal, I will let you go.""

**Key words:**

- sì: yes
- convene: if
- lli: you (formal singular)
- grande: great
- avere: to have
- lasciasse: let me go

**Final version:**

Se mi dai un grande motivo, ti lascio andare.",3
Filippo da Santa Croce,1323,tosc.,"notabile esemplo a ciascuno che si guardasse di fare e di pensar tradigione, il servo, il quale gli avea accusati, fu francato, e fugli donata grande quantità di moneta","Un esempio noto a chiunque sia stato di fare e di pensare con tradisione, il servo che gli aveva accusato, fu liberato e fuggì prendendo una grande quantità di moneta.",5
Valerio Massimo (red. Va),1336,tosc.,che sarebbe a llui cosa sconcia se ll'avesse commesso sì che lla colpa del servo e 'l gastigamento di Platone avesse meritato egualmente.,"**Structure:**

The sentence is a conditional statement, expressing a hypothetical situation in the past.

**Key words:**

- che (that)
- sarebbe (would be)
- llui (him)
- cosa (thing)
- commesso (committed)
- lla colpa (blame)
- gastigamento (punishment)
- Platone (Plato)

**Translation:**

If he had done so, then the blame for the servant and the punishment of Plato would have been equally deserved.",5
Valerio Massimo (red. V1,1336,fior.,"mostroe massimamente le forze sue, dando lui re a questa cittade ne la quale nacque servo; al quale avvenne lunghissimamente lo imperio tenere","**Structure:**

- The sentence is an imperative sentence, expressing an action that is being commanded.
- It consists of four clauses, each with its own subject and predicate.

**Key words:**

- **mostroe**: very much
- **forze**: forces
- **lui**: him
- **re**: power
- **cittade**: city
- **servo**: servant

**Translated sentence:**

Molto più delle proprie forze, daiàgli la potenza in questa città in cui nacque servo; al quale avvenne lunghissimamente lo stato tenere.",3
Brunetto Latini,1260-61,fior.,l' anima muta la sua forza per la propietade di quello corpo a cui ella si congiunge.,"**Structure:**

* The sentence is composed of two clauses:
    * ""L'anima muta la sua forza"": The soul changes its strength.
    * ""Per la propietade di quello corpo a cui ella si congiunge"": For the property of that body to which it is joined.


**Key words:**

* Anima: Soul
* Muta: Changes
* Forza: Strength
* Propietade: Property
* Corpo: Body


**Final version:**

L'anima cambia la sua forza per la proprietà del corpo a cui è unita.",5
Cavalca,1308,tosc.,"sono due già non in una carne, ma in uno spirito, cioè Iddio, e l' anima. Onde in altro luogo dice S. Paolo: Chi s' accosta a Dio è uno spirito","**Structure:**

* The sentence is an independent clause consisting of four parts: ""Sono due già non in una carne"", ""ma in uno spirito"", ""cioè Iddio e l'anima"", and ""Onde in altro luogo dice S. Paolo: Chi s' accosta a Dio è uno spirito"".
* The first part states that the speaker is already two in spirit, not in flesh.
* The second part clarifies that the spirit is God and the soul.
* The third part quotes Saint Paul saying that anyone who approaches God is filled with the spirit.


**Key words:**

* carne - flesh
* spirito - spirit
* Iddio - God
* anima - soul
* dice - says


**Translated sentence:**

""Already two am I not in the flesh, but in spirit, that is to say, in God and the soul. As Saint Paul says elsewhere: 'Whoever approaches God is filled with the spirit.'""",4
Fatti de' Romani (H+R),1313,fior.,"per tanto che Lucano il disse, il vi racontiamo. Ivi, quando l'anima di Pompeo ebe sentito la chiarità di lasusso, ella sì cognobe prima in  grande","Poiché Lucano lo disse, ci racconta. In quel momento, quando l'anima di Pompeo sentiva la chiare di lasciarsi, ella si ricordò prima di tutto.",3
Bono Giamboni,1292,fior.,"Sicchè dolore è a udire, quando l' usare l' arme e la fatica ricusano, con grandissimo disonore come pecore essere","**Sentence Structure:**

- Subject: Sicchè dolore
- Verb: è a udire
- Adverbial phrase: quando l' usare l' arme e la fatica ricusano
- Adverbial clause: con grandissimo disonore come pecore essere

**Key Words:**

- Sicchè dolore: great pain
- L'uso: use
- La fatica: fatigue
- Disonore: shame
- Pecore: pigs

**Final Version:**

È un grande dolore quando si usa l'arma e la fatica è grande, con grande disonore come se fossero pecore.",3
Bono Giamboni,1292,fior.,et nonn ebbe in fastido Cristo cotali parole d'udire.,"**Structure:**

The sentence is an affirmative sentence in the indicative mood, consisting of:

- **Subject:** Cristo (Christ)
- **Predicate:** nonn ebbe in fastido cotali parole d'udire (He had no words to say).


**Key Words:**

- nonn: negative prefix
- ebbe: had
- fastido: silent
- cotali: many
- parole: words


**Final Version:**

Cristo non ebbe parole numerose da dire.",5
Prima catilinaria volg. (red. A),1294,fior.,"la moltitudine de' quali tu ài potuto vedere e riguardare lo studio e poco dinanzi udire le voci, e lle cui mani e lance apena posso ritenere.","**Analysis:**

* **Structure:** The sentence is complex, featuring a series of participial phrases modifying the subject ""tu"".
* **Key words:** moltitudine (crowd), studiare (study), udire (hear), mani (hands), lance (lances).

**Translation:**

La grande quantità di persone che hai potuto vedere e studiare, e poco di fronte udere le voci, è tanta che le tue mani e le tue lance non possono più tenerla.",3
T. Alderotti (?),1295,fior.,"udire di belle novelle et odorare di belli fiori, come et quando et quanto si conviene","Parlare di bell'avventura e profumare di fiori belli, come quando e quanto è conveniente.

**Analysis:**

* **Structure:** The sentence follows a subject-verb-object order. 
* **Keywords:** udire - to speak; belle novelle - beautiful adventures; odorare - to smell; belli fiori - beautiful flowers.
* **Meaning:** The sentence expresses a desire to engage in pleasant activities, such as listening to stories and smelling flowers, at an appropriate time and frequency.",4
Filippo da Santa Croce,1323,tosc.,"Il re entrò in uno giardino dietro al suo albergo, quasi come s'egli andasse pensando alla risposta.","**Analysis:**

* The sentence is composed of five elements: Il re, entrò, in uno giardino, dietro al suo albergo, quasi come s'egli andasse pensando alla risposta.
* Key words: re (king), entrò (entered), giardino (garden), albergo (hotel), s'egli andasse (seemed to go), pensando alla risposta (thinking about the answer).


**Modern Italian:**

Il re entrò nel giardino dietro il suo hotel, come se pensasse alla risposta.",5
Ceffi,1325,fior.,"Ma io disioso colà dove io non posso col corpo andare, con la mente vi volo","**Analysis:**

* The sentence is an expressive exclamation expressing a longing for a place where physical presence is impossible but where the mind can roam freely.


**Key Words:**

* **Disioso:** longing, desire
* **Colà:** here, in this place
* **Non posso col corpo andare:** I am unable to go physically
* **Con la mente vi volo:** with the mind I fly

**Final Version:**

La mia mente vola là dove il corpo non può arrivare.",5
Guido da Pisa,1337,tosc.,Ed ecco di subito tutta questa turba degli uccelli si levò a volo dietro all'aquila,"**Structure:**

The sentence is in the active voice and follows a subject-verb-object structure:

* Subject: Ed ecco di subito tutta questa turba degli uccelli (Here immediately all this crowd of birds)
* Verb: si levò (it. 'arose')
* Object: a volo dietro all'aquila (into flight behind the eagle)

**Key Words:**

* Turba: crowd, throng
* Uccelli: birds
* Aquila: eagle

**Final Version:**

Immediatamente dopo, tutto questo gruppo di uccelli si alzò in volo dietro all'aquila.",5
Grazia di Meo,1343,tosc.,Vede anche le ragioni del volo degli uccielli e di tutte le cose sa rendere vero giudicio.,"**Analysis:**

* The sentence is structured as follows:
    * **Vede:** past tense of ""veder"" (to see)
    * **anche:** also
    * **le ragioni:** the reasons
    * **del volo:** of the flight
    * **degli uccielli:** of the birds
    * **e:** and
    * **di tutte le cose:** of all things
    * **sa rendere vero:** can make true
    * **giudicio:** judgment


**Key words:**

* **Razioni:** reasons
* ** Volo:** flight
* **Uccielli:** birds
* **Veri:** true
* **Giudicio:** judgment

**Final version:**

Vedé anche le ragioni del volo degli uccelli e di tutte le cose che possono rendere vero il giudizio.",5
Zanobi da Strada,1361,tosc.,Or ecco quanto per la sua superbia questo uccello volava in alto.,"**Structure Analysis:**

* The sentence is an indicative sentence with a main clause and an adverbial phrase.
* The main clause expresses a completed action (uccello volava).
* The adverbial phrase describes the manner of the action (in alto).

**Key Words:**

* uccello (bird)
* superbia (pride)
* volava (flew)
* alto (high)

**Final Version:**

Ecco quanto per la tua superbia, quel uccello volava in alto.",5
Bonsignori,1375-77,umbr.-tosc.,"Gorgone, e ho questa proprietà che io volo per l'aire sì come uno ucello"".","**Analysis:**

* The sentence is composed of two clauses: "" Gorgone"" (a feminine name) and ""e ho questa proprietà che io volo per l'aire sì come uno ucello"" (and I have this property that I fly through the air like a bird).
* Key words: Gorgone (a female figure), proprietà (property), volo (to fly), ucello (bird).


**Translation:**

""Gorgone, ho questa proprietà: posso volare come un uccello.""",4
Bono Giamboni,1292,fior.,"quando nella matricola si scrivono giurano per Dio, e per Cristo, e per lo Spirito Santo","**Structure:**

- The sentence is an imperative mood sentence.
- It consists of a main clause with a verbal phrase ""si scrivono giurano"".
- The verbal phrase is followed by a list of objects: ""per Dio"", ""e per Cristo"", ""e per lo Spirito Santo"".

**Key words:**

- giurano: swear
- Dio: God
- Cristo: Christ
- Spirito Santo: Holy Spirit


**Translated sentence:**

Quando nella matricola si scrivono giurano a Dio, a Cristo e allo Spirito Santo.",3
Bono Giamboni,1292,fior.,"per necessitade i' ridico ke, secondo il comandamento tuo, padre santo Agostino, le battaglie già state nel mondo [..]","Per necessità, il ridicolo lo ho fatto, come comandato, padre santo Agostino, visto che le battaglie già avvenute nel mondo [..]",4
Brunetto Latini,1294,fior.,"molto di maggiore memoria saranno faccendole al re, perciò che nella nostra cittade sempre fue santo e glorioso il nome reale, e sse furono compagni fue il loro nome santissimo;","Molto di maggiore memoria le saranno dedicate al re, perché nel nostro paese il suo nome è sempre stato sacro e glorioso, e i suoi compagni di viaggio avevano un nome sacro.",4
Cavalca,1308,tosc.,"Non voglio, che insuperbischi per lo santo proposito, e voto della verginità vedendo le sue laudi","Non voglio che tu sia arrogante riguardo al sacro scopo, e voto la verginità vedendo le sue lode.

**Analysis:**

* The sentence is in the conditional mood.
* The main verb is ""voler"" (to want).
* The object is ""che tu sia arrogante"" (that you be arrogant).
* The conditional clause is ""e voto la verginità vedendo le sue lode"" (and I vote the virginity seeing her praises).

**Key words:**

* arrogante (arrogant)
* sacro (sacred)
* scopo (purpose)
* verginità (virginity)
* lode (praises)

**Final version:**

Non voglio che tu sia arrogante riguardo al sacro scopo, e voto la verginità vedendo le sue lode.",5
Fatti de' Romani (H+R),1313,fior.,"Santo Agostino fece u· libro ch'avea nome ""Agostino Della Città di Dio"".","**Structure:**

- The sentence is in the active voice.
- The subject is a person (Santo Agostino).
- The verb is ""feche"" (made).
- The object is a book (""u· libro"").
- The book has a name (""ch'avea nome"").


**Key Words:**

- Santo Agostino: a saint
- libro: book
- nome: name

**Final Version:**

Santo Agostino fece un libro che aveva il nome ""Agostino Della Città di Dio"".",5
Cavalca,1330,tosc.,Gregorio. Non udii mai che egli avesse maestro; ma il dono dello Spirito Santo non si può stringere a legge.,Gregorio. Mai hai udito che nessuno abbia un maestro; ma il dono dello Spirito Santo non può essere limitato da alcuna legge.,5
